TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-06-24,2026-06-24,FO,NSE,STO,65740,,ABCAPITAL,,2026-07-28,2026-07-28,330.0,CE,ABCAPITAL26JUL330CE,57.0,57.0,57.0,57.0,57.0,63.0,394.8,68.25,9300,3100,1,1199700.0,1,F1,3100,,,,,
2026-06-24,2026-06-24,FO,NSE,STO,67148,,ABCAPITAL,,2026-07-28,2026-07-28,355.0,CE,ABCAPITAL26JUL355CE,0.0,0.0,0.0,30.25,0.0,30.25,394.8,46.8,0,0,0,0.0,0,F1,3100,,,,,
2026-06-24,2026-06-24,FO,NSE,STO,65750,,ABCAPITAL,,2026-07-28,2026-07-28,370.0,CE,ABCAPITAL26JUL370CE,26.0,33.05,24.35,32.4,32.4,23.5,394.8,32.4,133300,21700,22,27284030.0,13,F1,3100,,,,,
2026-06-24,2026-06-24,FO,NSE,STO,65754,,ABCAPITAL,,2026-07-28,2026-07-28,390.0,CE,ABCAPITAL26JUL390CE,12.55,20.05,12.55,18.85,18.95,13.1,394.8,18.85,688200,9300,995,1256063115.0,828,F1,3100,,,,,
2026-06-24,2026-06-24,FO,NSE,STO,67228,,ABCAPITAL,,2026-08-25,2026-08-25,330.0,CE,ABCAPITAL26AUG330CE,0.0,0.0,0.0,50.7,0.0,50.7,394.8,72.55,0,0,0,0.0,0,F1,3100,,,,,
2026-06-24,2026-06-24,FO,NSE,STO,83380,,ABCAPITAL,,2026-06-30,2026-06-30,360.0,PE,ABCAPITAL26JUN360PE,0.55,0.55,0.2,0.25,0.2,0.55,394.8,0.25,719200,-167400,119,132911725.0,92,F1,3100,,,,,
2026-06-24,2026-06-24,FO,NSE,STO,65734,,ABCAPITAL,,2026-07-28,2026-07-28,300.0,PE,ABCAPITAL26JUL300PE,0.3,0.3,0.3,0.3,0.3,0.35,394.8,0.2,83700,-12400,4,3723720.0,2,F1,3100,,,,,
2026-06-24,2026-06-24,FO,NSE,STO,67219,,ABCAPITAL,,2026-08-25,2026-08-25,300.0,PE,ABCAPITAL26AUG300PE,0.0,0.0,0.0,5.35,0.0,5.35,394.8,1.15,0,0,0,0.0,0,F1,3100,,,,,
2026-06-24,2026-06-24,FO,NSE,STO,67223,,ABCAPITAL,,2026-08-25,2026-08-25,320.0,PE,ABCAPITAL26AUG320PE,0.0,0.0,0.0,9.8,0.0,9.8,394.8,2.75,0,0,0,0.0,0,F1,3100,,,,,
2026-06-24,2026-06-24,FO,NSE,STO,67241,,ABCAPITAL,,2026-08-25,2026-08-25,390.0,PE,ABCAPITAL26AUG390PE,0.0,0.0,0.0,20.8,20.8,20.8,394.8,22.15,3100,0,0,0.0,0,F1,3100,,,,,
2026-06-24,2026-06-24,FO,NSE,STO,65596,,ABCAPITAL,,2026-06-30,2026-06-30,305.0,CE,ABCAPITAL26JUN305CE,0.0,0.0,0.0,70.05,70.05,70.05,394.8,90.15,9300,0,0,0.0,0,F1,3100,,,,,
2026-06-24,2026-06-24,FO,NSE,STO,67220,,ABCAPITAL,,2026-08-25,2026-08-25,310.0,CE,ABCAPITAL26AUG310CE,0.0,0.0,0.0,64.95,0.0,64.95,394.8,90.05,0,0,0,0.0,0,F1,3100,,,,,
2026-06-24,2026-06-24,FO,NSE,STO,67157,,ABCAPITAL,,2026-07-28,2026-07-28,395.0,CE,ABCAPITAL26JUL395CE,12.4,17.2,11.1,16.15,16.1,11.15,394.8,16.15,77500,52700,69,87769525.0,64,F1,3100,,,,,
2026-06-24,2026-06-24,FO,NSE,STO,67140,,ABCAPITAL,,2026-07-28,2026-07-28,315.0,CE,ABCAPITAL26JUL315CE,0.0,0.0,0.0,74.95,74.95,74.95,394.8,82.35,6200,0,0,0.0,0,F1,3100,,,,,
2026-06-24,2026-06-24,FO,NSE,STO,65626,,ABCAPITAL,,2026-06-30,2026-06-30,405.0,CE,ABCAPITAL26JUN405CE,0.9,2.15,0.4,1.5,1.5,0.65,394.8,1.5,1267900,232500,1344,1693153195.0,939,F1,3100,,,,,
2026-06-24,2026-06-24,FO,NSE,STO,83371,,ABCAPITAL,,2026-06-30,2026-06-30,320.0,CE,ABCAPITAL26JUN320CE,0.0,0.0,0.0,68.15,68.15,68.15,394.8,75.15,15500,0,0,0.0,0,F1,3100,,,,,
2026-06-24,2026-06-24,FO,NSE,STF,58086,,ABCAPITAL,,2026-08-25,2026-08-25,,,ABCAPITAL26AUGFUT,390.35,400.0,390.0,399.1,399.5,387.0,394.8,399.1,421600,99200,76,93372465.0,65,F1,3100,,,,,
2026-06-24,2026-06-24,FO,NSE,STF,62333,,ABCAPITAL,,2026-06-30,2026-06-30,,,ABCAPITAL26JUNFUT,382.95,396.7,382.0,394.55,395.4,383.45,394.8,394.55,26963800,-8094100,4444,5380542745.0,3845,F1,3100,,,,,
2026-06-24,2026-06-24,FO,NSE,STO,41192,,ABCAPITAL,,2026-06-30,2026-06-30,410.0,PE,ABCAPITAL26JUN410PE,0.0,0.0,0.0,20.7,20.7,20.7,394.8,17.85,9300,0,0,0.0,0,F1,3100,,,,,
2026-06-24,2026-06-24,FO,NSE,STO,83382,,ABCAPITAL,,2026-06-30,2026-06-30,370.0,PE,ABCAPITAL26JUN370PE,1.45,1.45,0.3,0.4,0.4,1.4,394.8,0.4,1134600,-337900,892,1024687950.0,536,F1,3100,,,,,
2026-06-24,2026-06-24,FO,NSE,STO,65617,,ABCAPITAL,,2026-06-30,2026-06-30,355.0,PE,ABCAPITAL26JUN355PE,0.25,0.25,0.15,0.2,0.2,0.35,394.8,0.2,328600,-37200,39,42946780.0,28,F1,3100,,,,,
2026-06-24,2026-06-24,FO,NSE,STO,67237,,ABCAPITAL,,2026-08-25,2026-08-25,370.0,PE,ABCAPITAL26AUG370PE,10.5,10.5,10.5,10.5,10.5,12.1,394.8,13.85,21700,3100,1,1179550.0,1,F1,3100,,,,,
2026-06-24,2026-06-24,FO,NSE,STO,65744,,ABCAPITAL,,2026-07-28,2026-07-28,350.0,CE,ABCAPITAL26JUL350CE,46.0,47.0,46.0,47.0,47.0,44.85,394.8,50.85,49600,6200,5,6147765.0,5,F1,3100,,,,,
2026-06-24,2026-06-24,FO,NSE,STO,65756,,ABCAPITAL,,2026-07-28,2026-07-28,400.0,CE,ABCAPITAL26JUL400CE,9.05,15.1,9.0,14.0,14.1,9.35,394.8,14.0,1106700,390600,722,924529120.0,563,F1,3100,,,,,
2026-06-24,2026-06-24,FO,NSE,STO,67218,,ABCAPITAL,,2026-08-25,2026-08-25,300.0,CE,ABCAPITAL26AUG300CE,0.0,0.0,0.0,72.85,0.0,72.85,394.8,99.3,0,0,0,0.0,0,F1,3100,,,,,
2026-06-24,2026-06-24,FO,NSE,STO,67242,,ABCAPITAL,,2026-08-25,2026-08-25,400.0,CE,ABCAPITAL26AUG400CE,0.0,0.0,0.0,17.45,0.0,17.45,394.8,26.45,0,0,0,0.0,0,F1,3100,,,,,
2026-06-24,2026-06-24,FO,NSE,STO,67244,,ABCAPITAL,,2026-08-25,2026-08-25,410.0,CE,ABCAPITAL26AUG410CE,0.0,0.0,0.0,14.6,0.0,14.6,394.8,22.15,0,0,0,0.0,0,F1,3100,,,,,
2026-06-24,2026-06-24,FO,NSE,STO,67246,,ABCAPITAL,,2026-08-25,2026-08-25,420.0,CE,ABCAPITAL26AUG420CE,0.0,0.0,0.0,12.2,0.0,12.2,394.8,18.4,0,0,0,0.0,0,F1,3100,,,,,
