TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-04-10,2026-04-10,FO,NSE,STO,83340,,ABCAPITAL,,2026-05-26,2026-05-26,375.0,PE,ABCAPITAL26MAY375PE,0.0,0.0,0.0,79.95,0.0,79.95,341.9,39.35,0,0,0,0.0,0,F1,3100,,,,,
2026-04-10,2026-04-10,FO,NSE,STO,83364,,ABCAPITAL,,2026-06-30,2026-06-30,280.0,PE,ABCAPITAL26JUN280PE,0.0,0.0,0.0,14.55,0.0,14.55,341.9,4.15,0,0,0,0.0,0,F1,3100,,,,,
2026-04-10,2026-04-10,FO,NSE,STO,76081,,ABCAPITAL,,2026-04-28,2026-04-28,260.0,CE,ABCAPITAL26APR260CE,0.0,0.0,0.0,48.05,48.05,48.05,341.9,82.7,18600,0,0,0.0,0,F1,3100,,,,,
2026-04-10,2026-04-10,FO,NSE,STO,76099,,ABCAPITAL,,2026-04-28,2026-04-28,350.0,CE,ABCAPITAL26APR350CE,7.85,9.25,7.2,8.4,8.2,6.4,341.9,8.4,716100,-9300,502,557775250.0,453,F1,3100,,,,,
2026-04-10,2026-04-10,FO,NSE,STO,76007,,ABCAPITAL,,2026-04-28,2026-04-28,355.0,CE,ABCAPITAL26APR355CE,5.95,7.4,5.75,6.6,6.3,5.05,341.9,6.6,251100,65100,164,183815585.0,158,F1,3100,,,,,
2026-04-10,2026-04-10,FO,NSE,STO,83236,,ABCAPITAL,,2026-05-26,2026-05-26,275.0,CE,ABCAPITAL26MAY275CE,0.0,0.0,0.0,29.3,0.0,29.3,341.9,70.3,0,0,0,0.0,0,F1,3100,,,,,
2026-04-10,2026-04-10,FO,NSE,STO,76090,,ABCAPITAL,,2026-04-28,2026-04-28,300.0,PE,ABCAPITAL26APR300PE,1.85,2.1,1.6,1.7,1.65,2.45,341.9,1.7,849400,65100,140,130997475.0,128,F1,3100,,,,,
2026-04-10,2026-04-10,FO,NSE,STO,76014,,ABCAPITAL,,2026-04-28,2026-04-28,375.0,PE,ABCAPITAL26APR375PE,0.0,0.0,0.0,34.25,0.0,34.25,341.9,34.9,0,0,0,0.0,0,F1,3100,,,,,
2026-04-10,2026-04-10,FO,NSE,STO,76059,,ABCAPITAL,,2026-05-26,2026-05-26,270.0,PE,ABCAPITAL26MAY270PE,0.0,0.0,0.0,1.7,0.0,1.7,341.9,0.9,0,0,0,0.0,0,F1,3100,,,,,
2026-04-10,2026-04-10,FO,NSE,STO,83335,,ABCAPITAL,,2026-05-26,2026-05-26,355.0,CE,ABCAPITAL26MAY355CE,0.0,0.0,0.0,2.8,0.0,2.8,341.9,15.6,0,0,0,0.0,0,F1,3100,,,,,
2026-04-10,2026-04-10,FO,NSE,STO,83365,,ABCAPITAL,,2026-06-30,2026-06-30,290.0,CE,ABCAPITAL26JUN290CE,0.0,0.0,0.0,26.45,0.0,26.45,341.9,61.85,0,0,0,0.0,0,F1,3100,,,,,
