TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-07-08,2026-07-08,FO,NSE,STO,67234,,ABCAPITAL,,2026-08-25,2026-08-25,360.0,CE,ABCAPITAL26AUG360CE,0.0,0.0,0.0,15.5,15.5,15.5,385.75,39.45,6200,0,0,0.0,0,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,67144,,ABCAPITAL,,2026-07-28,2026-07-28,335.0,CE,ABCAPITAL26JUL335CE,0.0,0.0,0.0,56.75,56.75,56.75,385.75,52.9,3100,0,0,0.0,0,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,67152,,ABCAPITAL,,2026-07-28,2026-07-28,375.0,CE,ABCAPITAL26JUL375CE,23.45,23.55,18.9,19.55,20.45,34.85,385.75,19.55,139500,21700,55,67447165.0,53,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,65752,,ABCAPITAL,,2026-07-28,2026-07-28,380.0,CE,ABCAPITAL26JUL380CE,25.05,27.65,15.15,15.85,16.9,29.8,385.75,15.85,440200,46500,125,154366050.0,122,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,67236,,ABCAPITAL,,2026-08-25,2026-08-25,370.0,CE,ABCAPITAL26AUG370CE,0.0,0.0,0.0,24.0,24.0,24.0,385.75,33.15,3100,0,0,0.0,0,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,65741,,ABCAPITAL,,2026-07-28,2026-07-28,330.0,PE,ABCAPITAL26JUL330PE,0.35,0.35,0.15,0.3,0.3,0.25,385.75,0.75,102300,3100,7,7166270.0,6,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,65743,,ABCAPITAL,,2026-07-28,2026-07-28,340.0,PE,ABCAPITAL26JUL340PE,0.25,1.2,0.25,1.05,0.9,0.35,385.75,1.05,251100,12400,132,139440635.0,119,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,65761,,ABCAPITAL,,2026-07-28,2026-07-28,420.0,PE,ABCAPITAL26JUL420PE,23.75,34.75,20.5,34.65,34.55,18.95,385.75,34.65,223200,0,22,30436110.0,21,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,59938,,ABCAPITAL,,2026-08-25,2026-08-25,470.0,PE,ABCAPITAL26AUG470PE,0.0,0.0,0.0,92.8,0.0,92.8,385.75,83.4,0,0,0,0.0,0,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STF,61097,,ABCAPITAL,,2026-07-28,2026-07-28,,,ABCAPITAL26JULFUT,402.05,405.25,385.05,387.0,389.5,407.2,385.75,387.0,36183200,71300,4216,5153906085.0,3564,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,78359,,ABCAPITAL,,2026-09-29,2026-09-29,330.0,PE,ABCAPITAL26SEP330PE,0.0,0.0,0.0,7.2,0.0,7.2,385.75,7.4,0,0,0,0.0,0,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,78215,,ABCAPITAL,,2026-08-25,2026-08-25,325.0,CE,ABCAPITAL26AUG325CE,0.0,0.0,0.0,73.15,0.0,73.15,385.75,66.5,0,0,0,0.0,0,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,67261,,ABCAPITAL,,2026-08-25,2026-08-25,450.0,CE,ABCAPITAL26AUG450CE,0.0,0.0,0.0,6.9,0.0,6.9,385.75,5.45,0,0,0,0.0,0,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,67237,,ABCAPITAL,,2026-08-25,2026-08-25,370.0,PE,ABCAPITAL26AUG370PE,5.2,11.0,5.2,10.9,10.8,5.1,385.75,10.9,186000,31000,17,19838605.0,15,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STF,58086,,ABCAPITAL,,2026-08-25,2026-08-25,,,ABCAPITAL26AUGFUT,402.5,407.15,387.75,389.35,390.45,409.1,385.75,389.35,753300,62000,177,217170655.0,161,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,67140,,ABCAPITAL,,2026-07-28,2026-07-28,315.0,CE,ABCAPITAL26JUL315CE,0.0,0.0,0.0,74.95,74.95,74.95,385.75,72.0,6200,0,0,0.0,0,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,67262,,ABCAPITAL,,2026-08-25,2026-08-25,450.0,PE,ABCAPITAL26AUG450PE,0.0,0.0,0.0,87.2,0.0,87.2,385.75,65.9,0,0,0,0.0,0,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,78462,,ABCAPITAL,,2026-09-29,2026-09-29,400.0,CE,ABCAPITAL26SEP400CE,0.0,0.0,0.0,31.25,0.0,31.25,385.75,26.55,0,0,0,0.0,0,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,67169,,ABCAPITAL,,2026-07-28,2026-07-28,445.0,PE,ABCAPITAL26JUL445PE,0.0,0.0,0.0,81.6,0.0,81.6,385.75,59.1,0,0,0,0.0,0,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,67165,,ABCAPITAL,,2026-07-28,2026-07-28,435.0,CE,ABCAPITAL26JUL435CE,2.2,2.2,1.0,1.1,1.0,5.4,385.75,1.1,18600,18600,14,18933870.0,14,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,67157,,ABCAPITAL,,2026-07-28,2026-07-28,395.0,CE,ABCAPITAL26JUL395CE,14.7,17.05,8.1,8.6,9.2,18.3,385.75,8.6,381300,55800,374,470935880.0,345,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,78218,,ABCAPITAL,,2026-08-25,2026-08-25,335.0,PE,ABCAPITAL26AUG335PE,0.0,0.0,0.0,4.55,0.0,4.55,385.75,4.5,0,0,0,0.0,0,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,42672,,ABCAPITAL,,2026-07-28,2026-07-28,450.0,CE,ABCAPITAL26JUL450CE,1.0,1.05,0.4,0.45,0.45,1.15,385.75,0.45,691300,-24800,295,412188090.0,249,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,78471,,ABCAPITAL,,2026-09-29,2026-09-29,440.0,PE,ABCAPITAL26SEP440PE,0.0,0.0,0.0,58.35,0.0,58.35,385.75,61.5,0,0,0,0.0,0,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,78469,,ABCAPITAL,,2026-09-29,2026-09-29,430.0,PE,ABCAPITAL26SEP430PE,0.0,0.0,0.0,51.45,0.0,51.45,385.75,54.25,0,0,0,0.0,0,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,65762,,ABCAPITAL,,2026-07-28,2026-07-28,430.0,CE,ABCAPITAL26JUL430CE,2.5,3.35,1.3,1.4,1.5,3.75,385.75,1.4,1577900,74400,647,866549355.0,511,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,78403,,ABCAPITAL,,2026-09-29,2026-09-29,380.0,CE,ABCAPITAL26SEP380CE,0.0,0.0,0.0,41.05,0.0,41.05,385.75,35.8,0,0,0,0.0,0,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,78472,,ABCAPITAL,,2026-09-29,2026-09-29,450.0,CE,ABCAPITAL26SEP450CE,0.0,0.0,0.0,14.5,0.0,14.5,385.75,11.5,0,0,0,0.0,0,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,65737,,ABCAPITAL,,2026-07-28,2026-07-28,310.0,PE,ABCAPITAL26JUL310PE,0.0,0.0,0.0,1.0,1.0,1.0,385.75,0.15,6200,0,0,0.0,0,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,67164,,ABCAPITAL,,2026-07-28,2026-07-28,425.0,PE,ABCAPITAL26JUL425PE,0.0,0.0,0.0,64.5,0.0,64.5,385.75,41.3,0,0,0,0.0,0,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,67266,,ABCAPITAL,,2026-08-25,2026-08-25,460.0,PE,ABCAPITAL26AUG460PE,0.0,0.0,0.0,95.8,0.0,95.8,385.75,74.5,0,0,0,0.0,0,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,67163,,ABCAPITAL,,2026-07-28,2026-07-28,425.0,CE,ABCAPITAL26JUL425CE,3.6,4.35,1.7,1.8,1.85,4.9,385.75,1.8,945500,52700,306,405907335.0,250,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STF,68415,,ABCAPITAL,,2026-09-29,2026-09-29,,,ABCAPITAL26SEPFUT,404.5,409.15,390.0,391.4,393.45,411.6,385.75,391.4,161200,58900,36,44590555.0,36,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,65742,,ABCAPITAL,,2026-07-28,2026-07-28,340.0,CE,ABCAPITAL26JUL340CE,51.4,51.4,51.4,51.4,51.4,69.0,385.75,48.35,55800,0,5,6066700.0,3,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,78227,,ABCAPITAL,,2026-08-25,2026-08-25,375.0,CE,ABCAPITAL26AUG375CE,0.0,0.0,0.0,36.15,0.0,36.15,385.75,30.25,0,0,0,0.0,0,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,67251,,ABCAPITAL,,2026-08-25,2026-08-25,430.0,PE,ABCAPITAL26AUG430PE,0.0,0.0,0.0,70.75,0.0,70.75,385.75,49.75,0,0,0,0.0,0,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,67247,,ABCAPITAL,,2026-08-25,2026-08-25,420.0,PE,ABCAPITAL26AUG420PE,0.0,0.0,0.0,62.95,0.0,62.95,385.75,42.35,0,0,0,0.0,0,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,78231,,ABCAPITAL,,2026-08-25,2026-08-25,375.0,PE,ABCAPITAL26AUG375PE,7.5,7.5,7.5,7.5,7.5,15.65,385.75,16.3,3100,3100,1,1185750.0,1,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,67235,,ABCAPITAL,,2026-08-25,2026-08-25,360.0,PE,ABCAPITAL26AUG360PE,4.35,7.4,4.35,7.3,7.3,3.7,385.75,7.3,34100,24800,10,11335460.0,7,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,78254,,ABCAPITAL,,2026-08-25,2026-08-25,445.0,CE,ABCAPITAL26AUG445CE,0.0,0.0,0.0,9.15,0.0,9.15,385.75,6.25,0,0,0,0.0,0,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,78250,,ABCAPITAL,,2026-08-25,2026-08-25,425.0,CE,ABCAPITAL26AUG425CE,0.0,0.0,0.0,14.15,0.0,14.15,385.75,10.35,0,0,0,0.0,0,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,67168,,ABCAPITAL,,2026-07-28,2026-07-28,445.0,CE,ABCAPITAL26JUL445CE,0.7,0.7,0.7,0.7,0.7,4.2,385.75,1.35,3100,3100,1,1381670.0,1,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,67229,,ABCAPITAL,,2026-08-25,2026-08-25,330.0,PE,ABCAPITAL26AUG330PE,0.0,0.0,0.0,12.75,0.0,12.75,385.75,3.65,0,0,0,0.0,0,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,67167,,ABCAPITAL,,2026-07-28,2026-07-28,435.0,PE,ABCAPITAL26JUL435PE,0.0,0.0,0.0,72.9,0.0,72.9,385.75,50.0,0,0,0,0.0,0,F1,3100,,,,,
2026-07-08,2026-07-08,FO,NSE,STO,67162,,ABCAPITAL,,2026-07-28,2026-07-28,415.0,PE,ABCAPITAL26JUL415PE,19.35,31.65,16.95,31.05,30.45,15.55,385.75,31.05,139500,31000,113,152637645.0,111,F1,3100,,,,,
