TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-07-22,2026-07-22,FO,NSE,STO,67233,,ABCAPITAL,,2026-08-25,2026-08-25,350.0,PE,ABCAPITAL26AUG350PE,1.5,1.8,1.5,1.65,1.8,1.6,400.6,1.65,93000,18600,7,7630650.0,6,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,78255,,ABCAPITAL,,2026-08-25,2026-08-25,445.0,PE,ABCAPITAL26AUG445PE,0.0,0.0,0.0,58.0,0.0,58.0,400.6,48.1,0,0,0,0.0,0,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,67159,,ABCAPITAL,,2026-07-28,2026-07-28,405.0,CE,ABCAPITAL26JUL405CE,8.95,9.9,3.35,3.75,3.55,8.75,400.6,3.75,982700,49600,614,782298950.0,593,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,78221,,ABCAPITAL,,2026-08-25,2026-08-25,345.0,CE,ABCAPITAL26AUG345CE,0.0,0.0,0.0,55.5,55.5,55.5,400.6,60.1,3100,0,0,0.0,0,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,67234,,ABCAPITAL,,2026-08-25,2026-08-25,360.0,CE,ABCAPITAL26AUG360CE,49.0,49.0,49.0,49.0,49.0,15.5,400.6,47.55,18600,12400,4,5071600.0,1,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,67240,,ABCAPITAL,,2026-08-25,2026-08-25,390.0,CE,ABCAPITAL26AUG390CE,26.0,26.0,23.0,23.6,23.0,24.0,400.6,23.6,62000,6200,5,6420410.0,5,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,65755,,ABCAPITAL,,2026-07-28,2026-07-28,390.0,PE,ABCAPITAL26JUL390PE,1.2,1.9,0.95,1.8,1.85,1.25,400.6,1.8,1001300,-173600,673,816550230.0,418,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,67158,,ABCAPITAL,,2026-07-28,2026-07-28,395.0,PE,ABCAPITAL26JUL395PE,1.65,3.25,1.5,3.05,3.25,1.95,400.6,3.05,384400,-99200,349,429851890.0,298,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,42673,,ABCAPITAL,,2026-07-28,2026-07-28,450.0,PE,ABCAPITAL26JUL450PE,0.0,0.0,0.0,49.3,49.3,49.3,400.6,49.1,6200,0,0,0.0,0,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,78460,,ABCAPITAL,,2026-09-29,2026-09-29,390.0,CE,ABCAPITAL26SEP390CE,0.0,0.0,0.0,35.9,0.0,35.9,400.6,36.25,0,0,0,0.0,0,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,78491,,ABCAPITAL,,2026-09-29,2026-09-29,460.0,CE,ABCAPITAL26SEP460CE,0.0,0.0,0.0,12.3,0.0,12.3,400.6,10.75,0,0,0,0.0,0,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,65746,,ABCAPITAL,,2026-07-28,2026-07-28,360.0,CE,ABCAPITAL26JUL360CE,46.0,46.0,40.25,40.25,40.25,49.5,400.6,40.25,99200,-21700,13,16293445.0,8,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,67142,,ABCAPITAL,,2026-07-28,2026-07-28,325.0,CE,ABCAPITAL26JUL325CE,0.0,0.0,0.0,49.35,0.0,49.35,400.6,75.95,0,0,0,0.0,0,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,65738,,ABCAPITAL,,2026-07-28,2026-07-28,320.0,CE,ABCAPITAL26JUL320CE,0.0,0.0,0.0,73.5,73.5,73.5,400.6,80.95,15500,0,0,0.0,0,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,78252,,ABCAPITAL,,2026-08-25,2026-08-25,435.0,CE,ABCAPITAL26AUG435CE,0.0,0.0,0.0,11.4,0.0,11.4,400.6,8.65,0,0,0,0.0,0,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,65766,,ABCAPITAL,,2026-07-28,2026-07-28,460.0,CE,ABCAPITAL26JUL460CE,0.15,0.15,0.05,0.1,0.1,0.25,400.6,0.05,427800,-40300,20,28526820.0,15,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,65764,,ABCAPITAL,,2026-07-28,2026-07-28,440.0,CE,ABCAPITAL26JUL440CE,0.35,0.55,0.2,0.25,0.2,0.5,400.6,0.25,771900,-71300,277,378110875.0,147,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,67153,,ABCAPITAL,,2026-07-28,2026-07-28,375.0,PE,ABCAPITAL26JUL375PE,0.4,0.45,0.3,0.4,0.4,0.5,400.6,0.4,238700,3100,42,48874135.0,37,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,65763,,ABCAPITAL,,2026-07-28,2026-07-28,430.0,PE,ABCAPITAL26JUL430PE,21.6,22.45,21.4,22.45,22.45,22.25,400.6,29.9,37200,12400,7,9807005.0,5,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,65765,,ABCAPITAL,,2026-07-28,2026-07-28,440.0,PE,ABCAPITAL26JUL440PE,0.0,0.0,0.0,41.75,41.75,41.75,400.6,39.3,18600,0,0,0.0,0,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,78357,,ABCAPITAL,,2026-09-29,2026-09-29,320.0,PE,ABCAPITAL26SEP320PE,0.0,0.0,0.0,5.35,0.0,5.35,400.6,2.7,0,0,0,0.0,0,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,78465,,ABCAPITAL,,2026-09-29,2026-09-29,410.0,PE,ABCAPITAL26SEP410PE,0.0,0.0,0.0,38.8,0.0,38.8,400.6,30.75,0,0,0,0.0,0,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,78473,,ABCAPITAL,,2026-09-29,2026-09-29,450.0,PE,ABCAPITAL26SEP450PE,0.0,0.0,0.0,65.65,0.0,65.65,400.6,56.85,0,0,0,0.0,0,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,78393,,ABCAPITAL,,2026-09-29,2026-09-29,350.0,CE,ABCAPITAL26SEP350CE,0.0,0.0,0.0,59.55,0.0,59.55,400.6,62.5,0,0,0,0.0,0,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,78395,,ABCAPITAL,,2026-09-29,2026-09-29,360.0,CE,ABCAPITAL26SEP360CE,0.0,0.0,0.0,52.85,0.0,52.85,400.6,55.15,0,0,0,0.0,0,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,67262,,ABCAPITAL,,2026-08-25,2026-08-25,450.0,PE,ABCAPITAL26AUG450PE,0.0,0.0,0.0,87.2,0.0,87.2,400.6,52.15,0,0,0,0.0,0,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,67237,,ABCAPITAL,,2026-08-25,2026-08-25,370.0,PE,ABCAPITAL26AUG370PE,3.55,4.55,3.3,4.5,4.55,3.6,400.6,4.5,486700,24800,108,125155370.0,59,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,78218,,ABCAPITAL,,2026-08-25,2026-08-25,335.0,PE,ABCAPITAL26AUG335PE,0.0,0.0,0.0,4.55,0.0,4.55,400.6,1.4,0,0,0,0.0,0,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,67169,,ABCAPITAL,,2026-07-28,2026-07-28,445.0,PE,ABCAPITAL26JUL445PE,35.9,35.9,35.9,35.9,35.9,81.6,400.6,44.15,9300,9300,3,4472370.0,1,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,78462,,ABCAPITAL,,2026-09-29,2026-09-29,400.0,CE,ABCAPITAL26SEP400CE,0.0,0.0,0.0,31.25,0.0,31.25,400.6,31.1,0,0,0,0.0,0,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,67261,,ABCAPITAL,,2026-08-25,2026-08-25,450.0,CE,ABCAPITAL26AUG450CE,0.0,0.0,0.0,6.9,0.0,6.9,400.6,5.5,0,0,0,0.0,0,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,78215,,ABCAPITAL,,2026-08-25,2026-08-25,325.0,CE,ABCAPITAL26AUG325CE,0.0,0.0,0.0,77.0,77.0,77.0,400.6,78.4,3100,0,0,0.0,0,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,42672,,ABCAPITAL,,2026-07-28,2026-07-28,450.0,CE,ABCAPITAL26JUL450CE,0.35,0.35,0.15,0.15,0.15,0.3,400.6,0.15,492900,-37200,129,180024595.0,78,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,67165,,ABCAPITAL,,2026-07-28,2026-07-28,435.0,CE,ABCAPITAL26JUL435CE,0.7,0.8,0.35,0.4,0.4,0.8,400.6,0.4,99200,-18600,34,45902320.0,29,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,67157,,ABCAPITAL,,2026-07-28,2026-07-28,395.0,CE,ABCAPITAL26JUL395CE,15.95,17.2,8.1,8.65,8.25,16.0,400.6,8.65,344100,-37200,150,189346915.0,146,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,67140,,ABCAPITAL,,2026-07-28,2026-07-28,315.0,CE,ABCAPITAL26JUL315CE,0.0,0.0,0.0,74.95,74.95,74.95,400.6,85.95,6200,0,0,0.0,0,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STF,58086,,ABCAPITAL,,2026-08-25,2026-08-25,,,ABCAPITAL26AUGFUT,411.5,413.4,401.75,403.0,402.8,411.3,400.6,403.0,3627000,1472500,1070,1348838055.0,922,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,78396,,ABCAPITAL,,2026-09-29,2026-09-29,360.0,PE,ABCAPITAL26SEP360PE,0.0,0.0,0.0,15.4,0.0,15.4,400.6,10.1,0,0,0,0.0,0,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,78222,,ABCAPITAL,,2026-08-25,2026-08-25,345.0,PE,ABCAPITAL26AUG345PE,0.0,0.0,0.0,6.5,0.0,6.5,400.6,2.4,0,0,0,0.0,0,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,67231,,ABCAPITAL,,2026-08-25,2026-08-25,340.0,PE,ABCAPITAL26AUG340PE,0.8,0.8,0.8,0.8,0.8,1.1,400.6,1.85,24800,0,1,1056480.0,1,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,67243,,ABCAPITAL,,2026-08-25,2026-08-25,400.0,PE,ABCAPITAL26AUG400PE,9.55,14.4,9.5,14.25,14.1,11.55,400.6,14.25,458800,3100,132,168913110.0,95,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,78245,,ABCAPITAL,,2026-08-25,2026-08-25,395.0,PE,ABCAPITAL26AUG395PE,10.0,11.4,10.0,11.4,11.4,9.4,400.6,16.0,37200,0,13,16373270.0,3,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,78226,,ABCAPITAL,,2026-08-25,2026-08-25,365.0,PE,ABCAPITAL26AUG365PE,0.0,0.0,0.0,12.0,0.0,12.0,400.6,5.8,0,0,0,0.0,0,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,78216,,ABCAPITAL,,2026-08-25,2026-08-25,325.0,PE,ABCAPITAL26AUG325PE,0.0,0.0,0.0,1.0,1.0,1.0,400.6,0.8,40300,0,0,0.0,0,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,65739,,ABCAPITAL,,2026-07-28,2026-07-28,320.0,PE,ABCAPITAL26JUL320PE,0.0,0.0,0.0,0.15,0.15,0.15,400.6,0.0,6200,0,0,0.0,0,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,59917,,ABCAPITAL,,2026-08-25,2026-08-25,470.0,CE,ABCAPITAL26AUG470CE,2.15,2.3,1.8,1.85,1.85,2.45,400.6,1.85,220100,65100,33,48278935.0,31,F1,3100,,,,,
2026-07-22,2026-07-22,FO,NSE,STO,67265,,ABCAPITAL,,2026-08-25,2026-08-25,460.0,CE,ABCAPITAL26AUG460CE,3.45,3.55,2.55,2.65,2.6,3.45,400.6,2.65,285200,164300,79,113377230.0,75,F1,3100,,,,,
