TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-04-01,2026-04-01,FO,NSE,STO,75992,,ABCAPITAL,,2026-04-28,2026-04-28,335.0,CE,ABCAPITAL26APR335CE,2.9,3.5,2.3,2.6,2.6,1.8,302.9,2.05,269700,99200,122,127755960.0,79,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,83237,,ABCAPITAL,,2026-05-26,2026-05-26,275.0,PE,ABCAPITAL26MAY275PE,0.0,0.0,0.0,9.0,0.0,9.0,302.9,4.3,0,0,0,0.0,0,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,76071,,ABCAPITAL,,2026-05-26,2026-05-26,330.0,PE,ABCAPITAL26MAY330PE,0.0,0.0,0.0,14.2,0.0,14.2,302.9,31.15,0,0,0,0.0,0,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,83364,,ABCAPITAL,,2026-06-30,2026-06-30,280.0,PE,ABCAPITAL26JUN280PE,0.0,0.0,0.0,14.55,0.0,14.55,302.9,8.5,0,0,0,0.0,0,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,76074,,ABCAPITAL,,2026-05-26,2026-05-26,350.0,CE,ABCAPITAL26MAY350CE,0.0,0.0,0.0,27.95,0.0,27.95,302.9,3.05,0,0,0,0.0,0,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,83331,,ABCAPITAL,,2026-05-26,2026-05-26,335.0,CE,ABCAPITAL26MAY335CE,0.0,0.0,0.0,5.6,0.0,5.6,302.9,5.6,0,0,0,0.0,0,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,76081,,ABCAPITAL,,2026-04-28,2026-04-28,260.0,CE,ABCAPITAL26APR260CE,45.8,48.05,45.8,48.05,48.05,43.95,302.9,44.35,18600,12400,6,5701520.0,6,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,83330,,ABCAPITAL,,2026-05-26,2026-05-26,325.0,PE,ABCAPITAL26MAY325PE,0.0,0.0,0.0,36.85,0.0,36.85,302.9,27.5,0,0,0,0.0,0,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,76158,,ABCAPITAL,,2026-05-26,2026-05-26,400.0,CE,ABCAPITAL26MAY400CE,0.0,0.0,0.0,10.6,0.0,10.6,302.9,0.3,0,0,0,0.0,0,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,76105,,ABCAPITAL,,2026-04-28,2026-04-28,380.0,CE,ABCAPITAL26APR380CE,0.0,0.0,0.0,0.35,0.35,0.35,302.9,0.05,15500,0,0,0.0,0,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,76070,,ABCAPITAL,,2026-05-26,2026-05-26,330.0,CE,ABCAPITAL26MAY330CE,0.0,0.0,0.0,38.95,0.0,38.95,302.9,6.75,0,0,0,0.0,0,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,76076,,ABCAPITAL,,2026-05-26,2026-05-26,360.0,CE,ABCAPITAL26MAY360CE,0.0,0.0,0.0,23.4,0.0,23.4,302.9,2.0,0,0,0,0.0,0,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,76029,,ABCAPITAL,,2026-04-28,2026-04-28,240.0,PE,ABCAPITAL26APR240PE,1.0,1.0,1.0,1.0,1.0,2.0,302.9,0.05,15500,3100,1,747100.0,1,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,76155,,ABCAPITAL,,2026-05-26,2026-05-26,380.0,PE,ABCAPITAL26MAY380PE,0.0,0.0,0.0,40.45,0.0,40.45,302.9,74.75,0,0,0,0.0,0,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,76012,,ABCAPITAL,,2026-04-28,2026-04-28,365.0,PE,ABCAPITAL26APR365PE,0.0,0.0,0.0,27.85,0.0,27.85,302.9,60.85,0,0,0,0.0,0,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,76094,,ABCAPITAL,,2026-04-28,2026-04-28,320.0,PE,ABCAPITAL26APR320PE,18.35,22.4,18.15,20.4,20.4,30.9,302.9,20.75,802900,3100,30,31536610.0,23,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,76175,,ABCAPITAL,,2026-05-26,2026-05-26,420.0,PE,ABCAPITAL26MAY420PE,0.0,0.0,0.0,70.6,0.0,70.6,302.9,113.75,0,0,0,0.0,0,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,76055,,ABCAPITAL,,2026-05-26,2026-05-26,250.0,PE,ABCAPITAL26MAY250PE,0.0,0.0,0.0,0.6,0.0,0.6,302.9,0.9,0,0,0,0.0,0,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,76106,,ABCAPITAL,,2026-04-28,2026-04-28,380.0,PE,ABCAPITAL26APR380PE,0.0,0.0,0.0,41.35,0.0,41.35,302.9,75.6,0,0,0,0.0,0,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,76096,,ABCAPITAL,,2026-04-28,2026-04-28,330.0,PE,ABCAPITAL26APR330PE,25.15,27.55,24.95,27.55,27.55,36.0,302.9,28.55,173600,0,7,7712335.0,3,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,75920,,ABCAPITAL,,2026-04-28,2026-04-28,275.0,PE,ABCAPITAL26APR275PE,4.0,4.6,3.4,4.0,4.0,7.2,302.9,4.0,83700,-6200,34,29403345.0,33,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,76109,,ABCAPITAL,,2026-04-28,2026-04-28,400.0,CE,ABCAPITAL26APR400CE,0.0,0.0,0.0,2.75,2.75,2.75,302.9,0.05,31000,0,0,0.0,0,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,76011,,ABCAPITAL,,2026-04-28,2026-04-28,365.0,CE,ABCAPITAL26APR365CE,0.0,0.0,0.0,16.35,0.0,16.35,302.9,0.25,0,0,0,0.0,0,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,76005,,ABCAPITAL,,2026-04-28,2026-04-28,345.0,CE,ABCAPITAL26APR345CE,0.0,0.0,0.0,1.15,1.2,1.15,302.9,1.05,117800,0,0,0.0,0,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,75923,,ABCAPITAL,,2026-04-28,2026-04-28,295.0,CE,ABCAPITAL26APR295CE,18.7,21.55,16.15,17.8,17.8,12.75,302.9,17.8,161200,37200,136,132383640.0,130,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,76078,,ABCAPITAL,,2026-05-26,2026-05-26,370.0,CE,ABCAPITAL26MAY370CE,0.0,0.0,0.0,19.4,0.0,19.4,302.9,1.25,0,0,0,0.0,0,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,83250,,ABCAPITAL,,2026-05-26,2026-05-26,315.0,CE,ABCAPITAL26MAY315CE,0.0,0.0,0.0,10.45,0.0,10.45,302.9,11.4,0,0,0,0.0,0,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,83374,,ABCAPITAL,,2026-06-30,2026-06-30,330.0,PE,ABCAPITAL26JUN330PE,0.0,0.0,0.0,43.25,0.0,43.25,302.9,33.8,0,0,0,0.0,0,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,83360,,ABCAPITAL,,2026-06-30,2026-06-30,260.0,PE,ABCAPITAL26JUN260PE,0.0,0.0,0.0,7.8,0.0,7.8,302.9,3.7,0,0,0,0.0,0,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,76060,,ABCAPITAL,,2026-05-26,2026-05-26,280.0,CE,ABCAPITAL26MAY280CE,0.0,0.0,0.0,76.55,0.0,76.55,302.9,30.7,0,0,0,0.0,0,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,76054,,ABCAPITAL,,2026-05-26,2026-05-26,250.0,CE,ABCAPITAL26MAY250CE,0.0,0.0,0.0,104.0,0.0,104.0,302.9,55.85,0,0,0,0.0,0,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,76065,,ABCAPITAL,,2026-05-26,2026-05-26,300.0,PE,ABCAPITAL26MAY300PE,0.0,0.0,0.0,5.7,0.0,5.7,302.9,12.8,0,0,0,0.0,0,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,76052,,ABCAPITAL,,2026-05-26,2026-05-26,240.0,CE,ABCAPITAL26MAY240CE,0.0,0.0,0.0,113.6,0.0,113.6,302.9,65.3,0,0,0,0.0,0,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,76107,,ABCAPITAL,,2026-04-28,2026-04-28,390.0,CE,ABCAPITAL26APR390CE,0.0,0.0,0.0,13.15,0.0,13.15,302.9,0.05,0,0,0,0.0,0,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,83376,,ABCAPITAL,,2026-06-30,2026-06-30,340.0,PE,ABCAPITAL26JUN340PE,0.0,0.0,0.0,50.7,0.0,50.7,302.9,41.0,0,0,0,0.0,0,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,76104,,ABCAPITAL,,2026-04-28,2026-04-28,370.0,PE,ABCAPITAL26APR370PE,62.5,63.0,61.5,61.5,61.5,76.75,302.9,65.75,189100,0,13,17435950.0,5,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,76010,,ABCAPITAL,,2026-04-28,2026-04-28,355.0,PE,ABCAPITAL26APR355PE,52.9,52.9,52.9,52.9,52.9,58.25,302.9,51.15,24800,0,3,3793470.0,1,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,76004,,ABCAPITAL,,2026-04-28,2026-04-28,335.0,PE,ABCAPITAL26APR335PE,0.0,0.0,0.0,31.3,31.3,31.3,302.9,32.8,3100,0,0,0.0,0,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,76082,,ABCAPITAL,,2026-04-28,2026-04-28,260.0,PE,ABCAPITAL26APR260PE,2.25,2.6,1.7,2.2,2.25,4.2,302.9,2.2,195300,58900,85,69067380.0,73,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,83373,,ABCAPITAL,,2026-06-30,2026-06-30,330.0,CE,ABCAPITAL26JUN330CE,0.0,0.0,0.0,11.4,0.0,11.4,302.9,11.15,0,0,0,0.0,0,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,83367,,ABCAPITAL,,2026-06-30,2026-06-30,300.0,CE,ABCAPITAL26JUN300CE,0.0,0.0,0.0,21.75,0.0,21.75,302.9,23.2,0,0,0,0.0,0,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,83363,,ABCAPITAL,,2026-06-30,2026-06-30,280.0,CE,ABCAPITAL26JUN280CE,0.0,0.0,0.0,31.8,0.0,31.8,302.9,35.15,0,0,0,0.0,0,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,76174,,ABCAPITAL,,2026-05-26,2026-05-26,420.0,CE,ABCAPITAL26MAY420CE,0.0,0.0,0.0,6.85,0.0,6.85,302.9,0.1,0,0,0,0.0,0,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,76066,,ABCAPITAL,,2026-05-26,2026-05-26,310.0,CE,ABCAPITAL26MAY310CE,0.0,0.0,0.0,52.4,0.0,52.4,302.9,13.4,0,0,0,0.0,0,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,76093,,ABCAPITAL,,2026-04-28,2026-04-28,320.0,CE,ABCAPITAL26APR320CE,6.7,7.8,5.2,5.95,5.9,4.05,302.9,5.95,821500,-74400,358,362178425.0,298,F1,3100,,,,,
2026-04-01,2026-04-01,FO,NSE,STO,75884,,ABCAPITAL,,2026-04-28,2026-04-28,265.0,CE,ABCAPITAL26APR265CE,0.0,0.0,0.0,87.9,0.0,87.9,302.9,39.65,0,0,0,0.0,0,F1,3100,,,,,
