TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-06-18,2026-06-18,FO,NSE,STO,67146,,ABCAPITAL,,2026-07-28,2026-07-28,345.0,CE,ABCAPITAL26JUL345CE,0.0,0.0,0.0,35.95,0.0,35.95,370.6,36.5,0,0,0,0.0,0,F1,3100,,,,,
2026-06-18,2026-06-18,FO,NSE,STO,83379,,ABCAPITAL,,2026-06-30,2026-06-30,360.0,CE,ABCAPITAL26JUN360CE,16.55,17.15,13.9,15.05,15.05,16.35,370.6,15.05,1286500,-55800,92,107104535.0,85,F1,3100,,,,,
2026-06-18,2026-06-18,FO,NSE,STO,83373,,ABCAPITAL,,2026-06-30,2026-06-30,330.0,CE,ABCAPITAL26JUN330CE,0.0,0.0,0.0,41.5,41.5,41.5,370.6,41.9,127100,0,0,0.0,0,F1,3100,,,,,
2026-06-18,2026-06-18,FO,NSE,STO,83365,,ABCAPITAL,,2026-06-30,2026-06-30,290.0,CE,ABCAPITAL26JUN290CE,0.0,0.0,0.0,59.55,59.55,59.55,370.6,81.2,18600,0,0,0.0,0,F1,3100,,,,,
2026-06-18,2026-06-18,FO,NSE,STO,65753,,ABCAPITAL,,2026-07-28,2026-07-28,380.0,PE,ABCAPITAL26JUL380PE,17.9,17.9,17.9,17.9,17.9,17.9,370.6,23.75,52700,15500,7,8634430.0,6,F1,3100,,,,,
2026-06-18,2026-06-18,FO,NSE,STO,65751,,ABCAPITAL,,2026-07-28,2026-07-28,370.0,PE,ABCAPITAL26JUL370PE,11.8,13.0,11.8,12.45,12.45,12.3,370.6,12.45,142600,49600,28,33210455.0,25,F1,3100,,,,,
2026-06-18,2026-06-18,FO,NSE,STO,65745,,ABCAPITAL,,2026-07-28,2026-07-28,350.0,PE,ABCAPITAL26JUL350PE,5.5,5.5,5.5,5.5,5.5,5.6,370.6,10.0,220100,3100,1,1102050.0,1,F1,3100,,,,,
2026-06-18,2026-06-18,FO,NSE,STO,65623,,ABCAPITAL,,2026-06-30,2026-06-30,385.0,PE,ABCAPITAL26JUN385PE,0.0,0.0,0.0,16.05,15.9,16.05,370.6,19.3,6200,0,0,0.0,0,F1,3100,,,,,
2026-06-18,2026-06-18,FO,NSE,STO,83372,,ABCAPITAL,,2026-06-30,2026-06-30,320.0,PE,ABCAPITAL26JUN320PE,0.15,0.2,0.15,0.15,0.15,0.2,370.6,0.15,616900,3100,8,7940030.0,7,F1,3100,,,,,
2026-06-18,2026-06-18,FO,NSE,STO,67232,,ABCAPITAL,,2026-08-25,2026-08-25,350.0,CE,ABCAPITAL26AUG350CE,0.0,0.0,0.0,25.0,25.0,25.0,370.6,39.6,55800,0,0,0.0,0,F1,3100,,,,,
