TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-06-19,2026-06-19,FO,NSE,STO,67395,,ADANIENSOL,,2026-08-25,2026-08-25,1520.0,CE,ADANIENSOL26AUG1520CE,0.0,0.0,0.0,145.05,0.0,145.05,1507.4,142.2,0,0,0,0.0,0,F1,675,,,,,
2026-06-19,2026-06-19,FO,NSE,STO,35611,,ADANIENSOL,,2026-06-30,2026-06-30,1100.0,PE,ADANIENSOL26JUN1100PE,0.6,0.6,0.25,0.35,0.35,0.35,1507.4,0.05,13500,-2025,26,19311885.0,22,F1,675,,,,,
2026-06-19,2026-06-19,FO,NSE,STO,83440,,ADANIENSOL,,2026-06-30,2026-06-30,1120.0,PE,ADANIENSOL26JUN1120PE,2.6,2.65,0.2,0.35,0.35,0.4,1507.4,0.05,87075,0,53,40086562.5,33,F1,675,,,,,
2026-06-19,2026-06-19,FO,NSE,STO,65787,,ADANIENSOL,,2026-06-30,2026-06-30,1420.0,PE,ADANIENSOL26JUN1420PE,12.05,15.8,10.0,13.5,12.55,11.4,1507.4,13.5,78975,-2025,105,101550780.0,98,F1,675,,,,,
2026-06-19,2026-06-19,FO,NSE,STO,83454,,ADANIENSOL,,2026-06-30,2026-06-30,1440.0,PE,ADANIENSOL26JUN1440PE,14.2,21.45,13.0,17.7,16.65,14.9,1507.4,17.7,207900,3375,171,168201461.25,132,F1,675,,,,,
2026-06-19,2026-06-19,FO,NSE,STO,65797,,ADANIENSOL,,2026-06-30,2026-06-30,1620.0,PE,ADANIENSOL26JUN1620PE,0.0,0.0,0.0,153.2,153.2,153.2,1507.4,129.1,36450,0,0,0.0,0,F1,675,,,,,
2026-06-19,2026-06-19,FO,NSE,STO,65827,,ADANIENSOL,,2026-07-28,2026-07-28,1400.0,PE,ADANIENSOL26JUL1400PE,36.75,39.0,33.55,38.45,37.8,38.0,1507.4,38.45,45900,12150,33,31961452.5,20,F1,675,,,,,
2026-06-19,2026-06-19,FO,NSE,STO,41256,,ADANIENSOL,,2026-06-30,2026-06-30,1520.0,PE,ADANIENSOL26JUN1520PE,40.0,56.55,36.85,48.3,46.4,39.5,1507.4,48.3,253800,18900,333,351405337.5,317,F1,675,,,,,
2026-06-19,2026-06-19,FO,NSE,STO,83451,,ADANIENSOL,,2026-06-30,2026-06-30,1360.0,CE,ADANIENSOL26JUN1360CE,176.45,176.45,153.7,153.7,153.7,163.0,1507.4,159.0,58725,-3375,10,10272656.25,7,F1,675,,,,,
2026-06-19,2026-06-19,FO,NSE,STO,67406,,ADANIENSOL,,2026-08-25,2026-08-25,1680.0,PE,ADANIENSOL26AUG1680PE,0.0,0.0,0.0,282.85,0.0,282.85,1507.4,235.05,0,0,0,0.0,0,F1,675,,,,,
2026-06-19,2026-06-19,FO,NSE,STO,83445,,ADANIENSOL,,2026-06-30,2026-06-30,1240.0,CE,ADANIENSOL26JUN1240CE,0.0,0.0,0.0,262.0,262.0,262.0,1507.4,270.55,6075,0,0,0.0,0,F1,675,,,,,
2026-06-19,2026-06-19,FO,NSE,STO,83439,,ADANIENSOL,,2026-06-30,2026-06-30,1120.0,CE,ADANIENSOL26JUN1120CE,0.0,0.0,0.0,385.0,385.0,385.0,1507.4,389.5,2025,0,0,0.0,0,F1,675,,,,,
2026-06-19,2026-06-19,FO,NSE,STO,67316,,ADANIENSOL,,2026-07-28,2026-07-28,1460.0,PE,ADANIENSOL26JUL1460PE,0.0,0.0,0.0,79.65,79.65,79.65,1507.4,78.2,1350,0,0,0.0,0,F1,675,,,,,
2026-06-19,2026-06-19,FO,NSE,STO,65786,,ADANIENSOL,,2026-06-30,2026-06-30,1420.0,CE,ADANIENSOL26JUN1420CE,0.0,0.0,0.0,128.15,132.65,128.15,1507.4,111.4,70200,0,0,0.0,0,F1,675,,,,,
2026-06-19,2026-06-19,FO,NSE,STO,58536,,ADANIENSOL,,2026-06-30,2026-06-30,1720.0,CE,ADANIENSOL26JUN1720CE,5.9,6.15,2.35,3.05,3.05,5.25,1507.4,3.05,42525,675,74,86117512.5,67,F1,675,,,,,
2026-06-19,2026-06-19,FO,NSE,STO,51736,,ADANIENSOL,,2026-06-30,2026-06-30,1680.0,CE,ADANIENSOL26JUN1680CE,9.45,10.0,4.4,4.7,4.7,8.4,1507.4,4.7,67500,-3375,55,62619277.5,53,F1,675,,,,,
2026-06-19,2026-06-19,FO,NSE,STO,65826,,ADANIENSOL,,2026-07-28,2026-07-28,1400.0,CE,ADANIENSOL26JUL1400CE,179.0,180.0,178.85,178.9,178.9,156.0,1507.4,171.5,1350,675,6,6396131.25,4,F1,675,,,,,
2026-06-19,2026-06-19,FO,NSE,STO,83449,,ADANIENSOL,,2026-06-30,2026-06-30,1280.0,CE,ADANIENSOL26JUN1280CE,0.0,0.0,0.0,19.8,0.0,19.8,1507.4,231.9,0,0,0,0.0,0,F1,675,,,,,
2026-06-19,2026-06-19,FO,NSE,STO,53853,,ADANIENSOL,,2026-06-30,2026-06-30,1560.0,CE,ADANIENSOL26JUN1560CE,34.05,42.0,23.25,26.7,26.85,38.55,1507.4,26.7,341550,66825,1054,1133870670.0,918,F1,675,,,,,
2026-06-19,2026-06-19,FO,NSE,STO,65796,,ADANIENSOL,,2026-06-30,2026-06-30,1620.0,CE,ADANIENSOL26JUN1620CE,18.7,21.4,10.4,11.4,11.6,19.9,1507.4,11.4,498150,4725,222,245039748.75,204,F1,675,,,,,
2026-06-19,2026-06-19,FO,NSE,STO,65800,,ADANIENSOL,,2026-06-30,2026-06-30,1700.0,CE,ADANIENSOL26JUN1700CE,6.1,8.2,3.35,4.05,4.0,7.15,1507.4,4.05,224100,9450,361,415518288.75,317,F1,675,,,,,
2026-06-19,2026-06-19,FO,NSE,STO,67325,,ADANIENSOL,,2026-07-28,2026-07-28,1580.0,CE,ADANIENSOL26JUL1580CE,0.0,0.0,0.0,85.0,85.0,85.0,1507.4,80.75,1350,0,0,0.0,0,F1,675,,,,,
