TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-04-02,2026-04-02,FO,NSE,STO,83250,,ABCAPITAL,,2026-05-26,2026-05-26,315.0,CE,ABCAPITAL26MAY315CE,0.0,0.0,0.0,10.45,0.0,10.45,298.25,9.35,0,0,0,0.0,0,F1,3100,,,,,
2026-04-02,2026-04-02,FO,NSE,STO,75923,,ABCAPITAL,,2026-04-28,2026-04-28,295.0,CE,ABCAPITAL26APR295CE,11.8,16.8,10.7,16.25,16.5,17.8,298.25,16.25,145700,-15500,185,176711470.0,178,F1,3100,,,,,
2026-04-02,2026-04-02,FO,NSE,STO,83374,,ABCAPITAL,,2026-06-30,2026-06-30,330.0,PE,ABCAPITAL26JUN330PE,0.0,0.0,0.0,43.25,0.0,43.25,298.25,36.8,0,0,0,0.0,0,F1,3100,,,,,
2026-04-02,2026-04-02,FO,NSE,STO,83360,,ABCAPITAL,,2026-06-30,2026-06-30,260.0,PE,ABCAPITAL26JUN260PE,0.0,0.0,0.0,7.8,0.0,7.8,298.25,4.3,0,0,0,0.0,0,F1,3100,,,,,
2026-04-02,2026-04-02,FO,NSE,STO,76065,,ABCAPITAL,,2026-05-26,2026-05-26,300.0,PE,ABCAPITAL26MAY300PE,0.0,0.0,0.0,5.7,0.0,5.7,298.25,14.7,0,0,0,0.0,0,F1,3100,,,,,
2026-04-02,2026-04-02,FO,NSE,STO,76055,,ABCAPITAL,,2026-05-26,2026-05-26,250.0,PE,ABCAPITAL26MAY250PE,0.0,0.0,0.0,0.6,0.0,0.6,298.25,1.1,0,0,0,0.0,0,F1,3100,,,,,
2026-04-02,2026-04-02,FO,NSE,STO,76096,,ABCAPITAL,,2026-04-28,2026-04-28,330.0,PE,ABCAPITAL26APR330PE,0.0,0.0,0.0,27.55,27.55,27.55,298.25,32.35,173600,0,0,0.0,0,F1,3100,,,,,
2026-04-02,2026-04-02,FO,NSE,STO,75920,,ABCAPITAL,,2026-04-28,2026-04-28,275.0,PE,ABCAPITAL26APR275PE,6.7,8.15,5.2,5.35,5.3,4.0,298.25,5.35,114700,31000,67,58525365.0,66,F1,3100,,,,,
2026-04-02,2026-04-02,FO,NSE,STO,76060,,ABCAPITAL,,2026-05-26,2026-05-26,280.0,CE,ABCAPITAL26MAY280CE,0.0,0.0,0.0,76.55,0.0,76.55,298.25,27.05,0,0,0,0.0,0,F1,3100,,,,,
2026-04-02,2026-04-02,FO,NSE,STO,76090,,ABCAPITAL,,2026-04-28,2026-04-28,300.0,PE,ABCAPITAL26APR300PE,16.45,19.5,12.85,13.25,12.95,11.0,298.25,13.25,1116000,71300,271,265341710.0,228,F1,3100,,,,,
2026-04-02,2026-04-02,FO,NSE,STO,76059,,ABCAPITAL,,2026-05-26,2026-05-26,270.0,PE,ABCAPITAL26MAY270PE,0.0,0.0,0.0,1.7,0.0,1.7,298.25,3.95,0,0,0,0.0,0,F1,3100,,,,,
2026-04-02,2026-04-02,FO,NSE,STO,83372,,ABCAPITAL,,2026-06-30,2026-06-30,320.0,PE,ABCAPITAL26JUN320PE,0.0,0.0,0.0,36.25,0.0,36.25,298.25,29.85,0,0,0,0.0,0,F1,3100,,,,,
2026-04-02,2026-04-02,FO,NSE,STO,76072,,ABCAPITAL,,2026-05-26,2026-05-26,340.0,CE,ABCAPITAL26MAY340CE,0.0,0.0,0.0,33.15,0.0,33.15,298.25,3.55,0,0,0,0.0,0,F1,3100,,,,,
2026-04-02,2026-04-02,FO,NSE,STF,66695,,ABCAPITAL,,2026-04-28,2026-04-28,,,ABCAPITAL26APRFUT,299.5,300.95,288.55,299.85,300.8,303.75,298.25,299.85,44078900,-542500,3043,2774678560.0,2718,F1,3100,,,,,
2026-04-02,2026-04-02,FO,NSE,STO,76083,,ABCAPITAL,,2026-04-28,2026-04-28,270.0,CE,ABCAPITAL26APR270CE,0.0,0.0,0.0,84.9,0.0,84.9,298.25,30.75,0,0,0,0.0,0,F1,3100,,,,,
2026-04-02,2026-04-02,FO,NSE,STO,76089,,ABCAPITAL,,2026-04-28,2026-04-28,300.0,CE,ABCAPITAL26APR300CE,10.05,13.8,8.55,13.35,13.8,14.75,298.25,13.35,1019900,182900,960,923483335.0,860,F1,3100,,,,,
2026-04-02,2026-04-02,FO,NSE,STO,75925,,ABCAPITAL,,2026-04-28,2026-04-28,305.0,CE,ABCAPITAL26APR305CE,8.05,11.3,6.75,11.0,11.0,12.1,298.25,11.0,480500,0,289,280763435.0,277,F1,3100,,,,,
2026-04-02,2026-04-02,FO,NSE,STO,83332,,ABCAPITAL,,2026-05-26,2026-05-26,335.0,PE,ABCAPITAL26MAY335PE,0.0,0.0,0.0,44.65,0.0,44.65,298.25,38.4,0,0,0,0.0,0,F1,3100,,,,,
2026-04-02,2026-04-02,FO,NSE,STO,75990,,ABCAPITAL,,2026-04-28,2026-04-28,325.0,CE,ABCAPITAL26APR325CE,2.8,4.4,2.3,4.2,4.2,4.45,298.25,4.2,136400,6200,121,123080075.0,117,F1,3100,,,,,
2026-04-02,2026-04-02,FO,NSE,STO,76097,,ABCAPITAL,,2026-04-28,2026-04-28,340.0,CE,ABCAPITAL26APR340CE,1.15,1.9,1.05,1.85,1.85,1.95,298.25,1.85,554900,24800,314,332257690.0,224,F1,3100,,,,,
2026-04-02,2026-04-02,FO,NSE,STO,76064,,ABCAPITAL,,2026-05-26,2026-05-26,300.0,CE,ABCAPITAL26MAY300CE,0.0,0.0,0.0,59.95,0.0,59.95,298.25,15.4,0,0,0,0.0,0,F1,3100,,,,,
2026-04-02,2026-04-02,FO,NSE,STO,75883,,ABCAPITAL,,2026-04-28,2026-04-28,255.0,PE,ABCAPITAL26APR255PE,3.2,3.9,3.05,3.7,3.7,1.6,298.25,0.3,58900,-9300,9,7212770.0,9,F1,3100,,,,,
