TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-07-20,2026-07-20,FO,NSE,STO,78466,,ABCAPITAL,,2026-09-29,2026-09-29,420.0,CE,ABCAPITAL26SEP420CE,0.0,0.0,0.0,23.3,0.0,23.3,401.15,23.1,0,0,0,0.0,0,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,78233,,ABCAPITAL,,2026-08-25,2026-08-25,385.0,PE,ABCAPITAL26AUG385PE,0.0,0.0,0.0,9.15,9.15,9.15,401.15,12.15,43400,0,0,0.0,0,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,67245,,ABCAPITAL,,2026-08-25,2026-08-25,410.0,PE,ABCAPITAL26AUG410PE,21.0,21.0,21.0,21.0,21.0,21.2,401.15,24.0,9300,6200,2,2672200.0,2,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,78253,,ABCAPITAL,,2026-08-25,2026-08-25,435.0,PE,ABCAPITAL26AUG435PE,0.0,0.0,0.0,50.35,0.0,50.35,401.15,40.4,0,0,0,0.0,0,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,78467,,ABCAPITAL,,2026-09-29,2026-09-29,420.0,PE,ABCAPITAL26SEP420PE,0.0,0.0,0.0,44.9,0.0,44.9,401.15,36.6,0,0,0,0.0,0,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,65733,,ABCAPITAL,,2026-07-28,2026-07-28,300.0,CE,ABCAPITAL26JUL300CE,0.0,0.0,0.0,94.0,94.0,94.0,401.15,101.55,3100,0,0,0.0,0,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,67150,,ABCAPITAL,,2026-07-28,2026-07-28,365.0,CE,ABCAPITAL26JUL365CE,31.85,31.85,31.85,31.85,31.85,25.2,401.15,37.2,9300,9300,3,3690705.0,1,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,67161,,ABCAPITAL,,2026-07-28,2026-07-28,415.0,CE,ABCAPITAL26JUL415CE,3.1,3.15,1.6,2.4,2.55,3.65,401.15,2.4,437100,-18600,212,274184460.0,184,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,65737,,ABCAPITAL,,2026-07-28,2026-07-28,310.0,PE,ABCAPITAL26JUL310PE,0.0,0.0,0.0,0.2,0.2,0.2,401.15,0.0,9300,0,0,0.0,0,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,78472,,ABCAPITAL,,2026-09-29,2026-09-29,450.0,CE,ABCAPITAL26SEP450CE,0.0,0.0,0.0,7.5,7.5,7.5,401.15,13.6,3100,0,0,0.0,0,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,78403,,ABCAPITAL,,2026-09-29,2026-09-29,380.0,CE,ABCAPITAL26SEP380CE,0.0,0.0,0.0,41.05,0.0,41.05,401.15,42.85,0,0,0,0.0,0,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,65762,,ABCAPITAL,,2026-07-28,2026-07-28,430.0,CE,ABCAPITAL26JUL430CE,0.95,0.95,0.6,0.75,0.8,1.25,401.15,0.75,1674000,18600,344,459364820.0,247,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,78471,,ABCAPITAL,,2026-09-29,2026-09-29,440.0,PE,ABCAPITAL26SEP440PE,0.0,0.0,0.0,58.35,0.0,58.35,401.15,49.55,0,0,0,0.0,0,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,67163,,ABCAPITAL,,2026-07-28,2026-07-28,425.0,CE,ABCAPITAL26JUL425CE,1.45,1.45,0.8,1.1,1.1,1.75,401.15,1.1,412300,-83700,212,279940540.0,163,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,65742,,ABCAPITAL,,2026-07-28,2026-07-28,340.0,CE,ABCAPITAL26JUL340CE,55.0,55.0,55.0,55.0,55.0,56.65,401.15,61.65,37200,-3100,1,1224500.0,1,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STF,68415,,ABCAPITAL,,2026-09-29,2026-09-29,,,ABCAPITAL26SEPFUT,403.0,406.0,399.0,405.65,406.0,407.5,401.15,405.65,192200,-6200,24,29929105.0,24,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,78469,,ABCAPITAL,,2026-09-29,2026-09-29,430.0,PE,ABCAPITAL26SEP430PE,0.0,0.0,0.0,51.45,0.0,51.45,401.15,42.85,0,0,0,0.0,0,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,67266,,ABCAPITAL,,2026-08-25,2026-08-25,460.0,PE,ABCAPITAL26AUG460PE,0.0,0.0,0.0,95.8,0.0,95.8,401.15,60.35,0,0,0,0.0,0,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,67164,,ABCAPITAL,,2026-07-28,2026-07-28,425.0,PE,ABCAPITAL26JUL425PE,0.0,0.0,0.0,64.5,0.0,64.5,401.15,25.7,0,0,0,0.0,0,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,78222,,ABCAPITAL,,2026-08-25,2026-08-25,345.0,PE,ABCAPITAL26AUG345PE,0.0,0.0,0.0,6.5,0.0,6.5,401.15,2.6,0,0,0,0.0,0,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,78492,,ABCAPITAL,,2026-09-29,2026-09-29,460.0,PE,ABCAPITAL26SEP460PE,0.0,0.0,0.0,73.3,0.0,73.3,401.15,64.25,0,0,0,0.0,0,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,78396,,ABCAPITAL,,2026-09-29,2026-09-29,360.0,PE,ABCAPITAL26SEP360PE,0.0,0.0,0.0,15.4,0.0,15.4,401.15,10.25,0,0,0,0.0,0,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,67243,,ABCAPITAL,,2026-08-25,2026-08-25,400.0,PE,ABCAPITAL26AUG400PE,16.0,18.05,14.75,15.6,15.6,14.75,401.15,18.7,254200,77500,67,86437455.0,53,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,78245,,ABCAPITAL,,2026-08-25,2026-08-25,395.0,PE,ABCAPITAL26AUG395PE,16.15,16.15,13.3,13.3,13.3,24.85,401.15,16.3,3100,3100,2,2540295.0,2,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,78226,,ABCAPITAL,,2026-08-25,2026-08-25,365.0,PE,ABCAPITAL26AUG365PE,0.0,0.0,0.0,12.0,0.0,12.0,401.15,6.1,0,0,0,0.0,0,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,67172,,ABCAPITAL,,2026-07-28,2026-07-28,470.0,CE,ABCAPITAL26JUL470CE,0.0,0.0,0.0,2.15,0.0,2.15,401.15,0.05,0,0,0,0.0,0,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,78248,,ABCAPITAL,,2026-08-25,2026-08-25,415.0,CE,ABCAPITAL26AUG415CE,0.0,0.0,0.0,17.35,0.0,17.35,401.15,15.75,0,0,0,0.0,0,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,67265,,ABCAPITAL,,2026-08-25,2026-08-25,460.0,CE,ABCAPITAL26AUG460CE,2.4,2.5,2.1,2.45,2.5,3.05,401.15,2.45,74400,43400,18,25800370.0,16,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,59917,,ABCAPITAL,,2026-08-25,2026-08-25,470.0,CE,ABCAPITAL26AUG470CE,2.0,2.0,1.25,1.85,1.85,2.05,401.15,1.85,105400,24800,13,19007960.0,13,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,65739,,ABCAPITAL,,2026-07-28,2026-07-28,320.0,PE,ABCAPITAL26JUL320PE,0.0,0.0,0.0,0.15,0.15,0.15,401.15,0.0,6200,0,0,0.0,0,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,78216,,ABCAPITAL,,2026-08-25,2026-08-25,325.0,PE,ABCAPITAL26AUG325PE,0.0,0.0,0.0,1.0,1.0,1.0,401.15,0.9,40300,0,0,0.0,0,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,67231,,ABCAPITAL,,2026-08-25,2026-08-25,340.0,PE,ABCAPITAL26AUG340PE,1.6,1.6,1.5,1.6,1.6,2.35,401.15,2.0,9300,6200,3,3176570.0,3,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,78254,,ABCAPITAL,,2026-08-25,2026-08-25,445.0,CE,ABCAPITAL26AUG445CE,3.5,4.05,3.5,4.05,4.05,5.85,401.15,7.05,15500,9300,7,9735085.0,5,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,78250,,ABCAPITAL,,2026-08-25,2026-08-25,425.0,CE,ABCAPITAL26AUG425CE,0.0,0.0,0.0,14.15,0.0,14.15,401.15,12.25,0,0,0,0.0,0,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,78227,,ABCAPITAL,,2026-08-25,2026-08-25,375.0,CE,ABCAPITAL26AUG375CE,0.0,0.0,0.0,36.15,0.0,36.15,401.15,37.35,0,0,0,0.0,0,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,67235,,ABCAPITAL,,2026-08-25,2026-08-25,360.0,PE,ABCAPITAL26AUG360PE,3.5,3.6,3.2,3.25,3.2,3.5,401.15,3.25,226300,86800,42,47302745.0,26,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,67168,,ABCAPITAL,,2026-07-28,2026-07-28,445.0,CE,ABCAPITAL26JUL445CE,0.35,0.35,0.3,0.3,0.3,0.4,401.15,0.5,68200,-15500,7,9663630.0,7,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,67229,,ABCAPITAL,,2026-08-25,2026-08-25,330.0,PE,ABCAPITAL26AUG330PE,0.0,0.0,0.0,12.75,0.0,12.75,401.15,1.2,0,0,0,0.0,0,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,67167,,ABCAPITAL,,2026-07-28,2026-07-28,435.0,PE,ABCAPITAL26JUL435PE,34.15,34.15,34.15,34.15,34.15,33.2,401.15,34.4,27900,-9300,3,4363095.0,1,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,67162,,ABCAPITAL,,2026-07-28,2026-07-28,415.0,PE,ABCAPITAL26JUL415PE,16.5,22.0,16.4,16.85,16.85,15.15,401.15,17.9,189100,-3100,33,44378825.0,30,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,67251,,ABCAPITAL,,2026-08-25,2026-08-25,430.0,PE,ABCAPITAL26AUG430PE,33.0,33.2,33.0,33.1,33.1,70.75,401.15,33.1,12400,12400,4,5742440.0,4,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,67247,,ABCAPITAL,,2026-08-25,2026-08-25,420.0,PE,ABCAPITAL26AUG420PE,0.0,0.0,0.0,62.95,0.0,62.95,401.15,30.05,0,0,0,0.0,0,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,67160,,ABCAPITAL,,2026-07-28,2026-07-28,405.0,PE,ABCAPITAL26JUL405PE,10.4,13.9,8.75,9.1,8.75,9.2,401.15,9.1,427800,58900,90,116012540.0,87,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,67143,,ABCAPITAL,,2026-07-28,2026-07-28,325.0,PE,ABCAPITAL26JUL325PE,0.0,0.0,0.0,0.15,0.15,0.15,401.15,0.0,12400,0,0,0.0,0,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,78231,,ABCAPITAL,,2026-08-25,2026-08-25,375.0,PE,ABCAPITAL26AUG375PE,0.0,0.0,0.0,6.0,6.0,6.0,401.15,8.75,15500,0,0,0.0,0,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,78461,,ABCAPITAL,,2026-09-29,2026-09-29,390.0,PE,ABCAPITAL26SEP390PE,17.15,17.15,17.15,17.15,17.15,15.05,401.15,20.95,24800,0,1,1262165.0,1,F1,3100,,,,,
2026-07-20,2026-07-20,FO,NSE,STO,65755,,ABCAPITAL,,2026-07-28,2026-07-28,390.0,PE,ABCAPITAL26JUL390PE,3.4,5.3,2.6,2.85,2.6,3.2,401.15,2.85,1770100,124000,396,483278220.0,325,F1,3100,,,,,
