TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-05-12,2026-05-12,FO,NSE,STO,65768,,ADANIENSOL,,2026-06-30,2026-06-30,1140.0,CE,ADANIENSOL26JUN1140CE,0.0,0.0,0.0,329.55,0.0,329.55,1284.3,193.75,0,0,0,0.0,0,F1,675,,,,,
2026-05-12,2026-05-12,FO,NSE,STO,65813,,ADANIENSOL,,2026-07-28,2026-07-28,1120.0,PE,ADANIENSOL26JUL1120PE,0.0,0.0,0.0,32.3,0.0,32.3,1284.3,52.3,0,0,0,0.0,0,F1,675,,,,,
2026-05-12,2026-05-12,FO,NSE,STO,65827,,ADANIENSOL,,2026-07-28,2026-07-28,1400.0,PE,ADANIENSOL26JUL1400PE,0.0,0.0,0.0,129.45,0.0,129.45,1284.3,189.6,0,0,0,0.0,0,F1,675,,,,,
2026-05-12,2026-05-12,FO,NSE,STO,65828,,ADANIENSOL,,2026-07-28,2026-07-28,1440.0,CE,ADANIENSOL26JUL1440CE,0.0,0.0,0.0,166.05,0.0,166.05,1284.3,80.0,0,0,0,0.0,0,F1,675,,,,,
2026-05-12,2026-05-12,FO,NSE,STO,83437,,ADANIENSOL,,2026-06-30,2026-06-30,1080.0,CE,ADANIENSOL26JUN1080CE,0.0,0.0,0.0,55.15,0.0,55.15,1284.3,237.95,0,0,0,0.0,0,F1,675,,,,,
2026-05-12,2026-05-12,FO,NSE,STO,83451,,ADANIENSOL,,2026-06-30,2026-06-30,1360.0,CE,ADANIENSOL26JUN1360CE,110.0,110.0,63.0,63.0,63.0,110.0,1284.3,78.0,4725,4725,7,6882300.0,6,F1,675,,,,,
2026-05-12,2026-05-12,FO,NSE,STO,65824,,ADANIENSOL,,2026-07-28,2026-07-28,1360.0,CE,ADANIENSOL26JUL1360CE,0.0,0.0,0.0,144.3,144.3,144.3,1284.3,106.85,675,0,0,0.0,0,F1,675,,,,,
2026-05-12,2026-05-12,FO,NSE,STO,76460,,ADANIENSOL,,2026-05-26,2026-05-26,940.0,PE,ADANIENSOL26MAY940PE,0.0,0.0,0.0,1.0,1.0,1.0,1284.3,0.1,6750,0,0,0.0,0,F1,675,,,,,
2026-05-12,2026-05-12,FO,NSE,STO,83452,,ADANIENSOL,,2026-06-30,2026-06-30,1360.0,PE,ADANIENSOL26JUN1360PE,0.0,0.0,0.0,413.55,0.0,413.55,1284.3,142.1,0,0,0,0.0,0,F1,675,,,,,
2026-05-12,2026-05-12,FO,NSE,STO,58525,,ADANIENSOL,,2026-05-26,2026-05-26,1580.0,PE,ADANIENSOL26MAY1580PE,0.0,0.0,0.0,232.9,0.0,232.9,1284.3,293.95,0,0,0,0.0,0,F1,675,,,,,
