TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-05-26,2026-05-26,FO,NSE,STO,76479,,ADANIENSOL,,2026-05-26,2026-05-26,1080.0,CE,ADANIENSOL26MAY1080CE,0.0,0.0,0.0,101.0,0.0,101.0,1463.3,1463.3,0,0,0,0.0,0,F1,675,,,,,
2026-05-26,2026-05-26,FO,NSE,STO,76489,,ADANIENSOL,,2026-05-26,2026-05-26,1160.0,CE,ADANIENSOL26MAY1160CE,0.0,0.0,0.0,238.6,238.6,238.6,1463.3,1463.3,145800,0,0,0.0,0,F1,675,,,,,
2026-05-26,2026-05-26,FO,NSE,STO,41241,,ADANIENSOL,,2026-05-26,2026-05-26,1340.0,CE,ADANIENSOL26MAY1340CE,65.0,165.45,60.95,116.05,165.45,63.65,1463.3,1463.3,87750,-5400,14,13458015.0,14,F1,675,,,,,
2026-05-26,2026-05-26,FO,NSE,STO,38834,,ADANIENSOL,,2026-05-26,2026-05-26,1480.0,CE,ADANIENSOL26MAY1480CE,0.9,0.9,0.05,0.15,0.05,1.15,1463.3,1463.3,197775,-46575,378,377721022.5,279,F1,675,,,,,
2026-05-26,2026-05-26,FO,NSE,STO,35593,,ADANIENSOL,,2026-06-30,2026-06-30,1100.0,CE,ADANIENSOL26JUN1100CE,349.0,360.0,349.0,355.7,360.0,270.0,1463.3,355.7,3375,-675,4,3925800.0,4,F1,675,,,,,
2026-05-26,2026-05-26,FO,NSE,STO,65776,,ADANIENSOL,,2026-06-30,2026-06-30,1220.0,CE,ADANIENSOL26JUN1220CE,0.0,0.0,0.0,267.8,0.0,267.8,1463.3,266.5,0,0,0,0.0,0,F1,675,,,,,
2026-05-26,2026-05-26,FO,NSE,STO,49383,,ADANIENSOL,,2026-06-30,2026-06-30,1600.0,PE,ADANIENSOL26JUN1600PE,0.0,0.0,0.0,236.0,236.0,236.0,1463.3,178.9,675,0,0,0.0,0,F1,675,,,,,
2026-05-26,2026-05-26,FO,NSE,STO,53850,,ADANIENSOL,,2026-05-26,2026-05-26,1680.0,PE,ADANIENSOL26MAY1680PE,0.0,0.0,0.0,451.55,0.0,451.55,1463.3,1463.3,0,0,0,0.0,0,F1,675,,,,,
2026-05-26,2026-05-26,FO,NSE,STO,76458,,ADANIENSOL,,2026-05-26,2026-05-26,920.0,PE,ADANIENSOL26MAY920PE,0.0,0.0,0.0,0.1,0.1,0.1,1463.3,1463.3,8775,0,0,0.0,0,F1,675,,,,,
2026-05-26,2026-05-26,FO,NSE,STO,76621,,ADANIENSOL,,2026-05-26,2026-05-26,1280.0,PE,ADANIENSOL26MAY1280PE,0.2,0.3,0.05,0.15,0.05,0.4,1463.3,1463.3,81000,-3375,50,43203813.75,34,F1,675,,,,,
