TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-05-08,2026-05-08,FO,NSE,STO,83333,,ABCAPITAL,,2026-05-26,2026-05-26,345.0,CE,ABCAPITAL26MAY345CE,26.95,27.05,23.25,23.75,23.25,29.5,362.95,23.75,269700,-6200,15,17261110.0,15,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,83329,,ABCAPITAL,,2026-05-26,2026-05-26,325.0,CE,ABCAPITAL26MAY325CE,0.0,0.0,0.0,46.9,46.9,46.9,362.95,40.5,49600,0,0,0.0,0,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STF,62333,,ABCAPITAL,,2026-06-30,2026-06-30,,,ABCAPITAL26JUNFUT,371.3,371.4,365.55,366.2,366.0,373.0,362.95,366.2,933100,43400,86,98053000.0,80,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,83370,,ABCAPITAL,,2026-06-30,2026-06-30,310.0,PE,ABCAPITAL26JUN310PE,0.0,0.0,0.0,29.9,0.0,29.9,362.95,3.8,0,0,0,0.0,0,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,41178,,ABCAPITAL,,2026-05-26,2026-05-26,405.0,PE,ABCAPITAL26MAY405PE,0.0,0.0,0.0,66.75,0.0,66.75,362.95,42.95,0,0,0,0.0,0,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,76147,,ABCAPITAL,,2026-05-26,2026-05-26,370.0,PE,ABCAPITAL26MAY370PE,12.2,14.75,11.45,14.25,14.75,10.85,362.95,14.25,964100,15500,304,360851005.0,299,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,83338,,ABCAPITAL,,2026-05-26,2026-05-26,365.0,PE,ABCAPITAL26MAY365PE,9.5,11.85,9.5,11.3,11.85,8.65,362.95,11.3,396800,-65100,337,392333985.0,316,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,76069,,ABCAPITAL,,2026-05-26,2026-05-26,320.0,PE,ABCAPITAL26MAY320PE,0.7,0.9,0.65,0.8,0.8,0.6,362.95,0.8,1106700,31000,55,54689115.0,52,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65602,,ABCAPITAL,,2026-06-30,2026-06-30,335.0,CE,ABCAPITAL26JUN335CE,0.0,0.0,0.0,26.05,0.0,26.05,362.95,40.5,0,0,0,0.0,0,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65752,,ABCAPITAL,,2026-07-28,2026-07-28,380.0,CE,ABCAPITAL26JUL380CE,0.0,0.0,0.0,14.25,0.0,14.25,362.95,22.75,0,0,0,0.0,0,F1,3100,,,,,
