TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-04-28,2026-04-28,FO,NSE,STO,76100,,ABCAPITAL,,2026-04-28,2026-04-28,350.0,PE,ABCAPITAL26APR350PE,8.85,12.45,4.5,12.0,12.0,7.0,338.3,338.3,272800,-68200,47,52186640.0,46,F1,3100,,,,,
2026-04-28,2026-04-28,FO,NSE,STO,83384,,ABCAPITAL,,2026-06-30,2026-06-30,380.0,PE,ABCAPITAL26JUN380PE,0.0,0.0,0.0,84.25,0.0,84.25,338.3,47.45,0,0,0,0.0,0,F1,3100,,,,,
2026-04-28,2026-04-28,FO,NSE,STO,76087,,ABCAPITAL,,2026-04-28,2026-04-28,290.0,CE,ABCAPITAL26APR290CE,54.0,55.8,50.75,50.75,50.75,51.75,338.3,338.3,77500,-96100,32,34093800.0,32,F1,3100,,,,,
2026-04-28,2026-04-28,FO,NSE,STO,76007,,ABCAPITAL,,2026-04-28,2026-04-28,355.0,CE,ABCAPITAL26APR355CE,0.05,0.15,0.05,0.05,0.05,0.25,338.3,338.3,858700,-201500,227,249870540.0,152,F1,3100,,,,,
2026-04-28,2026-04-28,FO,NSE,STO,83236,,ABCAPITAL,,2026-05-26,2026-05-26,275.0,CE,ABCAPITAL26MAY275CE,0.0,0.0,0.0,67.5,67.5,67.5,338.3,64.95,0,0,0,0.0,0,F1,3100,,,,,
2026-04-28,2026-04-28,FO,NSE,STO,83335,,ABCAPITAL,,2026-05-26,2026-05-26,355.0,CE,ABCAPITAL26MAY355CE,11.6,12.3,9.25,9.5,9.45,11.4,338.3,9.5,170500,31000,143,161948030.0,124,F1,3100,,,,,
2026-04-28,2026-04-28,FO,NSE,STO,83365,,ABCAPITAL,,2026-06-30,2026-06-30,290.0,CE,ABCAPITAL26JUN290CE,0.0,0.0,0.0,26.45,0.0,26.45,338.3,56.05,0,0,0,0.0,0,F1,3100,,,,,
2026-04-28,2026-04-28,FO,NSE,STO,75989,,ABCAPITAL,,2026-04-28,2026-04-28,315.0,PE,ABCAPITAL26APR315PE,0.05,0.05,0.05,0.05,0.05,0.1,338.3,338.3,161200,0,1,976655.0,1,F1,3100,,,,,
2026-04-28,2026-04-28,FO,NSE,STO,83386,,ABCAPITAL,,2026-06-30,2026-06-30,400.0,PE,ABCAPITAL26JUN400PE,0.0,0.0,0.0,102.5,0.0,102.5,338.3,63.35,0,0,0,0.0,0,F1,3100,,,,,
2026-04-28,2026-04-28,FO,NSE,STO,76085,,ABCAPITAL,,2026-04-28,2026-04-28,280.0,CE,ABCAPITAL26APR280CE,0.0,0.0,0.0,68.2,68.2,68.2,338.3,338.3,24800,0,0,0.0,0,F1,3100,,,,,
2026-04-28,2026-04-28,FO,NSE,STO,76062,,ABCAPITAL,,2026-05-26,2026-05-26,290.0,CE,ABCAPITAL26MAY290CE,0.0,0.0,0.0,68.05,0.0,68.05,338.3,50.9,0,0,0,0.0,0,F1,3100,,,,,
2026-04-28,2026-04-28,FO,NSE,STO,83375,,ABCAPITAL,,2026-06-30,2026-06-30,340.0,CE,ABCAPITAL26JUN340CE,0.0,0.0,0.0,9.05,0.0,9.05,338.3,23.75,0,0,0,0.0,0,F1,3100,,,,,
2026-04-28,2026-04-28,FO,NSE,STO,83379,,ABCAPITAL,,2026-06-30,2026-06-30,360.0,CE,ABCAPITAL26JUN360CE,0.0,0.0,0.0,5.55,0.0,5.55,338.3,15.55,0,0,0,0.0,0,F1,3100,,,,,
2026-04-28,2026-04-28,FO,NSE,STO,76080,,ABCAPITAL,,2026-04-28,2026-04-28,250.0,PE,ABCAPITAL26APR250PE,0.0,0.0,0.0,0.05,0.05,0.05,338.3,338.3,210800,0,0,0.0,0,F1,3100,,,,,
2026-04-28,2026-04-28,FO,NSE,STO,75987,,ABCAPITAL,,2026-04-28,2026-04-28,305.0,PE,ABCAPITAL26APR305PE,0.05,0.05,0.05,0.05,0.05,0.1,338.3,338.3,195300,0,2,1891310.0,2,F1,3100,,,,,
2026-04-28,2026-04-28,FO,NSE,STO,76073,,ABCAPITAL,,2026-05-26,2026-05-26,340.0,PE,ABCAPITAL26MAY340PE,13.7,15.35,11.5,14.9,15.35,12.85,338.3,14.9,886600,257300,363,398405335.0,299,F1,3100,,,,,
2026-04-28,2026-04-28,FO,NSE,STO,83334,,ABCAPITAL,,2026-05-26,2026-05-26,345.0,PE,ABCAPITAL26MAY345PE,15.3,17.75,14.6,17.45,17.7,15.45,338.3,17.45,337900,127100,91,102074010.0,90,F1,3100,,,,,
2026-04-28,2026-04-28,FO,NSE,STO,83362,,ABCAPITAL,,2026-06-30,2026-06-30,270.0,PE,ABCAPITAL26JUN270PE,0.0,0.0,0.0,10.8,0.0,10.8,338.3,1.9,0,0,0,0.0,0,F1,3100,,,,,
2026-04-28,2026-04-28,FO,NSE,STO,76012,,ABCAPITAL,,2026-04-28,2026-04-28,365.0,PE,ABCAPITAL26APR365PE,24.9,24.9,24.9,24.9,24.9,22.0,338.3,338.3,24800,0,1,1208690.0,1,F1,3100,,,,,
2026-04-28,2026-04-28,FO,NSE,STO,76155,,ABCAPITAL,,2026-05-26,2026-05-26,380.0,PE,ABCAPITAL26MAY380PE,0.0,0.0,0.0,42.0,42.0,42.0,338.3,43.45,6200,0,0,0.0,0,F1,3100,,,,,
