TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-06-29,2026-06-29,FO,NSE,STO,65840,,ADANIENSOL,,2026-07-28,2026-07-28,1680.0,CE,ADANIENSOL26JUL1680CE,25.0,25.0,22.0,22.0,22.0,31.0,1486.4,30.15,16200,-675,3,3448575.0,3,F1,675,,,,,
2026-06-29,2026-06-29,FO,NSE,STO,65832,,ADANIENSOL,,2026-07-28,2026-07-28,1520.0,CE,ADANIENSOL26JUL1520CE,65.35,75.0,65.0,65.0,65.0,86.0,1486.4,65.0,14850,-6750,38,40713468.75,25,F1,675,,,,,
2026-06-29,2026-06-29,FO,NSE,STO,65794,,ADANIENSOL,,2026-06-30,2026-06-30,1580.0,CE,ADANIENSOL26JUN1580CE,1.45,2.55,0.6,1.25,0.6,5.4,1486.4,1.25,207900,-39150,508,542366212.5,459,F1,675,,,,,
2026-06-29,2026-06-29,FO,NSE,STO,65781,,ADANIENSOL,,2026-06-30,2026-06-30,1300.0,PE,ADANIENSOL26JUN1300PE,0.5,1.15,0.25,0.5,0.35,1.0,1486.4,0.5,236925,-99225,293,257225321.25,249,F1,675,,,,,
2026-06-29,2026-06-29,FO,NSE,STO,67388,,ADANIENSOL,,2026-08-25,2026-08-25,1360.0,PE,ADANIENSOL26AUG1360PE,0.0,0.0,0.0,99.05,0.0,99.05,1486.4,62.65,0,0,0,0.0,0,F1,675,,,,,
2026-06-29,2026-06-29,FO,NSE,STO,65839,,ADANIENSOL,,2026-07-28,2026-07-28,1640.0,PE,ADANIENSOL26JUL1640PE,0.0,0.0,0.0,161.5,161.5,161.5,1486.4,184.5,4050,0,0,0.0,0,F1,675,,,,,
2026-06-29,2026-06-29,FO,NSE,STO,51737,,ADANIENSOL,,2026-06-30,2026-06-30,1680.0,PE,ADANIENSOL26JUN1680PE,0.0,0.0,0.0,166.15,166.15,166.15,1486.4,193.35,1350,0,0,0.0,0,F1,675,,,,,
2026-06-29,2026-06-29,FO,NSE,STO,67409,,ADANIENSOL,,2026-08-25,2026-08-25,1760.0,CE,ADANIENSOL26AUG1760CE,0.0,0.0,0.0,71.3,0.0,71.3,1486.4,45.3,0,0,0,0.0,0,F1,675,,,,,
2026-06-29,2026-06-29,FO,NSE,STO,53853,,ADANIENSOL,,2026-06-30,2026-06-30,1560.0,CE,ADANIENSOL26JUN1560CE,2.6,3.55,0.65,1.45,0.65,7.4,1486.4,1.45,184950,-45900,721,760354053.75,638,F1,675,,,,,
2026-06-29,2026-06-29,FO,NSE,STO,83449,,ADANIENSOL,,2026-06-30,2026-06-30,1280.0,CE,ADANIENSOL26JUN1280CE,0.0,0.0,0.0,19.8,0.0,19.8,1486.4,206.65,0,0,0,0.0,0,F1,675,,,,,
