TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-04-20,2026-04-20,FO,NSE,STO,83384,,ABCAPITAL,,2026-06-30,2026-06-30,380.0,PE,ABCAPITAL26JUN380PE,0.0,0.0,0.0,84.25,0.0,84.25,341.6,46.2,0,0,0,0.0,0,F1,3100,,,,,
2026-04-20,2026-04-20,FO,NSE,STO,76080,,ABCAPITAL,,2026-04-28,2026-04-28,250.0,PE,ABCAPITAL26APR250PE,0.1,0.1,0.05,0.05,0.05,0.1,341.6,0.0,229400,-9300,8,6202015.0,6,F1,3100,,,,,
2026-04-20,2026-04-20,FO,NSE,STO,83379,,ABCAPITAL,,2026-06-30,2026-06-30,360.0,CE,ABCAPITAL26JUN360CE,0.0,0.0,0.0,5.55,0.0,5.55,341.6,18.75,0,0,0,0.0,0,F1,3100,,,,,
2026-04-20,2026-04-20,FO,NSE,STO,83375,,ABCAPITAL,,2026-06-30,2026-06-30,340.0,CE,ABCAPITAL26JUN340CE,0.0,0.0,0.0,9.05,0.0,9.05,341.6,27.4,0,0,0,0.0,0,F1,3100,,,,,
2026-04-20,2026-04-20,FO,NSE,STO,83362,,ABCAPITAL,,2026-06-30,2026-06-30,270.0,PE,ABCAPITAL26JUN270PE,0.0,0.0,0.0,10.8,0.0,10.8,341.6,2.2,0,0,0,0.0,0,F1,3100,,,,,
2026-04-20,2026-04-20,FO,NSE,STO,83334,,ABCAPITAL,,2026-05-26,2026-05-26,345.0,PE,ABCAPITAL26MAY345PE,0.0,0.0,0.0,52.95,0.0,52.95,341.6,18.25,0,0,0,0.0,0,F1,3100,,,,,
2026-04-20,2026-04-20,FO,NSE,STO,76062,,ABCAPITAL,,2026-05-26,2026-05-26,290.0,CE,ABCAPITAL26MAY290CE,0.0,0.0,0.0,68.05,0.0,68.05,341.6,55.15,0,0,0,0.0,0,F1,3100,,,,,
2026-04-20,2026-04-20,FO,NSE,STO,76085,,ABCAPITAL,,2026-04-28,2026-04-28,280.0,CE,ABCAPITAL26APR280CE,59.95,64.35,59.0,62.45,62.45,69.5,341.6,62.0,37200,-24800,18,19042215.0,18,F1,3100,,,,,
2026-04-20,2026-04-20,FO,NSE,STO,76073,,ABCAPITAL,,2026-05-26,2026-05-26,340.0,PE,ABCAPITAL26MAY340PE,13.3,14.9,13.3,14.9,14.9,15.85,341.6,14.9,80600,12400,6,6581300.0,6,F1,3100,,,,,
2026-04-20,2026-04-20,FO,NSE,STO,75987,,ABCAPITAL,,2026-04-28,2026-04-28,305.0,PE,ABCAPITAL26APR305PE,0.6,0.75,0.55,0.7,0.7,0.95,341.6,0.7,254200,-77500,51,48323265.0,36,F1,3100,,,,,
