TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-07-09,2026-07-09,FO,NSE,STO,78403,,ABCAPITAL,,2026-09-29,2026-09-29,380.0,CE,ABCAPITAL26SEP380CE,0.0,0.0,0.0,41.05,0.0,41.05,397.35,42.95,0,0,0,0.0,0,F1,3100,,,,,
2026-07-09,2026-07-09,FO,NSE,STO,67163,,ABCAPITAL,,2026-07-28,2026-07-28,425.0,CE,ABCAPITAL26JUL425CE,2.15,3.5,2.1,2.8,2.8,1.8,397.35,2.8,1035400,89900,274,363411295.0,200,F1,3100,,,,,
2026-07-09,2026-07-09,FO,NSE,STO,65762,,ABCAPITAL,,2026-07-28,2026-07-28,430.0,CE,ABCAPITAL26JUL430CE,1.65,2.7,1.45,2.05,2.05,1.4,397.35,2.05,1534500,-43400,586,785018580.0,503,F1,3100,,,,,
2026-07-09,2026-07-09,FO,NSE,STO,65742,,ABCAPITAL,,2026-07-28,2026-07-28,340.0,CE,ABCAPITAL26JUL340CE,53.85,59.15,53.85,59.15,59.15,51.4,397.35,59.1,43400,-12400,4,4933030.0,2,F1,3100,,,,,
2026-07-09,2026-07-09,FO,NSE,STF,68415,,ABCAPITAL,,2026-09-29,2026-09-29,,,ABCAPITAL26SEPFUT,397.1,405.15,397.1,403.0,403.0,391.4,397.35,403.2,164300,3100,15,18671610.0,15,F1,3100,,,,,
2026-07-09,2026-07-09,FO,NSE,STO,67147,,ABCAPITAL,,2026-07-28,2026-07-28,345.0,PE,ABCAPITAL26JUL345PE,0.0,0.0,0.0,1.35,1.25,1.35,397.35,0.95,96100,0,0,0.0,0,F1,3100,,,,,
2026-07-09,2026-07-09,FO,NSE,STO,65732,,ABCAPITAL,,2026-07-28,2026-07-28,290.0,PE,ABCAPITAL26JUL290PE,0.0,0.0,0.0,0.1,0.1,0.1,397.35,0.0,9300,0,0,0.0,0,F1,3100,,,,,
2026-07-09,2026-07-09,FO,NSE,STO,78471,,ABCAPITAL,,2026-09-29,2026-09-29,440.0,PE,ABCAPITAL26SEP440PE,0.0,0.0,0.0,58.35,0.0,58.35,397.35,53.75,0,0,0,0.0,0,F1,3100,,,,,
2026-07-09,2026-07-09,FO,NSE,STO,65737,,ABCAPITAL,,2026-07-28,2026-07-28,310.0,PE,ABCAPITAL26JUL310PE,0.0,0.0,0.0,1.0,1.0,1.0,397.35,0.05,6200,0,0,0.0,0,F1,3100,,,,,
2026-07-09,2026-07-09,FO,NSE,STO,67164,,ABCAPITAL,,2026-07-28,2026-07-28,425.0,PE,ABCAPITAL26JUL425PE,0.0,0.0,0.0,64.5,0.0,64.5,397.35,32.05,0,0,0,0.0,0,F1,3100,,,,,
2026-07-09,2026-07-09,FO,NSE,STO,67266,,ABCAPITAL,,2026-08-25,2026-08-25,460.0,PE,ABCAPITAL26AUG460PE,0.0,0.0,0.0,95.8,0.0,95.8,397.35,64.85,0,0,0,0.0,0,F1,3100,,,,,
2026-07-09,2026-07-09,FO,NSE,STO,78469,,ABCAPITAL,,2026-09-29,2026-09-29,430.0,PE,ABCAPITAL26SEP430PE,0.0,0.0,0.0,51.45,0.0,51.45,397.35,46.95,0,0,0,0.0,0,F1,3100,,,,,
2026-07-09,2026-07-09,FO,NSE,STO,78472,,ABCAPITAL,,2026-09-29,2026-09-29,450.0,CE,ABCAPITAL26SEP450CE,0.0,0.0,0.0,14.5,0.0,14.5,397.35,14.75,0,0,0,0.0,0,F1,3100,,,,,
2026-07-09,2026-07-09,FO,NSE,STO,78462,,ABCAPITAL,,2026-09-29,2026-09-29,400.0,CE,ABCAPITAL26SEP400CE,0.0,0.0,0.0,31.25,0.0,31.25,397.35,32.5,0,0,0,0.0,0,F1,3100,,,,,
2026-07-09,2026-07-09,FO,NSE,STO,67261,,ABCAPITAL,,2026-08-25,2026-08-25,450.0,CE,ABCAPITAL26AUG450CE,0.0,0.0,0.0,6.9,0.0,6.9,397.35,7.75,0,0,0,0.0,0,F1,3100,,,,,
