TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-06-01,2026-06-01,FO,NSE,STO,67237,,ABCAPITAL,,2026-08-25,2026-08-25,370.0,PE,ABCAPITAL26AUG370PE,22.0,22.0,22.0,22.0,22.0,20.0,350.55,35.15,15500,0,1,1215200.0,1,F1,3100,,,,,
2026-06-01,2026-06-01,FO,NSE,STO,65752,,ABCAPITAL,,2026-07-28,2026-07-28,380.0,CE,ABCAPITAL26JUL380CE,0.0,0.0,0.0,14.25,0.0,14.25,350.55,12.65,0,0,0,0.0,0,F1,3100,,,,,
2026-06-01,2026-06-01,FO,NSE,STF,62333,,ABCAPITAL,,2026-06-30,2026-06-30,,,ABCAPITAL26JUNFUT,370.3,370.35,352.0,353.55,353.75,366.65,350.55,353.55,52433400,-961000,2183,2423028975.0,1953,F1,3100,,,,,
2026-06-01,2026-06-01,FO,NSE,STO,67234,,ABCAPITAL,,2026-08-25,2026-08-25,360.0,CE,ABCAPITAL26AUG360CE,0.0,0.0,0.0,33.25,0.0,33.25,350.55,25.6,0,0,0,0.0,0,F1,3100,,,,,
2026-06-01,2026-06-01,FO,NSE,STO,67228,,ABCAPITAL,,2026-08-25,2026-08-25,330.0,CE,ABCAPITAL26AUG330CE,0.0,0.0,0.0,50.7,0.0,50.7,350.55,41.15,0,0,0,0.0,0,F1,3100,,,,,
2026-06-01,2026-06-01,FO,NSE,STO,65600,,ABCAPITAL,,2026-06-30,2026-06-30,325.0,CE,ABCAPITAL26JUN325CE,31.0,31.3,30.4,30.4,30.4,46.1,350.55,30.4,12400,3100,3,3309870.0,3,F1,3100,,,,,
2026-06-01,2026-06-01,FO,NSE,STO,83366,,ABCAPITAL,,2026-06-30,2026-06-30,290.0,PE,ABCAPITAL26JUN290PE,0.25,0.25,0.25,0.25,0.25,0.15,350.55,0.7,71300,3100,1,899775.0,1,F1,3100,,,,,
2026-06-01,2026-06-01,FO,NSE,STO,83370,,ABCAPITAL,,2026-06-30,2026-06-30,310.0,PE,ABCAPITAL26JUN310PE,0.8,0.8,0.8,0.8,0.8,0.45,350.55,2.5,161200,0,1,963480.0,1,F1,3100,,,,,
2026-06-01,2026-06-01,FO,NSE,STO,67156,,ABCAPITAL,,2026-07-28,2026-07-28,385.0,PE,ABCAPITAL26JUL385PE,0.0,0.0,0.0,34.95,0.0,34.95,350.55,41.6,0,0,0,0.0,0,F1,3100,,,,,
2026-06-01,2026-06-01,FO,NSE,STO,65602,,ABCAPITAL,,2026-06-30,2026-06-30,335.0,CE,ABCAPITAL26JUN335CE,0.0,0.0,0.0,35.55,35.55,35.55,350.55,25.65,21700,0,0,0.0,0,F1,3100,,,,,
2026-06-01,2026-06-01,FO,NSE,STO,67149,,ABCAPITAL,,2026-07-28,2026-07-28,355.0,PE,ABCAPITAL26JUL355PE,0.0,0.0,0.0,18.55,0.0,18.55,350.55,22.75,0,0,0,0.0,0,F1,3100,,,,,
2026-06-01,2026-06-01,FO,NSE,STO,65753,,ABCAPITAL,,2026-07-28,2026-07-28,380.0,PE,ABCAPITAL26JUL380PE,0.0,0.0,0.0,50.5,0.0,50.5,350.55,38.05,0,0,0,0.0,0,F1,3100,,,,,
