TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-04-22,2026-04-22,FO,NSE,STO,76094,,ABCAPITAL,,2026-04-28,2026-04-28,320.0,PE,ABCAPITAL26APR320PE,0.65,0.7,0.25,0.35,0.3,0.9,350.7,0.35,1131500,-108500,475,471798145.0,283,F1,3100,,,,,
2026-04-22,2026-04-22,FO,NSE,STO,76005,,ABCAPITAL,,2026-04-28,2026-04-28,345.0,CE,ABCAPITAL26APR345CE,7.25,10.95,7.2,9.25,8.9,6.75,350.7,9.25,381300,-173600,528,579106350.0,508,F1,3100,,,,,
2026-04-22,2026-04-22,FO,NSE,STO,76011,,ABCAPITAL,,2026-04-28,2026-04-28,365.0,CE,ABCAPITAL26APR365CE,1.5,1.95,1.1,1.4,1.3,1.25,350.7,1.4,1013700,477400,520,590853955.0,382,F1,3100,,,,,
2026-04-22,2026-04-22,FO,NSE,STO,76109,,ABCAPITAL,,2026-04-28,2026-04-28,400.0,CE,ABCAPITAL26APR400CE,0.1,0.1,0.05,0.1,0.1,0.1,350.7,0.1,210800,0,12,14882790.0,10,F1,3100,,,,,
2026-04-22,2026-04-22,FO,NSE,STO,76106,,ABCAPITAL,,2026-04-28,2026-04-28,380.0,PE,ABCAPITAL26APR380PE,0.0,0.0,0.0,40.9,40.9,40.9,350.7,29.5,3100,0,0,0.0,0,F1,3100,,,,,
2026-04-22,2026-04-22,FO,NSE,STO,76055,,ABCAPITAL,,2026-05-26,2026-05-26,250.0,PE,ABCAPITAL26MAY250PE,0.0,0.0,0.0,0.6,0.0,0.6,350.7,0.05,0,0,0,0.0,0,F1,3100,,,,,
2026-04-22,2026-04-22,FO,NSE,STO,76065,,ABCAPITAL,,2026-05-26,2026-05-26,300.0,PE,ABCAPITAL26MAY300PE,1.9,2.05,1.8,1.95,1.95,2.25,350.7,1.9,83700,46500,23,21522990.0,16,F1,3100,,,,,
2026-04-22,2026-04-22,FO,NSE,STO,76054,,ABCAPITAL,,2026-05-26,2026-05-26,250.0,CE,ABCAPITAL26MAY250CE,0.0,0.0,0.0,104.0,0.0,104.0,350.7,102.2,0,0,0,0.0,0,F1,3100,,,,,
2026-04-22,2026-04-22,FO,NSE,STO,76060,,ABCAPITAL,,2026-05-26,2026-05-26,280.0,CE,ABCAPITAL26MAY280CE,0.0,0.0,0.0,76.55,0.0,76.55,350.7,72.85,0,0,0,0.0,0,F1,3100,,,,,
2026-04-22,2026-04-22,FO,NSE,STO,83250,,ABCAPITAL,,2026-05-26,2026-05-26,315.0,CE,ABCAPITAL26MAY315CE,0.0,0.0,0.0,10.45,0.0,10.45,350.7,41.65,0,0,0,0.0,0,F1,3100,,,,,
