TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-06-03,2026-06-03,FO,NSE,STO,67223,,ABCAPITAL,,2026-08-25,2026-08-25,320.0,PE,ABCAPITAL26AUG320PE,0.0,0.0,0.0,9.8,0.0,9.8,348.75,12.05,0,0,0,0.0,0,F1,3100,,,,,
2026-06-03,2026-06-03,FO,NSE,STO,67151,,ABCAPITAL,,2026-07-28,2026-07-28,365.0,PE,ABCAPITAL26JUL365PE,0.0,0.0,0.0,23.4,0.0,23.4,348.75,28.95,0,0,0,0.0,0,F1,3100,,,,,
2026-06-03,2026-06-03,FO,NSE,STO,83367,,ABCAPITAL,,2026-06-30,2026-06-30,300.0,CE,ABCAPITAL26JUN300CE,50.45,50.45,47.9,47.9,47.9,53.8,348.75,51.4,15500,0,2,2164885.0,2,F1,3100,,,,,
2026-06-03,2026-06-03,FO,NSE,STF,61097,,ABCAPITAL,,2026-07-28,2026-07-28,,,ABCAPITAL26JULFUT,352.95,354.15,347.0,353.4,353.45,357.0,348.75,353.4,1785600,18600,78,84729820.0,67,F1,3100,,,,,
2026-06-03,2026-06-03,FO,NSE,STO,65743,,ABCAPITAL,,2026-07-28,2026-07-28,340.0,PE,ABCAPITAL26JUL340PE,0.0,0.0,0.0,25.7,0.0,25.7,348.75,15.8,0,0,0,0.0,0,F1,3100,,,,,
2026-06-03,2026-06-03,FO,NSE,STO,65620,,ABCAPITAL,,2026-06-30,2026-06-30,375.0,CE,ABCAPITAL26JUN375CE,4.0,4.5,2.7,4.3,4.3,4.45,348.75,4.3,359600,-31000,56,65688690.0,55,F1,3100,,,,,
2026-06-03,2026-06-03,FO,NSE,STO,83373,,ABCAPITAL,,2026-06-30,2026-06-30,330.0,CE,ABCAPITAL26JUN330CE,23.5,25.6,22.3,25.55,25.55,28.55,348.75,25.55,46500,3100,6,6596645.0,6,F1,3100,,,,,
2026-06-03,2026-06-03,FO,NSE,STO,65739,,ABCAPITAL,,2026-07-28,2026-07-28,320.0,PE,ABCAPITAL26JUL320PE,0.0,0.0,0.0,16.6,0.0,16.6,348.75,8.55,0,0,0,0.0,0,F1,3100,,,,,
2026-06-03,2026-06-03,FO,NSE,STO,83376,,ABCAPITAL,,2026-06-30,2026-06-30,340.0,PE,ABCAPITAL26JUN340PE,6.95,9.95,6.85,7.3,7.3,5.4,348.75,7.3,824600,89900,387,417385240.0,377,F1,3100,,,,,
2026-06-03,2026-06-03,FO,NSE,STO,65737,,ABCAPITAL,,2026-07-28,2026-07-28,310.0,PE,ABCAPITAL26JUL310PE,0.0,0.0,0.0,12.9,0.0,12.9,348.75,5.95,0,0,0,0.0,0,F1,3100,,,,,
2026-06-03,2026-06-03,FO,NSE,STO,65740,,ABCAPITAL,,2026-07-28,2026-07-28,330.0,CE,ABCAPITAL26JUL330CE,0.0,0.0,0.0,33.9,0.0,33.9,348.75,33.95,0,0,0,0.0,0,F1,3100,,,,,
2026-06-03,2026-06-03,FO,NSE,STO,65622,,ABCAPITAL,,2026-06-30,2026-06-30,385.0,CE,ABCAPITAL26JUN385CE,1.8,2.75,1.6,2.65,2.55,2.65,348.75,2.65,124000,-21700,32,38387455.0,26,F1,3100,,,,,
2026-06-03,2026-06-03,FO,NSE,STO,83371,,ABCAPITAL,,2026-06-30,2026-06-30,320.0,CE,ABCAPITAL26JUN320CE,0.0,0.0,0.0,46.1,46.1,46.1,348.75,34.4,21700,0,0,0.0,0,F1,3100,,,,,
2026-06-03,2026-06-03,FO,NSE,STO,83378,,ABCAPITAL,,2026-06-30,2026-06-30,350.0,PE,ABCAPITAL26JUN350PE,10.9,14.7,10.9,11.8,11.5,9.2,348.75,11.8,790500,-55800,291,326476190.0,279,F1,3100,,,,,
2026-06-03,2026-06-03,FO,NSE,STO,67235,,ABCAPITAL,,2026-08-25,2026-08-25,360.0,PE,ABCAPITAL26AUG360PE,0.0,0.0,0.0,20.0,20.0,20.0,348.75,29.9,6200,0,0,0.0,0,F1,3100,,,,,
2026-06-03,2026-06-03,FO,NSE,STO,83384,,ABCAPITAL,,2026-06-30,2026-06-30,380.0,PE,ABCAPITAL26JUN380PE,32.0,32.6,32.0,32.4,32.4,27.8,348.75,32.4,55800,-3100,4,5113760.0,4,F1,3100,,,,,
2026-06-03,2026-06-03,FO,NSE,STO,67233,,ABCAPITAL,,2026-08-25,2026-08-25,350.0,PE,ABCAPITAL26AUG350PE,0.0,0.0,0.0,20.3,0.0,20.3,348.75,24.55,0,0,0,0.0,0,F1,3100,,,,,
