TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-06-11,2026-06-11,FO,NSE,STO,83373,,ABCAPITAL,,2026-06-30,2026-06-30,330.0,CE,ABCAPITAL26JUN330CE,16.05,16.15,13.75,14.3,15.3,18.85,336.6,14.3,151900,99200,45,48085185.0,30,F1,3100,,,,,
2026-06-11,2026-06-11,FO,NSE,STO,83367,,ABCAPITAL,,2026-06-30,2026-06-30,300.0,CE,ABCAPITAL26JUN300CE,0.0,0.0,0.0,47.9,47.9,47.9,336.6,38.95,15500,0,0,0.0,0,F1,3100,,,,,
2026-06-11,2026-06-11,FO,NSE,STF,61097,,ABCAPITAL,,2026-07-28,2026-07-28,,,ABCAPITAL26JULFUT,344.15,346.5,338.6,340.95,341.45,345.8,336.6,340.95,2114200,142600,100,105827025.0,96,F1,3100,,,,,
2026-06-11,2026-06-11,FO,NSE,STO,83376,,ABCAPITAL,,2026-06-30,2026-06-30,340.0,PE,ABCAPITAL26JUN340PE,10.0,11.7,8.25,10.8,10.05,8.8,336.6,10.8,1078800,105400,267,289863795.0,237,F1,3100,,,,,
2026-06-11,2026-06-11,FO,NSE,STO,65739,,ABCAPITAL,,2026-07-28,2026-07-28,320.0,PE,ABCAPITAL26JUL320PE,7.4,7.4,7.15,7.15,7.15,16.6,336.6,10.8,6200,6200,2,2029105.0,2,F1,3100,,,,,
2026-06-11,2026-06-11,FO,NSE,STO,65743,,ABCAPITAL,,2026-07-28,2026-07-28,340.0,PE,ABCAPITAL26JUL340PE,15.0,15.0,15.0,15.0,15.0,9.75,336.6,15.0,15500,6200,2,2201000.0,2,F1,3100,,,,,
2026-06-11,2026-06-11,FO,NSE,STO,67151,,ABCAPITAL,,2026-07-28,2026-07-28,365.0,PE,ABCAPITAL26JUL365PE,0.0,0.0,0.0,23.4,0.0,23.4,336.6,35.3,0,0,0,0.0,0,F1,3100,,,,,
2026-06-11,2026-06-11,FO,NSE,STO,67223,,ABCAPITAL,,2026-08-25,2026-08-25,320.0,PE,ABCAPITAL26AUG320PE,0.0,0.0,0.0,9.8,0.0,9.8,336.6,14.8,0,0,0,0.0,0,F1,3100,,,,,
2026-06-11,2026-06-11,FO,NSE,STO,65620,,ABCAPITAL,,2026-06-30,2026-06-30,375.0,CE,ABCAPITAL26JUN375CE,1.6,1.9,0.95,1.15,1.2,2.0,336.6,1.15,384400,62000,136,158606540.0,110,F1,3100,,,,,
2026-06-11,2026-06-11,FO,NSE,STO,67235,,ABCAPITAL,,2026-08-25,2026-08-25,360.0,PE,ABCAPITAL26AUG360PE,0.0,0.0,0.0,20.0,20.0,20.0,336.6,35.55,6200,0,0,0.0,0,F1,3100,,,,,
2026-06-11,2026-06-11,FO,NSE,STO,83371,,ABCAPITAL,,2026-06-30,2026-06-30,320.0,CE,ABCAPITAL26JUN320CE,0.0,0.0,0.0,46.1,46.1,46.1,336.6,22.85,21700,0,0,0.0,0,F1,3100,,,,,
2026-06-11,2026-06-11,FO,NSE,STO,65622,,ABCAPITAL,,2026-06-30,2026-06-30,385.0,CE,ABCAPITAL26JUN385CE,1.05,1.05,0.55,0.6,0.7,1.05,336.6,0.6,368900,-58900,78,93270010.0,71,F1,3100,,,,,
