TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-07-03,2026-07-03,FO,NSE,STF,58086,,ABCAPITAL,,2026-08-25,2026-08-25,,,ABCAPITAL26AUGFUT,398.45,408.1,398.45,403.65,403.5,397.4,401.25,403.65,641700,80600,126,158059700.0,111,F1,3100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67140,,ABCAPITAL,,2026-07-28,2026-07-28,315.0,CE,ABCAPITAL26JUL315CE,0.0,0.0,0.0,74.95,74.95,74.95,401.25,87.7,6200,0,0,0.0,0,F1,3100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67157,,ABCAPITAL,,2026-07-28,2026-07-28,395.0,CE,ABCAPITAL26JUL395CE,14.25,19.3,13.7,16.95,17.1,13.15,401.25,16.95,421600,-142600,374,477582125.0,367,F1,3100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67262,,ABCAPITAL,,2026-08-25,2026-08-25,450.0,PE,ABCAPITAL26AUG450PE,0.0,0.0,0.0,87.2,0.0,87.2,401.25,54.35,0,0,0,0.0,0,F1,3100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67237,,ABCAPITAL,,2026-08-25,2026-08-25,370.0,PE,ABCAPITAL26AUG370PE,7.3,7.3,5.95,7.05,7.05,7.3,401.25,7.05,102300,55800,43,50218295.0,27,F1,3100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67261,,ABCAPITAL,,2026-08-25,2026-08-25,450.0,CE,ABCAPITAL26AUG450CE,0.0,0.0,0.0,6.9,0.0,6.9,401.25,9.85,0,0,0,0.0,0,F1,3100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,78360,,ABCAPITAL,,2026-09-29,2026-09-29,340.0,CE,ABCAPITAL26SEP340CE,0.0,0.0,0.0,66.65,0.0,66.65,401.25,73.9,0,0,0,0.0,0,F1,3100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67149,,ABCAPITAL,,2026-07-28,2026-07-28,355.0,PE,ABCAPITAL26JUL355PE,1.0,1.05,1.0,1.0,1.0,1.95,401.25,2.35,124000,6200,14,15450710.0,11,F1,3100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,78397,,ABCAPITAL,,2026-09-29,2026-09-29,370.0,CE,ABCAPITAL26SEP370CE,0.0,0.0,0.0,46.7,0.0,46.7,401.25,52.6,0,0,0,0.0,0,F1,3100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67156,,ABCAPITAL,,2026-07-28,2026-07-28,385.0,PE,ABCAPITAL26JUL385PE,7.55,7.55,4.8,6.0,5.8,8.2,401.25,6.0,793600,96100,324,392485730.0,293,F1,3100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,65757,,ABCAPITAL,,2026-07-28,2026-07-28,400.0,PE,ABCAPITAL26JUL400PE,14.7,14.7,9.95,11.75,11.45,15.3,401.25,11.75,796700,124000,996,1270126420.0,798,F1,3100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,78402,,ABCAPITAL,,2026-09-29,2026-09-29,370.0,PE,ABCAPITAL26SEP370PE,0.0,0.0,0.0,19.1,0.0,19.1,401.25,15.6,0,0,0,0.0,0,F1,3100,,,,,
