TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-07-28,2026-07-28,FO,NSE,STO,78248,,ABCAPITAL,,2026-08-25,2026-08-25,415.0,CE,ABCAPITAL26AUG415CE,6.95,7.45,6.5,6.95,7.0,9.95,391.35,6.95,108500,18600,42,54938975.0,38,F1,3100,,,,,
2026-07-28,2026-07-28,FO,NSE,STO,78216,,ABCAPITAL,,2026-08-25,2026-08-25,325.0,PE,ABCAPITAL26AUG325PE,0.75,0.75,0.7,0.7,0.7,1.0,391.35,0.8,43400,3100,2,2019495.0,2,F1,3100,,,,,
2026-07-28,2026-07-28,FO,NSE,STO,67251,,ABCAPITAL,,2026-08-25,2026-08-25,430.0,PE,ABCAPITAL26AUG430PE,37.9,37.9,37.85,37.85,37.85,34.75,391.35,42.3,27900,0,2,2900825.0,2,F1,3100,,,,,
2026-07-28,2026-07-28,FO,NSE,STO,78461,,ABCAPITAL,,2026-09-29,2026-09-29,390.0,PE,ABCAPITAL26SEP390PE,14.8,17.05,14.8,17.05,17.05,13.8,391.35,23.45,49600,9300,7,8807255.0,7,F1,3100,,,,,
2026-07-28,2026-07-28,FO,NSE,STO,67162,,ABCAPITAL,,2026-07-28,2026-07-28,415.0,PE,ABCAPITAL26JUL415PE,24.55,25.0,24.55,25.0,25.0,15.45,391.35,391.35,158100,3100,3,4089210.0,2,F1,3100,,,,,
2026-07-28,2026-07-28,FO,NSE,STO,67160,,ABCAPITAL,,2026-07-28,2026-07-28,405.0,PE,ABCAPITAL26JUL405PE,11.75,15.5,11.75,13.9,13.6,5.65,391.35,391.35,217000,-15500,12,15553010.0,10,F1,3100,,,,,
2026-07-28,2026-07-28,FO,NSE,STO,67143,,ABCAPITAL,,2026-07-28,2026-07-28,325.0,PE,ABCAPITAL26JUL325PE,0.0,0.0,0.0,0.05,0.05,0.05,391.35,391.35,21700,0,0,0.0,0,F1,3100,,,,,
2026-07-28,2026-07-28,FO,NSE,STO,78254,,ABCAPITAL,,2026-08-25,2026-08-25,445.0,CE,ABCAPITAL26AUG445CE,2.65,2.65,1.85,2.2,2.2,2.65,391.35,2.2,34100,12400,14,19403210.0,11,F1,3100,,,,,
2026-07-28,2026-07-28,FO,NSE,STO,78250,,ABCAPITAL,,2026-08-25,2026-08-25,425.0,CE,ABCAPITAL26AUG425CE,4.35,4.65,4.35,4.65,4.65,6.4,391.35,4.65,62000,3100,4,5326575.0,4,F1,3100,,,,,
2026-07-28,2026-07-28,FO,NSE,STO,78227,,ABCAPITAL,,2026-08-25,2026-08-25,375.0,CE,ABCAPITAL26AUG375CE,28.05,28.05,25.85,25.85,25.85,36.15,391.35,25.85,6200,6200,3,3738910.0,3,F1,3100,,,,,
2026-07-28,2026-07-28,FO,NSE,STO,67168,,ABCAPITAL,,2026-07-28,2026-07-28,445.0,CE,ABCAPITAL26JUL445CE,0.0,0.0,0.0,0.05,0.05,0.05,391.35,391.35,40300,0,0,0.0,0,F1,3100,,,,,
