TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-06-23,2026-06-23,FO,NSE,STO,67161,,ABCAPITAL,,2026-07-28,2026-07-28,415.0,CE,ABCAPITAL26JUL415CE,0.0,0.0,0.0,8.8,0.0,8.8,383.75,9.1,0,0,0,0.0,0,F1,3100,,,,,
2026-06-23,2026-06-23,FO,NSE,STO,67230,,ABCAPITAL,,2026-08-25,2026-08-25,340.0,CE,ABCAPITAL26AUG340CE,0.0,0.0,0.0,44.35,0.0,44.35,383.75,55.35,0,0,0,0.0,0,F1,3100,,,,,
2026-06-23,2026-06-23,FO,NSE,STO,67245,,ABCAPITAL,,2026-08-25,2026-08-25,410.0,PE,ABCAPITAL26AUG410PE,0.0,0.0,0.0,55.5,0.0,55.5,383.75,39.1,0,0,0,0.0,0,F1,3100,,,,,
2026-06-23,2026-06-23,FO,NSE,STO,65623,,ABCAPITAL,,2026-06-30,2026-06-30,385.0,PE,ABCAPITAL26JUN385PE,3.9,7.0,3.1,6.65,6.6,4.2,383.75,6.65,1078800,-279000,1300,1570101795.0,956,F1,3100,,,,,
2026-06-23,2026-06-23,FO,NSE,STO,83372,,ABCAPITAL,,2026-06-30,2026-06-30,320.0,PE,ABCAPITAL26JUN320PE,0.1,0.1,0.05,0.05,0.05,0.1,383.75,0.0,226300,-9300,10,9922790.0,9,F1,3100,,,,,
2026-06-23,2026-06-23,FO,NSE,STO,67232,,ABCAPITAL,,2026-08-25,2026-08-25,350.0,CE,ABCAPITAL26AUG350CE,45.0,45.0,45.0,45.0,45.0,25.0,383.75,48.2,18600,-37200,13,15918500.0,2,F1,3100,,,,,
2026-06-23,2026-06-23,FO,NSE,STO,83377,,ABCAPITAL,,2026-06-30,2026-06-30,350.0,CE,ABCAPITAL26JUN350CE,37.0,37.0,34.15,34.15,34.15,42.05,383.75,34.65,613800,3100,14,16731165.0,9,F1,3100,,,,,
2026-06-23,2026-06-23,FO,NSE,STO,65616,,ABCAPITAL,,2026-06-30,2026-06-30,355.0,CE,ABCAPITAL26JUN355CE,37.25,37.3,28.5,28.5,28.5,32.3,383.75,28.5,272800,-9300,3,3620955.0,3,F1,3100,,,,,
2026-06-23,2026-06-23,FO,NSE,STO,35360,,ABCAPITAL,,2026-06-30,2026-06-30,390.0,CE,ABCAPITAL26JUN390CE,8.85,9.1,2.85,3.15,3.1,7.95,383.75,3.15,1463200,-99200,2073,2543234265.0,1602,F1,3100,,,,,
2026-06-23,2026-06-23,FO,NSE,STO,65733,,ABCAPITAL,,2026-07-28,2026-07-28,300.0,CE,ABCAPITAL26JUL300CE,0.0,0.0,0.0,52.4,0.0,52.4,383.75,86.05,0,0,0,0.0,0,F1,3100,,,,,
2026-06-23,2026-06-23,FO,NSE,STO,67150,,ABCAPITAL,,2026-07-28,2026-07-28,365.0,CE,ABCAPITAL26JUL365CE,0.0,0.0,0.0,25.2,0.0,25.2,383.75,31.35,0,0,0,0.0,0,F1,3100,,,,,
2026-06-23,2026-06-23,FO,NSE,STO,83378,,ABCAPITAL,,2026-06-30,2026-06-30,350.0,PE,ABCAPITAL26JUN350PE,0.25,0.25,0.2,0.2,0.2,0.3,383.75,0.2,1125300,-114700,64,69483865.0,45,F1,3100,,,,,
2026-06-23,2026-06-23,FO,NSE,STO,35361,,ABCAPITAL,,2026-06-30,2026-06-30,390.0,PE,ABCAPITAL26JUN390PE,5.35,10.3,4.95,9.85,9.7,6.3,383.75,9.85,1289600,-210800,1849,2271272195.0,1424,F1,3100,,,,,
2026-06-23,2026-06-23,FO,NSE,STO,65629,,ABCAPITAL,,2026-06-30,2026-06-30,415.0,PE,ABCAPITAL26JUN415PE,0.0,0.0,0.0,76.5,0.0,76.5,383.75,31.7,0,0,0,0.0,0,F1,3100,,,,,
2026-06-23,2026-06-23,FO,NSE,STO,65732,,ABCAPITAL,,2026-07-28,2026-07-28,290.0,PE,ABCAPITAL26JUL290PE,0.0,0.0,0.0,1.7,1.7,1.7,383.75,0.2,12400,0,0,0.0,0,F1,3100,,,,,
2026-06-23,2026-06-23,FO,NSE,STO,67147,,ABCAPITAL,,2026-07-28,2026-07-28,345.0,PE,ABCAPITAL26JUL345PE,0.0,0.0,0.0,4.25,4.25,4.25,383.75,4.8,3100,0,0,0.0,0,F1,3100,,,,,
2026-06-23,2026-06-23,FO,NSE,STO,65745,,ABCAPITAL,,2026-07-28,2026-07-28,350.0,PE,ABCAPITAL26JUL350PE,2.35,3.15,2.2,3.1,3.15,2.55,383.75,3.1,589000,43400,105,114781840.0,90,F1,3100,,,,,
2026-06-23,2026-06-23,FO,NSE,STO,65751,,ABCAPITAL,,2026-07-28,2026-07-28,370.0,PE,ABCAPITAL26JUL370PE,6.3,8.15,5.9,8.1,8.1,6.6,383.75,8.1,282100,62000,87,101623890.0,60,F1,3100,,,,,
2026-06-23,2026-06-23,FO,NSE,STO,65753,,ABCAPITAL,,2026-07-28,2026-07-28,380.0,PE,ABCAPITAL26JUL380PE,9.65,12.3,8.8,12.25,12.25,9.95,383.75,12.25,830800,43400,119,143979810.0,95,F1,3100,,,,,
2026-06-23,2026-06-23,FO,NSE,STO,67254,,ABCAPITAL,,2026-08-25,2026-08-25,440.0,PE,ABCAPITAL26AUG440PE,0.0,0.0,0.0,78.85,0.0,78.85,383.75,60.75,0,0,0,0.0,0,F1,3100,,,,,
2026-06-23,2026-06-23,FO,NSE,STO,67253,,ABCAPITAL,,2026-08-25,2026-08-25,440.0,CE,ABCAPITAL26AUG440CE,0.0,0.0,0.0,8.4,0.0,8.4,383.75,9.5,0,0,0,0.0,0,F1,3100,,,,,
2026-06-23,2026-06-23,FO,NSE,STO,67222,,ABCAPITAL,,2026-08-25,2026-08-25,320.0,CE,ABCAPITAL26AUG320CE,0.0,0.0,0.0,57.6,0.0,57.6,383.75,71.3,0,0,0,0.0,0,F1,3100,,,,,
2026-06-23,2026-06-23,FO,NSE,STO,67146,,ABCAPITAL,,2026-07-28,2026-07-28,345.0,CE,ABCAPITAL26JUL345CE,0.0,0.0,0.0,35.95,0.0,35.95,383.75,45.75,0,0,0,0.0,0,F1,3100,,,,,
2026-06-23,2026-06-23,FO,NSE,STO,41193,,ABCAPITAL,,2026-06-30,2026-06-30,430.0,CE,ABCAPITAL26JUN430CE,0.3,0.35,0.05,0.05,0.05,0.35,383.75,0.05,105400,-46500,81,108003225.0,44,F1,3100,,,,,
2026-06-23,2026-06-23,FO,NSE,STO,83379,,ABCAPITAL,,2026-06-30,2026-06-30,360.0,CE,ABCAPITAL26JUN360CE,33.85,33.85,24.0,24.8,24.35,32.2,383.75,24.8,533200,-127100,63,75821195.0,52,F1,3100,,,,,
2026-06-23,2026-06-23,FO,NSE,STO,83373,,ABCAPITAL,,2026-06-30,2026-06-30,330.0,CE,ABCAPITAL26JUN330CE,0.0,0.0,0.0,63.0,63.0,63.0,383.75,54.2,105400,0,0,0.0,0,F1,3100,,,,,
2026-06-23,2026-06-23,FO,NSE,STO,83365,,ABCAPITAL,,2026-06-30,2026-06-30,290.0,CE,ABCAPITAL26JUN290CE,0.0,0.0,0.0,59.55,59.55,59.55,383.75,94.1,18600,0,0,0.0,0,F1,3100,,,,,
2026-06-23,2026-06-23,FO,NSE,STO,83370,,ABCAPITAL,,2026-06-30,2026-06-30,310.0,PE,ABCAPITAL26JUN310PE,0.05,0.1,0.05,0.1,0.1,0.1,383.75,0.0,120900,-6200,7,6728240.0,6,F1,3100,,,,,
2026-06-23,2026-06-23,FO,NSE,STO,65598,,ABCAPITAL,,2026-06-30,2026-06-30,315.0,CE,ABCAPITAL26JUN315CE,0.0,0.0,0.0,39.35,39.35,39.35,383.75,69.15,12400,0,0,0.0,0,F1,3100,,,,,
2026-06-23,2026-06-23,FO,NSE,STO,67144,,ABCAPITAL,,2026-07-28,2026-07-28,335.0,CE,ABCAPITAL26JUL335CE,0.0,0.0,0.0,42.3,0.0,42.3,383.75,53.95,0,0,0,0.0,0,F1,3100,,,,,
2026-06-23,2026-06-23,FO,NSE,STO,67152,,ABCAPITAL,,2026-07-28,2026-07-28,375.0,CE,ABCAPITAL26JUL375CE,26.3,26.3,20.6,20.6,20.6,26.95,383.75,25.35,93000,24800,19,23428250.0,15,F1,3100,,,,,
2026-06-23,2026-06-23,FO,NSE,STO,65752,,ABCAPITAL,,2026-07-28,2026-07-28,380.0,CE,ABCAPITAL26JUL380CE,23.9,25.1,17.45,17.5,17.5,23.35,383.75,17.5,248000,9300,62,77034225.0,53,F1,3100,,,,,
