Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-06-30,0,5737000,-387000,2026-07-28,0,552500,408500,2026-08-25,0,10500,0,6300000,21500,1889000,-141500,1328500,9500,0.7
ABB,2026-06-30,0,2227750,-11500,2026-07-28,0,456875,84875,2026-08-25,0,19625,750,2704250,74125,1249375,-118875,814000,-3000,0.65
ABCAPITAL,2026-06-30,0,35057900,-2002600,2026-07-28,0,4836000,722300,2026-08-25,0,322400,24800,40216300,-1255500,18600000,-654100,16374200,-1984000,0.88
ADANIENSOL,2026-06-30,0,16546950,-3746250,2026-07-28,0,3802950,3186675,2026-08-25,0,66825,8100,20416725,-551475,7098300,60075,3184650,-278775,0.45
ADANIENT,2026-06-30,0,17301219,-883122,2026-07-28,0,2886369,1197993,2026-08-25,0,91155,20085,20278743,334956,10100592,886212,6298038,-32754,0.62
ADANIGREEN,2026-06-30,0,18178800,-3142200,2026-07-28,0,4239000,3232800,2026-08-25,0,99600,13200,22517400,103800,8786400,-298800,6263400,-408600,0.71
ADANIPORTS,2026-06-30,0,19352925,-1248300,2026-07-28,0,4988450,2426775,2026-08-25,0,378100,50350,24719475,1228825,9492875,651225,5471525,155800,0.58
ADANIPOWER,2026-06-30,0,106411250,-12890050,2026-07-28,0,29500500,9755400,2026-08-25,0,1498100,99400,137409850,-3035250,73367850,2687350,37101050,-1441300,0.51
ALKEM,2026-06-30,0,1319375,-125,2026-07-28,0,28250,2750,2026-08-25,0,3125,125,1350750,2750,736500,45125,371750,26125,0.5
AMBER,2026-06-30,0,2219400,-98100,2026-07-28,0,258500,21300,2026-08-25,0,4200,800,2482100,-76000,1941600,-98400,1323400,-81200,0.68
AMBUJACEM,2026-06-30,0,59994900,-10068450,2026-07-28,0,22209600,10498800,2026-08-25,0,548400,45600,82752900,475950,25021050,685200,11560650,-51150,0.46
ANGELONE,2026-06-30,0,22570000,-2105000,2026-07-28,0,4152500,1445000,2026-08-25,0,375000,52500,27097500,-607500,27970000,190000,13920000,-2072500,0.5
APLAPOLLO,2026-06-30,0,4499950,-1198400,2026-07-28,0,1310050,1130150,2026-08-25,0,28000,2800,5838000,-65450,1447600,-23800,1085000,-24850,0.75
APOLLOHOSP,2026-06-30,0,2019000,-54000,2026-07-28,0,426000,50375,2026-08-25,0,8125,-375,2453125,-4000,1479500,-44750,1214750,-93375,0.82
ASHOKLEY,2026-06-30,0,164475000,-4135000,2026-07-28,0,29395000,8300000,2026-08-25,0,4110000,615000,197980000,4780000,159620000,5035000,100210000,-5420000,0.63
ASIANPAINT,2026-06-30,0,9620000,-77250,2026-07-28,0,800000,180000,2026-08-25,0,57500,10500,10477500,113250,8727000,-486750,3310750,-98250,0.38
ASTRAL,2026-06-30,0,5357975,-51850,2026-07-28,0,543575,13175,2026-08-25,0,33150,3825,5934700,-34850,3020475,283900,1441600,49725,0.48
