Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-04-28,0,5137500,113500,2026-05-26,0,541000,399000,2026-06-30,0,5500,2000,5684000,514500,1386000,426500,1634500,744000,1.18
ABB,2026-04-28,0,2260875,43250,2026-05-26,0,110500,30875,2026-06-30,0,16500,1875,2387875,76000,933125,149375,955500,77250,1.02
ABCAPITAL,2026-04-28,0,44609000,1004400,2026-05-26,0,585900,71300,2026-06-30,0,89900,31000,45284800,1106700,10347800,1618200,9281400,821500,0.9
ADANIENSOL,2026-04-28,0,17567550,84375,2026-05-26,0,3200175,14175,2026-06-30,0,24300,2700,20792025,101250,3915675,-143100,2438775,57375,0.62
ADANIENT,2026-04-28,0,15665682,-268521,2026-05-26,0,893937,71997,2026-06-30,0,86520,14214,16646139,-182310,7028823,569796,6560997,89919,0.93
ADANIGREEN,2026-04-28,0,20335200,44400,2026-05-26,0,550800,12600,2026-06-30,0,78600,-1800,20964600,55200,7316400,237600,6299400,402600,0.86
ADANIPORTS,2026-04-28,0,18011525,-555275,2026-05-26,0,2509425,359100,2026-06-30,0,142500,6650,20663450,-189525,8185675,-63175,6274275,25650,0.77
ADANIPOWER,2026-04-28,0,57265050,-244950,2026-05-26,0,3766550,954950,2026-06-30,0,355000,-10650,61386600,699350,26561100,1718200,12634450,962050,0.48
ALKEM,2026-04-28,0,1152125,8500,2026-05-26,0,8875,-250,2026-06-30,0,125,0,1161125,8250,254500,58750,153750,17750,0.6
AMBER,2026-04-28,0,1252400,-100,2026-05-26,0,59000,2700,2026-06-30,0,5100,-400,1316500,2200,896000,95300,624700,81000,0.7
AMBUJACEM,2026-04-28,0,51881550,654150,2026-05-26,0,7676550,59850,2026-06-30,0,113400,2100,59671500,716100,10056900,-680400,9943500,266700,0.99
ANGELONE,2026-04-28,0,22347500,2185000,2026-05-26,0,3495000,287500,2026-06-30,0,220000,82500,26062500,2555000,21730000,6882500,16330000,4440000,0.75
APLAPOLLO,2026-04-28,0,5068000,-78750,2026-05-26,0,70000,1400,2026-06-30,0,11900,2450,5149900,-74900,1109150,-26600,847350,109200,0.76
APOLLOHOSP,2026-04-28,0,2391000,-47250,2026-05-26,0,82125,125,2026-06-30,0,11625,875,2484750,-46250,732375,-69500,730000,55875,1.0
ASHOKLEY,2026-04-28,0,129400000,-2690000,2026-05-26,0,7600000,1065000,2026-06-30,0,1795000,190000,138795000,-1435000,89110000,5970000,66435000,3245000,0.75
ASIANPAINT,2026-04-28,0,13816500,18000,2026-05-26,0,1173750,41250,2026-06-30,0,102000,3750,15092250,63000,3804000,-96500,4987750,13750,1.31
