Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-09-29,0,3923500,52000,2026-10-27,0,103500,0,2026-11-23,0,9500,1500,4036500,53500,2645000,23500,1714000,-21000,0.65
ABB,2026-09-29,0,1742250,-500,2026-10-27,0,42500,-250,2026-11-23,0,5250,375,1790000,-375,875000,31500,785625,16125,0.9
ABCAPITAL,2026-09-29,0,38176500,533200,2026-10-27,0,1116000,37200,2026-11-23,0,114700,9300,39407200,579700,13165700,1029200,12753400,241800,0.97
ADANIENSOL,2026-09-29,0,22291200,43875,2026-10-27,0,452925,7425,2026-11-23,0,43200,-675,22787325,50625,9748350,62100,4545450,-95850,0.47
ADANIENT,2026-09-29,0,16006509,15759,2026-10-27,0,582465,14214,2026-11-23,0,94554,2472,16683528,32445,7890315,-105678,5338593,-374817,0.68
ADANIGREEN,2026-09-29,0,24687600,-34200,2026-10-27,0,389400,8400,2026-11-23,0,52200,3600,25129200,-22200,5425200,51000,3953400,-42600,0.73
ADANIPORTS,2026-09-29,0,16781750,-205200,2026-10-27,0,876375,13300,2026-11-23,0,563825,1900,18221950,-190000,8936650,71250,7704975,-27075,0.86
ADANIPOWER,2026-09-29,0,182558750,-607050,2026-10-27,0,8388650,184600,2026-11-23,0,1579750,81650,192527150,-340800,62668150,-415350,41055750,-738400,0.66
ALKEM,2026-09-29,0,1606250,29125,2026-10-27,0,82875,250,2026-11-23,0,1000,0,1690125,29375,430500,11125,290250,3625,0.67
AMBER,2026-09-29,0,1291300,-14700,2026-10-27,0,26300,200,2026-11-23,0,3100,0,1320700,-14500,884600,13800,575300,-35900,0.65
AMBUJACEM,2026-09-29,0,91704000,-74400,2026-10-27,0,3518400,74400,2026-11-23,0,266400,31200,95488800,31200,15837600,502800,9622800,186000,0.61
ANGELONE,2026-09-29,0,28240000,-832500,2026-10-27,0,2587500,310000,2026-11-23,0,275000,2500,31102500,-520000,27022500,142500,16725000,1092500,0.62
APLAPOLLO,2026-09-29,0,12764500,257600,2026-10-27,0,145250,9100,2026-11-23,0,11200,1400,12920950,268100,2668400,135100,1415400,9100,0.53
APOLLOHOSP,2026-09-29,0,2269500,-13625,2026-10-27,0,325875,1000,2026-11-23,0,3375,250,2598750,-12375,1292375,-10875,989250,-30750,0.77
ASHOKLEY,2026-09-29,0,130220000,-720000,2026-10-27,0,7265000,495000,2026-11-23,0,1245000,155000,138730000,-70000,93575000,-670000,58345000,840000,0.62
ASIANPAINT,2026-09-29,0,7133500,-93750,2026-10-27,0,1107500,2750,2026-11-23,0,22750,2750,8263750,-88250,5035250,212000,3015500,-18500,0.6
ASTRAL,2026-09-29,0,5999725,221000,2026-10-27,0,311525,21675,2026-11-23,0,33150,9350,6344400,252025,3858575,969000,1603525,124525,0.42
ATHERENERG,2026-09-29,0,3844125,-31125,2026-10-27,0,146250,6375,2026-11-23,0,48750,4875,4039125,-19875,5468625,-106500,2584125,-172500,0.47
AUBANK,2026-09-29,0,20636000,-4000,2026-10-27,0,2842000,61000,2026-11-23,0,111000,4000,23589000,61000,8770000,233000,6290000,26000,0.72
AUROPHARMA,2026-09-29,0,11391600,64350,2026-10-27,0,169400,9350,2026-11-23,0,19800,1650,11580800,75350,6042850,34100,2543750,-44000,0.42
AXISBANK,2026-09-29,0,91567500,-1355000,2026-10-27,0,2536250,98750,2026-11-23,0,944375,640000,95048125,-616250,19086875,-58750,11918750,242500,0.62
BAJAJ-AUTO,2026-09-29,0,1590600,-2175,2026-10-27,0,27525,900,2026-11-23,0,10950,150,1629075,-1125,1569000,4575,1227225,37125,0.78
BAJAJFINSV,2026-09-29,0,7510500,-250200,2026-10-27,0,565200,20100,2026-11-23,0,183000,154800,8258700,-75300,6483600,386400,3169200,234000,0.49
BAJFINANCE,2026-09-29,0,60537000,-387000,2026-10-27,0,10636500,521250,2026-11-23,0,2178750,1144500,73352250,1278750,18930000,313500,13964250,726750,0.74
BANDHANBNK,2026-09-29,0,114066000,-8121600,2026-10-27,0,14187600,-212400,2026-11-23,0,615600,-3600,128869200,-8337600,31917600,-3517200,21693600,-1749600,0.68
BANKBARODA,2026-09-29,0,141204375,-956475,2026-10-27,0,9362925,222300,2026-11-23,0,1140750,8775,151708050,-725400,50187150,-1099800,42725475,207675,0.85
BANKINDIA,2026-09-29,0,74245600,-483600,2026-10-27,0,3650400,213200,2026-11-23,0,504400,114400,78400400,-156000,32520800,821600,31714800,270400,0.98
BANKNIFTY,2026-09-29,0,2161770,840,2026-10-27,0,270930,22920,2026-11-23,0,48480,2640,2481180,26400,17672250,359220,16563270,1745370,0.94
BDL,2026-09-29,0,7895225,121975,2026-10-27,0,944775,96475,2026-11-23,0,137700,17850,8977700,236300,11528550,536775,5416200,-116025,0.47
BEL,2026-09-29,0,99221325,-1811175,2026-10-27,0,10279950,91200,2026-11-23,0,2346975,57000,111848250,-1662975,49809450,457425,32055375,-38475,0.64
BHARATFORG,2026-09-29,0,8322500,42500,2026-10-27,0,213000,26000,2026-11-23,0,14000,3500,8549500,72000,3794000,221500,2755000,21500,0.73
BHARTIARTL,2026-09-29,0,52867975,-1319550,2026-10-27,0,11443700,25650,2026-11-23,0,933375,486400,65245050,-807500,24367025,1854875,13340850,-60325,0.55
BHEL,2026-09-29,0,76566000,-228375,2026-10-27,0,3276000,89250,2026-11-23,0,286125,63000,80128125,-76125,34327125,-1354500,22955625,404250,0.67
BIOCON,2026-09-29,0,56225000,1492500,2026-10-27,0,2515000,142500,2026-11-23,0,212500,10000,58952500,1645000,35545000,-4262500,16745000,65000,0.47
BLUESTARCO,2026-09-29,0,6086275,-241150,2026-10-27,0,813475,69875,2026-11-23,0,33475,-2275,6933225,-173550,1726075,-74425,1500200,90025,0.87
BOSCHLTD,2026-09-29,0,185650,450,2026-10-27,0,18725,-200,2026-11-23,0,600,-50,204975,200,134025,-800,155475,-9200,1.16
BPCL,2026-09-29,0,31657275,300200,2026-10-27,0,4738025,0,2026-11-23,0,79000,13825,36474300,314025,12539275,-839375,10447750,181700,0.83
