Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-05-26,0,4006500,-68000,2026-06-30,0,39000,2500,2026-07-28,0,500,500,4046000,-65000,1023500,157500,505500,89000,0.49
ABB,2026-05-26,0,2123625,-32125,2026-06-30,0,32500,-625,2026-07-28,0,250,250,2156375,-32500,633375,52375,411000,34125,0.65
ABCAPITAL,2026-05-26,0,43688300,678900,2026-06-30,0,694400,-3100,2026-07-28,0,27900,12400,44410600,688200,6773500,350300,7173400,725400,1.06
ADANIENSOL,2026-05-26,0,18312750,-97875,2026-06-30,0,149850,37125,2026-07-28,0,14850,13500,18477450,-47250,5620725,1640250,3630825,1114425,0.65
ADANIENT,2026-05-26,0,19154601,33063,2026-06-30,0,374508,21012,2026-07-28,0,21939,11433,19551048,65508,6538131,804327,4901976,588027,0.75
ADANIGREEN,2026-05-26,0,19908000,-166200,2026-06-30,0,218400,-1200,2026-07-28,0,7800,3600,20134200,-163800,5634600,589200,4189800,340200,0.74
ADANIPORTS,2026-05-26,0,19952850,512525,2026-06-30,0,773775,35625,2026-07-28,0,50825,14250,20777450,562400,6005425,931950,4829800,563825,0.8
ADANIPOWER,2026-05-26,0,73360750,7330750,2026-06-30,0,1980900,528950,2026-07-28,0,99400,74550,75441050,7934250,31431700,6354500,20171100,5158150,0.64
ALKEM,2026-05-26,0,1046875,-26500,2026-06-30,0,3125,625,2026-07-28,0,125,0,1050125,-25875,130875,26000,112875,28500,0.86
AMBER,2026-05-26,0,1164500,2700,2026-06-30,0,18200,800,2026-07-28,0,400,100,1183100,3600,375600,107600,198400,57800,0.53
AMBUJACEM,2026-05-26,0,61475400,579600,2026-06-30,0,1064700,71400,2026-07-28,0,22800,19200,62562900,670200,11313750,765450,9138150,319200,0.81
ANGELONE,2026-05-26,0,21427500,-190000,2026-06-30,0,502500,-10000,2026-07-28,0,90000,85000,22020000,-115000,10110000,407500,6885000,-75000,0.68
APLAPOLLO,2026-05-26,0,4656050,236600,2026-06-30,0,513450,2100,2026-07-28,0,2450,350,5171950,239050,812350,291900,620200,174300,0.76
APOLLOHOSP,2026-05-26,0,1842875,-16000,2026-06-30,0,165750,4250,2026-07-28,0,3000,500,2011625,-11250,559375,88750,365125,92125,0.65
ASHOKLEY,2026-05-26,0,126835000,-165000,2026-06-30,0,6895000,760000,2026-07-28,0,690000,365000,134420000,960000,70750000,6995000,45695000,2430000,0.65
ASIANPAINT,2026-05-26,0,12788500,32750,2026-06-30,0,1105000,10500,2026-07-28,0,13750,11500,13907250,54750,2638000,530000,2747000,536750,1.04
ASTRAL,2026-05-26,0,8695075,-40375,2026-06-30,0,305150,37400,2026-07-28,0,21675,11900,9021900,8925,1280950,132175,918425,-5525,0.72
AUBANK,2026-05-26,0,25670000,616000,2026-06-30,0,1101000,169000,2026-07-28,0,5000,1000,26776000,786000,7683000,628000,4161000,460000,0.54
AUROPHARMA,2026-05-26,0,19461750,-25850,2026-06-30,0,35750,1100,2026-07-28,0,550,0,19498050,-24750,2444200,97900,1469050,92950,0.6
AXISBANK,2026-05-26,0,57502500,-647500,2026-06-30,0,6939375,813125,2026-07-28,0,51875,33750,64493750,199375,12561875,2658125,8807500,2393125,0.7
BAJAJ-AUTO,2026-05-26,0,2470050,-122700,2026-06-30,0,98175,38550,2026-07-28,0,3975,1950,2572200,-82200,1086525,516900,962625,464775,0.89
BAJAJFINSV,2026-05-26,0,10294000,243500,2026-06-30,0,916500,38000,2026-07-28,0,18900,15000,11229400,296500,2630000,866750,2651250,647750,1.01
