Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-05-26,0,5194500,-45500,2026-06-30,0,43500,3000,2026-07-28,0,3000,500,5241000,-42000,1022500,95000,666000,-6500,0.65
ABB,2026-05-26,0,2212125,4625,2026-06-30,0,274250,28000,2026-07-28,0,24750,1125,2511125,33750,2595000,-54250,984750,-6375,0.38
ABCAPITAL,2026-05-26,0,44835300,1987100,2026-06-30,0,1292700,89900,2026-07-28,0,124000,-15500,46252000,2061500,20943600,1360900,15444200,4048600,0.74
ADANIENSOL,2026-05-26,0,21330675,-135000,2026-06-30,0,468450,137700,2026-07-28,0,27000,6075,21826125,8775,8317350,-351675,4324050,-166050,0.52
ADANIENT,2026-05-26,0,18917289,-403863,2026-06-30,0,998379,161607,2026-07-28,0,60564,4326,19976232,-237930,11914731,1641099,7849527,902589,0.66
ADANIGREEN,2026-05-26,0,23307600,331200,2026-06-30,0,762600,341400,2026-07-28,0,92400,37200,24162600,709800,12263400,2506800,8096400,484800,0.66
ADANIPORTS,2026-05-26,0,22256600,1086800,2026-06-30,0,1741825,220875,2026-07-28,0,108300,20900,24106725,1328575,10695100,249375,8324375,740525,0.78
ADANIPOWER,2026-05-26,0,89190200,3585500,2026-06-30,0,5648050,1001100,2026-07-28,0,844900,255600,95683150,4842200,47761700,4867050,24452400,1107600,0.51
ALKEM,2026-05-26,0,1125875,26500,2026-06-30,0,17375,500,2026-07-28,0,1125,0,1144375,27000,452250,7500,166375,-9125,0.37
AMBER,2026-05-26,0,1678500,81400,2026-06-30,0,46200,7300,2026-07-28,0,3200,0,1727900,88700,1602800,232700,965900,111200,0.6
AMBUJACEM,2026-05-26,0,72025800,370650,2026-06-30,0,3161550,508200,2026-07-28,0,201600,21600,75388950,900450,20806800,326550,12067800,42000,0.58
ANGELONE,2026-05-26,0,27907500,90000,2026-06-30,0,1487500,85000,2026-07-28,0,325000,7500,29720000,182500,23935000,377500,11897500,125000,0.5
APLAPOLLO,2026-05-26,0,5213600,-56700,2026-06-30,0,564550,3150,2026-07-28,0,11900,0,5790050,-53550,1901200,-31150,1248450,-38500,0.66
APOLLOHOSP,2026-05-26,0,1798125,-44000,2026-06-30,0,234000,15375,2026-07-28,0,8625,500,2040750,-28125,1214250,-50500,800875,-29625,0.66
ASHOKLEY,2026-05-26,0,150590000,-85000,2026-06-30,0,18435000,1335000,2026-07-28,0,2535000,75000,171560000,1325000,126585000,10595000,73735000,2255000,0.58
ASIANPAINT,2026-05-26,0,11356250,-164500,2026-06-30,0,1508500,61750,2026-07-28,0,39000,-750,12903750,-103500,7159000,39500,4725750,-23750,0.66
ASTRAL,2026-05-26,0,8087750,-32300,2026-06-30,0,1399950,98600,2026-07-28,0,38675,3400,9526375,69700,2370225,239700,1212100,27200,0.51
AUBANK,2026-05-26,0,24836000,-709000,2026-06-30,0,2227000,71000,2026-07-28,0,186000,3000,27249000,-635000,9198000,721000,5465000,793000,0.59
AUROPHARMA,2026-05-26,0,18418400,-6050,2026-06-30,0,245300,26950,2026-07-28,0,26950,1100,18690650,22000,3735600,-427350,2726900,-32450,0.73
AXISBANK,2026-05-26,0,54618750,-1204375,2026-06-30,0,11112500,307500,2026-07-28,0,2988750,341875,68720000,-555000,21973750,846875,10951250,33125,0.5
BAJAJ-AUTO,2026-05-26,0,2310825,-20475,2026-06-30,0,211875,5025,2026-07-28,0,13425,750,2536125,-14700,1937475,-3075,1548075,-45525,0.8
BAJAJFINSV,2026-05-26,0,9823750,-70500,2026-06-30,0,1331500,100500,2026-07-28,0,52200,0,11207450,30000,5944300,137250,3164250,49750,0.53
BAJAJHLDNG,2026-05-26,0,282000,-2250,2026-06-30,0,19550,450,2026-07-28,0,300,0,301850,-1800,120800,-5100,59100,300,0.49
BAJFINANCE,2026-05-26,0,58775250,-488250,2026-06-30,0,12942750,288750,2026-07-28,0,410250,9750,72128250,-189750,22714500,1866000,15723000,450000,0.69
BANDHANBNK,2026-05-26,0,87840000,-1652400,2026-06-30,0,4719600,1112400,2026-07-28,0,511200,14400,93070800,-525600,41238000,-82800,26528400,532800,0.64
BANKBARODA,2026-05-26,0,103934025,-906750,2026-06-30,0,15484950,1243125,2026-07-28,0,862875,35100,120281850,371475,46653750,2041650,34555950,-403650,0.74
