Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-07-28,0,5730000,-91000,2026-08-25,0,143500,3000,2026-09-29,0,1000,0,5874500,-88000,2043500,298500,1139500,205500,0.56
ABB,2026-07-28,0,2483375,-195125,2026-08-25,0,337625,21875,2026-09-29,0,10625,-1625,2831625,-174875,1482500,301875,1037125,247875,0.7
ABCAPITAL,2026-07-28,0,38542300,34100,2026-08-25,0,892800,3100,2026-09-29,0,189100,6200,39624200,43400,13878700,124000,10161800,-186000,0.73
ADANIENSOL,2026-07-28,0,18984375,-76950,2026-08-25,0,184275,16200,2026-09-29,0,18225,0,19186875,-60750,6275475,49275,2989575,44550,0.48
ADANIENT,2026-07-28,0,17088009,118038,2026-08-25,0,810198,46968,2026-09-29,0,353805,13287,18252012,178293,7952733,205485,5358060,-34608,0.67
ADANIGREEN,2026-07-28,0,22193400,634800,2026-08-25,0,512400,145200,2026-09-29,0,73200,13200,22779000,793200,7006800,615000,5040600,162000,0.72
ADANIPORTS,2026-07-28,0,18964375,12350,2026-08-25,0,2055800,50350,2026-09-29,0,79800,3325,21099975,66025,7164900,-22325,4496350,-11875,0.63
ADANIPOWER,2026-07-28,0,145635200,2729950,2026-08-25,0,11249950,1334800,2026-09-29,0,798750,298200,157683900,4362950,71085200,7185200,40718500,1696900,0.57
ALKEM,2026-07-28,0,1559750,9250,2026-08-25,0,15625,375,2026-09-29,0,750,0,1576125,9625,363625,4875,161875,3125,0.45
AMBER,2026-07-28,0,1308500,-22700,2026-08-25,0,26000,900,2026-09-29,0,2400,-300,1336900,-22100,944100,-16500,753000,33300,0.8
AMBUJACEM,2026-07-28,0,81627600,-800400,2026-08-25,0,2312400,169200,2026-09-29,0,110400,4800,84050400,-626400,15146400,1707600,8587200,-206400,0.57
ANGELONE,2026-07-28,0,23962500,-530000,2026-08-25,0,1532500,85000,2026-09-29,0,355000,-15000,25850000,-460000,26417500,6497500,16505000,4957500,0.62
APLAPOLLO,2026-07-28,0,5764850,14350,2026-08-25,0,109900,4900,2026-09-29,0,5250,-350,5880000,18900,1429750,-37450,1029350,-27300,0.72
