Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-04-28,0,402000,-1861500,2026-05-26,0,4012000,592500,2026-06-30,0,37000,2500,4451000,-1266500,3594500,-471000,1782500,-205500,0.5
ABB,2026-04-28,0,303125,-184500,2026-05-26,0,2159375,83750,2026-06-30,0,31250,375,2493750,-100375,1373125,-411375,1104250,-319375,0.8
ABCAPITAL,2026-04-28,0,1450800,-3493700,2026-05-26,0,41546200,4488800,2026-06-30,0,613800,83700,43610800,1078800,11485500,-6200,10540000,1351600,0.92
ADANIENSOL,2026-04-28,0,4146525,-1320975,2026-05-26,0,18470700,1096875,2026-06-30,0,106650,29025,22723875,-195075,7070625,-419175,5006475,-733050,0.71
ADANIENT,2026-04-28,0,1575591,-2458095,2026-05-26,0,19025130,3298266,2026-06-30,0,324450,84048,20925171,924219,8824422,-707919,8310246,456702,0.94
ADANIGREEN,2026-04-28,0,2781600,-1291200,2026-05-26,0,20042400,1313400,2026-06-30,0,200400,19800,23024400,42000,11620800,-2139600,9257400,61800,0.8
ADANIPORTS,2026-04-28,0,2870425,-1399825,2026-05-26,0,18818075,1539475,2026-06-30,0,728175,36100,22416675,175750,9326150,-809400,8187575,-386175,0.88
ADANIPOWER,2026-04-28,0,22127150,-9627600,2026-05-26,0,63111900,7671550,2026-06-30,0,965600,102950,86204650,-1853100,32535750,-5005500,26838000,-749050,0.82
ALKEM,2026-04-28,0,85375,-54125,2026-05-26,0,1087625,-125,2026-06-30,0,1625,125,1174625,-54125,290625,-43875,252750,375,0.87
AMBER,2026-04-28,0,153400,-116400,2026-05-26,0,1137100,98000,2026-06-30,0,15100,2400,1305600,-16000,685600,-128500,669500,-58600,0.98
AMBUJACEM,2026-04-28,0,2903250,-4047750,2026-05-26,0,59883600,5339250,2026-06-30,0,960750,97650,63747600,1389150,15288000,1925700,12460350,1134000,0.82
ANGELONE,2026-04-28,0,5675000,-2550000,2026-05-26,0,21070000,1635000,2026-06-30,0,470000,20000,27215000,-895000,23590000,-3187500,21727500,-3067500,0.92
APLAPOLLO,2026-04-28,0,116550,-517650,2026-05-26,0,4365550,713300,2026-06-30,0,509950,2450,4992050,198100,1076600,-61250,874300,-9100,0.81
APOLLOHOSP,2026-04-28,0,212500,-149875,2026-05-26,0,1844500,172375,2026-06-30,0,154875,4000,2211875,26500,776625,-58875,778625,-22500,1.0
ASHOKLEY,2026-04-28,0,12320000,-14010000,2026-05-26,0,120450000,9315000,2026-06-30,0,5205000,800000,137975000,-3895000,99315000,3130000,72885000,7235000,0.73
ASIANPAINT,2026-04-28,0,557250,-1109500,2026-05-26,0,12594000,960000,2026-06-30,0,1044000,23500,14195250,-126000,5166000,104000,4955250,170000,0.96
ASTRAL,2026-04-28,0,820675,-708475,2026-05-26,0,9045275,303450,2026-06-30,0,192950,15725,10058900,-389300,2511750,-436900,1531275,-71400,0.61
AUBANK,2026-04-28,0,1382000,-2643000,2026-05-26,0,25154000,3152000,2026-06-30,0,914000,126000,27450000,635000,12817000,837000,8072000,-333000,0.63
AUROPHARMA,2026-04-28,0,2010250,-447150,2026-05-26,0,20183900,419100,2026-06-30,0,29150,6050,22223300,-22000,3925350,-128150,2509650,-273350,0.64
AXISBANK,2026-04-28,0,4302500,-3276875,2026-05-26,0,58134375,6268125,2026-06-30,0,5956250,199375,68393125,3190625,20501250,762500,13093125,-866875,0.64
BAJAJ-AUTO,2026-04-28,0,209850,-152400,2026-05-26,0,2586300,131925,2026-06-30,0,55350,6900,2851500,-13575,1218525,-80625,1105800,-67050,0.91
BAJAJFINSV,2026-04-28,0,809000,-1052000,2026-05-26,0,10086500,1189250,2026-06-30,0,829750,32750,11725250,170000,4321000,239750,3826500,347500,0.89
