Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-06-30,0,5364500,99000,2026-07-28,0,36500,0,2026-08-25,0,3000,0,5404000,99000,1029500,185000,408500,15000,0.4
ABB,2026-06-30,0,2258750,10500,2026-07-28,0,97625,20250,2026-08-25,0,9000,125,2365375,30875,1057750,42625,589875,-18125,0.56
ABCAPITAL,2026-06-30,0,51624300,-325500,2026-07-28,0,1798000,18600,2026-08-25,0,80600,0,53502900,-306900,10877900,1088100,8295600,663400,0.76
ADANIENSOL,2026-06-30,0,19908450,-112050,2026-07-28,0,155925,0,2026-08-25,0,29700,-675,20094075,-112725,5878575,-257175,3007125,230175,0.51
ADANIENT,2026-06-30,0,18803886,182928,2026-07-28,0,653535,9579,2026-08-25,0,27501,4017,19484922,196524,6700047,39243,5584557,230823,0.83
ADANIGREEN,2026-06-30,0,20568600,-1765200,2026-07-28,0,502200,-6600,2026-08-25,0,43200,-600,21114000,-1772400,7419600,171600,5326800,498000,0.72
ADANIPORTS,2026-06-30,0,21147950,-275025,2026-07-28,0,1366100,3800,2026-08-25,0,38000,-950,22552050,-272175,6287575,-332975,3711650,251275,0.59
ADANIPOWER,2026-06-30,0,94966050,923000,2026-07-28,0,8697500,244950,2026-08-25,0,578650,71000,104242200,1238950,41123200,543150,24768350,266250,0.6
ALKEM,2026-06-30,0,1322500,-12125,2026-07-28,0,13625,750,2026-08-25,0,2125,0,1338250,-11375,759375,23500,409250,34500,0.54
AMBER,2026-06-30,0,2544100,-123300,2026-07-28,0,16500,-400,2026-08-25,0,400,0,2561000,-123700,1776400,-54700,1217200,-7000,0.69
AMBUJACEM,2026-06-30,0,72390150,2097900,2026-07-28,0,5679600,204000,2026-08-25,0,302400,223200,78372150,2525100,17141550,2789250,10072650,595200,0.59
ANGELONE,2026-06-30,0,19535000,330000,2026-07-28,0,805000,62500,2026-08-25,0,112500,22500,20452500,415000,19545000,587500,13230000,1302500,0.68
APLAPOLLO,2026-06-30,0,5616450,-151200,2026-07-28,0,85400,0,2026-08-25,0,18550,-350,5720400,-151550,1136100,122500,906850,94150,0.8
APOLLOHOSP,2026-06-30,0,1723125,-21375,2026-07-28,0,224125,1500,2026-08-25,0,5000,0,1952250,-19875,1157625,45125,844625,19375,0.73
