Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-07-28,0,5519500,44500,2026-08-25,0,124000,1000,2026-09-29,0,500,0,5644000,45500,1438500,-5000,770000,89500,0.54
ABB,2026-07-28,0,2761625,-24125,2026-08-25,0,263750,16750,2026-09-29,0,9375,250,3034750,-7125,1114375,46500,661250,12250,0.59
ABCAPITAL,2026-07-28,0,37940900,1038500,2026-08-25,0,858700,108500,2026-09-29,0,158100,-6200,38957700,1140800,12409300,77500,10502800,446400,0.85
ADANIENSOL,2026-07-28,0,19170000,-108675,2026-08-25,0,151875,0,2026-09-29,0,18225,4050,19340100,-104625,6036525,43200,2826225,-17550,0.47
ADANIENT,2026-07-28,0,17552436,-482040,2026-08-25,0,755505,11433,2026-09-29,0,338046,0,18645987,-470607,7971891,-599769,5113023,-41715,0.64
ADANIGREEN,2026-07-28,0,21846600,-265200,2026-08-25,0,315600,-10200,2026-09-29,0,56400,14400,22218600,-261000,5752800,-545400,4251000,321000,0.74
ADANIPORTS,2026-07-28,0,19322525,-66500,2026-08-25,0,1842525,34200,2026-09-29,0,62225,11400,21227275,-20900,6602025,-351975,4368100,-98800,0.66
ADANIPOWER,2026-07-28,0,145525150,4231600,2026-08-25,0,8736550,418900,2026-09-29,0,518300,67450,154780000,4717950,62558100,1583300,35180500,1913450,0.56
ALKEM,2026-07-28,0,1341125,14875,2026-08-25,0,12375,-125,2026-09-29,0,875,0,1354375,14750,324375,12750,155625,-1375,0.48
AMBER,2026-07-28,0,1379000,-153400,2026-08-25,0,21500,-900,2026-09-29,0,700,-100,1401200,-154400,854300,19100,523600,2400,0.61
AMBUJACEM,2026-07-28,0,83401200,-147600,2026-08-25,0,2000400,18000,2026-09-29,0,80400,6000,85482000,-123600,13266000,-302400,8516400,-33600,0.64
ANGELONE,2026-07-28,0,25825000,465000,2026-08-25,0,1117500,45000,2026-09-29,0,305000,-2500,27247500,507500,16087500,502500,10197500,225000,0.63
