Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-08-25,0,4132500,-39000,2026-09-29,0,51000,8500,2026-10-27,0,6000,-1500,4189500,-32000,1812500,-68500,1157000,-3500,0.64
ABB,2026-08-25,0,2117500,-45750,2026-09-29,0,57750,0,2026-10-27,0,10875,625,2186125,-45125,1944500,3250,1083000,9375,0.56
ABCAPITAL,2026-08-25,0,37320900,316200,2026-09-29,0,691300,52700,2026-10-27,0,223200,9300,38235400,378200,19269600,-3100,14132900,-71300,0.73
ADANIENSOL,2026-08-25,0,19370475,104625,2026-09-29,0,224775,11475,2026-10-27,0,11475,1350,19606725,117450,4179600,280800,2390850,47925,0.57
ADANIENT,2026-08-25,0,15601101,-17922,2026-09-29,0,679491,15141,2026-10-27,0,17922,1236,16298514,-1545,4418700,264504,3459564,67053,0.78
ADANIGREEN,2026-08-25,0,26818200,20400,2026-09-29,0,324000,16200,2026-10-27,0,26400,1200,27168600,37800,8626200,203400,5026800,33600,0.58
ADANIPORTS,2026-08-25,0,20615000,-46550,2026-09-29,0,2824350,33250,2026-10-27,0,106875,5225,23546225,-8075,13491425,187150,7932500,147250,0.59
ADANIPOWER,2026-08-25,0,158276750,0,2026-09-29,0,9766050,340800,2026-10-27,0,362100,39050,168404900,379850,44893300,777450,26696000,1235400,0.59
ALKEM,2026-08-25,0,1410500,11500,2026-09-29,0,11750,375,2026-10-27,0,1375,-125,1423625,11750,525625,76750,316500,30375,0.6
AMBER,2026-08-25,0,1182000,18500,2026-09-29,0,20800,1100,2026-10-27,0,900,100,1203700,19700,903900,57200,1097300,2000,1.21
AMBUJACEM,2026-08-25,0,82824000,1524000,2026-09-29,0,2869200,98400,2026-10-27,0,103200,25200,85796400,1647600,16540800,1022400,9882000,729600,0.6
ANGELONE,2026-08-25,0,28527500,2500,2026-09-29,0,1552500,75000,2026-10-27,0,380000,10000,30460000,87500,22707500,1732500,12197500,237500,0.54
APLAPOLLO,2026-08-25,0,5629400,128800,2026-09-29,0,668500,7000,2026-10-27,0,3850,1750,6301750,137550,2228100,260050,1754900,18200,0.79
APOLLOHOSP,2026-08-25,0,1981125,52625,2026-09-29,0,403625,15750,2026-10-27,0,6000,0,2390750,68375,958000,54875,647125,38125,0.68
ASHOKLEY,2026-08-25,0,136140000,-4160000,2026-09-29,0,3805000,-40000,2026-10-27,0,570000,35000,140515000,-4165000,62295000,800000,58445000,1900000,0.94
ASIANPAINT,2026-08-25,0,7465750,-24250,2026-09-29,0,1383250,6250,2026-10-27,0,16500,1750,8865500,-16250,5058750,148000,3479750,-65000,0.69
ASTRAL,2026-08-25,0,7038000,-40800,2026-09-29,0,255850,6800,2026-10-27,0,38675,-850,7332525,-34850,1830475,-11050,1547425,73950,0.85
AUBANK,2026-08-25,0,21747000,-44000,2026-09-29,0,2684000,42000,2026-10-27,0,39000,12000,24470000,10000,6608000,1659000,5648000,2301000,0.85
AUROPHARMA,2026-08-25,0,10738750,-217250,2026-09-29,0,78650,11550,2026-10-27,0,11550,3850,10828950,-201850,4447850,456500,2646600,-420200,0.6
AXISBANK,2026-08-25,0,80176875,-615000,2026-09-29,0,8037500,25000,2026-10-27,0,134375,9375,88348750,-580625,19583750,225000,13313125,-65000,0.68
