Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-07-28,0,1675000,-1205000,2026-08-25,0,3247000,1133500,2026-09-29,0,10000,-500,4932000,-72000,2477500,-206000,1442000,-247000,0.58
ABB,2026-07-28,0,1106875,-712000,2026-08-25,0,1541500,611625,2026-09-29,0,27500,3375,2675875,-97000,2111875,-14375,1274750,-126875,0.6
ABCAPITAL,2026-07-28,0,12685200,-11863700,2026-08-25,0,23956800,11122800,2026-09-29,0,368900,21700,37010900,-719200,14563800,-1484900,11296400,461900,0.78
ADANIENSOL,2026-07-28,0,8541450,-4993650,2026-08-25,0,12354525,5059125,2026-09-29,0,49275,675,20945250,66150,8192475,288900,3677400,-168750,0.45
ADANIENT,2026-07-28,0,7873629,-3386022,2026-08-25,0,9545628,3605103,2026-09-29,0,455466,7107,17874723,226188,7045818,-561453,4618932,-42333,0.66
ADANIGREEN,2026-07-28,0,11679000,-5003400,2026-08-25,0,15373800,5458200,2026-09-29,0,206400,19200,27259200,474000,13045800,-2083800,7241400,-342000,0.56
ADANIPORTS,2026-07-28,0,6115150,-5791200,2026-08-25,0,13589750,5221675,2026-09-29,0,1557525,536275,21262425,-33250,7210975,87875,4725775,-27550,0.66
ADANIPOWER,2026-07-28,0,78799350,-28989300,2026-08-25,0,83176500,28616550,2026-09-29,0,7352050,237850,169327900,-134900,74028150,-8030100,42979850,-4160600,0.58
ALKEM,2026-07-28,0,819250,-343500,2026-08-25,0,763375,325625,2026-09-29,0,2750,625,1585375,-17250,363750,-19625,159125,-10250,0.44
AMBER,2026-07-28,0,708700,-356300,2026-08-25,0,916500,526700,2026-09-29,0,8700,3400,1633900,173800,1507400,122200,1354900,32300,0.9
AMBUJACEM,2026-07-28,0,36169200,-17854800,2026-08-25,0,45897600,17757600,2026-09-29,0,1484400,62400,83551200,-34800,16430400,-120000,8944800,-79200,0.54
ANGELONE,2026-07-28,0,13787500,-5692500,2026-08-25,0,17440000,7125000,2026-09-29,0,680000,55000,31907500,1487500,30867500,-2372500,16507500,-542500,0.53
APLAPOLLO,2026-07-28,0,2747500,-1631350,2026-08-25,0,2578800,1425200,2026-09-29,0,326200,170100,5652500,-36050,1250550,41650,1093050,157150,0.87
APOLLOHOSP,2026-07-28,0,536875,-590500,2026-08-25,0,1528500,579000,2026-09-29,0,357000,63750,2422375,52250,969875,-84125,784875,-186250,0.81
ASHOKLEY,2026-07-28,0,72805000,-37735000,2026-08-25,0,93195000,40770000,2026-09-29,0,2595000,305000,168595000,3340000,89075000,-3295000,66700000,950000,0.75
ASIANPAINT,2026-07-28,0,3552750,-1699250,2026-08-25,0,4652750,2022000,2026-09-29,0,1290000,233000,9495500,555750,3909750,-195000,3314500,-282750,0.85
ASTRAL,2026-07-28,0,2695350,-2785875,2026-08-25,0,5811875,2187050,2026-09-29,0,80325,-2125,8587550,-600950,2886175,34850,2410175,284750,0.84
AUBANK,2026-07-28,0,9343000,-5790000,2026-08-25,0,16447000,6801000,2026-09-29,0,2301000,391000,28091000,1402000,10752000,1419000,8730000,1706000,0.81
AUROPHARMA,2026-07-28,0,4605150,-1593350,2026-08-25,0,7214900,1161050,2026-09-29,0,24750,0,11844800,-432300,5032500,-95150,2907300,-45100,0.58
AXISBANK,2026-07-28,0,25980625,-25025000,2026-08-25,0,55709375,26512500,2026-09-29,0,6131875,43750,87821875,1531250,38750625,-2339375,23333125,840000,0.6
BAJAJ-AUTO,2026-07-28,0,929925,-734175,2026-08-25,0,1548150,628050,2026-09-29,0,17250,-1725,2495325,-107850,2507700,43275,3226500,-423225,1.29
BAJAJFINSV,2026-07-28,0,3701100,-2843400,2026-08-25,0,5951400,2873700,2026-09-29,0,1576200,60900,11228700,91200,5391000,-346200,4270800,-168900,0.79
BAJAJHLDNG,2026-07-28,0,110700,-85650,2026-08-25,0,238575,87075,2026-09-29,0,1875,-75,351150,1350,186675,30300,87075,3000,0.47
BAJFINANCE,2026-07-28,0,27419250,-20658000,2026-08-25,0,44432250,22902750,2026-09-29,0,10893000,1269000,82744500,3513750,20081250,750000,16089750,-348750,0.8
BANDHANBNK,2026-07-28,0,39146400,-14065200,2026-08-25,0,98168400,18957600,2026-09-29,0,3322800,298800,140637600,5191200,119959200,-4082400,65678400,-651600,0.55
BANKBARODA,2026-07-28,0,48113325,-30504825,2026-08-25,0,90566775,30367350,2026-09-29,0,4513275,1093950,143193375,956475,70635825,-96525,61664850,3483675,0.87
BANKINDIA,2026-07-28,0,48386000,-19437600,2026-08-25,0,51220000,19349200,2026-09-29,0,1149200,57200,100755200,-31200,38589200,-2033200,38116000,2412800,0.99
BANKNIFTY,2026-07-28,0,1397040,-408540,2026-08-25,0,1370280,428370,2026-09-29,0,132090,6420,2899410,26250,27146070,918600,22430100,2819610,0.83
BDL,2026-07-28,0,3512200,-2947375,2026-08-25,0,5151425,1078225,2026-09-29,0,274975,21675,8938600,-1847475,6513975,-858500,3577225,19550,0.55
BEL,2026-07-28,0,48884625,-18815700,2026-08-25,0,54966525,18113175,2026-09-29,0,12398925,391875,116250075,-310650,52243350,-1410750,36136575,356250,0.69
BHARATFORG,2026-07-28,0,2738500,-2235000,2026-08-25,0,5060000,1954000,2026-09-29,0,26000,2000,7824500,-279000,2536000,-211000,2056500,54000,0.81
BHARTIARTL,2026-07-28,0,12910975,-6681825,2026-08-25,0,47944125,6724575,2026-09-29,0,307325,29925,61162425,72675,17066275,-153900,9622550,476900,0.56
BHEL,2026-07-28,0,39655875,-11539500,2026-08-25,0,48034875,15692250,2026-09-29,0,2695875,42000,90386625,4194750,61036500,-3929625,37616250,-952875,0.62
BIOCON,2026-07-28,0,21082500,-14150000,2026-08-25,0,31020000,15065000,2026-09-29,0,472500,30000,52575000,945000,29942500,-1442500,22527500,-2267500,0.75
BLUESTARCO,2026-07-28,0,1125475,-951275,2026-08-25,0,2481700,904475,2026-09-29,0,12350,1625,3619525,-45175,1945125,-143650,1277900,-138450,0.66
BOSCHLTD,2026-07-28,0,54650,-71250,2026-08-25,0,176275,86300,2026-09-29,0,975,0,231900,15050,144875,-24775,99125,-2325,0.68
BPCL,2026-07-28,0,19878375,-11956650,2026-08-25,0,27677650,11028400,2026-09-29,0,1431875,1017125,48987900,88875,19228600,-1467425,18171975,-1030950,0.95
BRITANNIA,2026-07-28,0,807875,-545000,2026-08-25,0,1486375,625000,2026-09-29,0,33375,6125,2327625,86125,719500,-20125,568125,-3875,0.79
BSE,2026-07-28,0,4604600,-1885000,2026-08-25,0,4360200,1548200,2026-09-29,0,172400,35400,9137200,-301400,7289200,-446400,4574200,-128600,0.63
CAMS,2026-07-28,0,2731575,-2981550,2026-08-25,0,4653000,2812425,2026-09-29,0,58575,4125,7443150,-165000,4895550,-249975,2790975,242550,0.57
CANBK,2026-07-28,0,136876500,-86568750,2026-08-25,0,270135000,101121750,2026-09-29,0,9544500,567000,416556000,15120000,120804750,-310500,92535750,897750,0.77
CDSL,2026-07-28,0,4596100,-3195325,2026-08-25,0,5761750,1480575,2026-09-29,0,400900,31350,10758750,-1683400,8459275,-209475,5549900,-490200,0.66
CGPOWER,2026-07-28,0,7633000,-5932150,2026-08-25,0,13463150,4353700,2026-09-29,0,1155150,20400,22251300,-1558050,13463150,2297550,8154900,1280100,0.61
CHOLAFIN,2026-07-28,0,5261875,-3796250,2026-08-25,0,8416250,4143750,2026-09-29,0,2141250,264375,15819375,611875,3782500,-186250,2875625,-156875,0.76
CIPLA,2026-07-28,0,3626100,-2782475,2026-08-25,0,7638950,1975825,2026-09-29,0,1945650,124950,13210700,-681700,9474100,1183625,5474850,-431375,0.58
COALINDIA,2026-07-28,0,37712250,-12530700,2026-08-25,0,38500650,11898900,2026-09-29,0,5297400,59400,81510300,-572400,33231600,-3194100,23980050,-1057050,0.72
COCHINSHIP,2026-07-28,0,3640400,-1382400,2026-08-25,0,3872400,1725600,2026-09-29,0,123200,7600,7636000,350800,3857200,-69600,2468800,-19600,0.64
COFORGE,2026-07-28,0,6863750,-5748925,2026-08-25,0,11494525,4608450,2026-09-29,0,230375,-2850,18588650,-1143325,10169750,121125,5693350,431300,0.56
