Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-09-29,0,3854000,44000,2026-10-27,0,108000,500,2026-11-23,0,20000,1500,3982000,46000,2596000,0,1857000,40500,0.72
ABB,2026-09-29,0,1694875,-44375,2026-10-27,0,65375,10375,2026-11-23,0,8000,250,1768250,-33750,1304875,247000,988000,144375,0.76
ABCAPITAL,2026-09-29,0,36911700,-1729800,2026-10-27,0,1522100,114700,2026-11-23,0,133300,3100,38567100,-1612000,14836600,-527000,14142200,703700,0.95
ADANIENSOL,2026-09-29,0,23065425,617625,2026-10-27,0,469800,5400,2026-11-23,0,53325,1350,23588550,624375,8727750,-579825,4434075,-143100,0.51
ADANIENT,2026-09-29,0,15200328,-87447,2026-10-27,0,622017,9888,2026-11-23,0,417150,157899,16239495,80340,8816079,113094,5216538,-52839,0.59
ADANIGREEN,2026-09-29,0,24417600,88800,2026-10-27,0,420600,23400,2026-11-23,0,63000,3000,24901200,115200,5322600,24000,3843600,51000,0.72
ADANIPORTS,2026-09-29,0,15824625,-194750,2026-10-27,0,965200,53675,2026-11-23,0,571900,3325,17361725,-137750,8709600,-123500,7263225,-190000,0.83
ADANIPOWER,2026-09-29,0,184912400,1114700,2026-10-27,0,10202700,244950,2026-11-23,0,1959600,17750,197074700,1377400,67787250,-2442400,40981200,390500,0.6
ALKEM,2026-09-29,0,1739500,9375,2026-10-27,0,94000,5625,2026-11-23,0,750,-375,1834250,14625,407625,14000,325500,51250,0.8
AMBER,2026-09-29,0,1277100,-13100,2026-10-27,0,37900,5100,2026-11-23,0,5000,400,1320000,-7600,959100,-13300,612100,16900,0.64
AMBUJACEM,2026-09-29,0,90171600,-1014000,2026-10-27,0,5420400,1594800,2026-11-23,0,397200,15600,95989200,596400,17322000,39600,10266000,453600,0.59
ANGELONE,2026-09-29,0,26887500,190000,2026-10-27,0,2602500,52500,2026-11-23,0,315000,0,29805000,242500,29527500,310000,13842500,-307500,0.47
APLAPOLLO,2026-09-29,0,13217400,-4900,2026-10-27,0,164150,9800,2026-11-23,0,14350,0,13395900,4900,2959950,165900,1630650,57050,0.55
APOLLOHOSP,2026-09-29,0,2255125,33250,2026-10-27,0,349125,14375,2026-11-23,0,4500,500,2608750,48125,1204625,-103500,970500,1875,0.81
ASHOKLEY,2026-09-29,0,128510000,425000,2026-10-27,0,11040000,975000,2026-11-23,0,1780000,20000,141330000,1420000,109150000,4755000,66575000,2685000,0.61
ASIANPAINT,2026-09-29,0,6663250,-50750,2026-10-27,0,1139250,10250,2026-11-23,0,27500,750,7830000,-39750,5309750,-128250,3154250,-54000,0.59
ASTRAL,2026-09-29,0,6078775,-33150,2026-10-27,0,363375,31025,2026-11-23,0,42925,425,6485075,-1700,3810125,-12325,3063825,-493425,0.8
ATHERENERG,2026-09-29,0,4323375,202500,2026-10-27,0,237750,16125,2026-11-23,0,70500,7500,4631625,226125,6747000,470625,2817000,84000,0.42
AUBANK,2026-09-29,0,20060000,-269000,2026-10-27,0,3039000,40000,2026-11-23,0,637000,7000,23736000,-222000,9983000,-31000,6597000,-45000,0.66
AUROPHARMA,2026-09-29,0,10893850,-358050,2026-10-27,0,197450,15400,2026-11-23,0,18700,-550,11110000,-343200,6519150,242550,2690600,-59950,0.41
