Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-06-30,0,816000,-1108000,2026-07-28,0,5480500,1109500,2026-08-25,0,12000,500,6308500,2000,1930500,7000,1238500,-58500,0.64
ABB,2026-06-30,0,316250,-311625,2026-07-28,0,2425375,607875,2026-08-25,0,35875,8125,2777500,304375,1289500,17500,702250,-49500,0.54
ABCAPITAL,2026-06-30,0,4166400,-11894700,2026-07-28,0,35250100,12561200,2026-08-25,0,496000,46500,39912500,713000,26452300,8711000,14566900,-942400,0.55
ADANIENSOL,2026-06-30,0,2575125,-4489425,2026-07-28,0,17169975,3888675,2026-08-25,0,87075,10125,19832175,-590625,5356125,-792450,2772900,-127575,0.52
ADANIENT,2026-06-30,0,5143305,-4744695,2026-07-28,0,15120915,4698036,2026-08-25,0,157281,36462,20421501,-10197,9485991,4326,6892863,-775590,0.73
ADANIGREEN,2026-06-30,0,3571200,-5705400,2026-07-28,0,18607800,5481600,2026-08-25,0,147600,19800,22326600,-204000,6756600,-740400,5232600,-127800,0.77
ADANIPORTS,2026-06-30,0,2792525,-5309550,2026-07-28,0,20486275,4968025,2026-08-25,0,1487700,33250,24766500,-308275,7763875,-380475,4999850,-224200,0.64
ADANIPOWER,2026-06-30,0,29965550,-34214900,2026-07-28,0,97152850,28034350,2026-08-25,0,5403100,152650,132521500,-6027900,67474850,-10845250,37189800,-2921650,0.55
ALKEM,2026-06-30,0,417125,-127125,2026-07-28,0,1113250,281125,2026-08-25,0,4625,750,1535000,154750,534375,-131875,328750,-29250,0.62
AMBER,2026-06-30,0,692500,-346500,2026-07-28,0,1410700,320100,2026-08-25,0,10600,3600,2113800,-22800,1545900,-86300,1110500,-13500,0.72
AMBUJACEM,2026-06-30,0,13183800,-21423150,2026-07-28,0,70926000,21475200,2026-08-25,0,1261200,346800,85371000,398850,19722300,-1288350,11123400,-249900,0.56
ANGELONE,2026-06-30,0,6197500,-5260000,2026-07-28,0,17945000,4892500,2026-08-25,0,512500,82500,24655000,-285000,23230000,-3185000,12537500,-840000,0.54
APLAPOLLO,2026-06-30,0,750400,-1397900,2026-07-28,0,5013050,1327900,2026-08-25,0,37100,2450,5800550,-67550,1148000,31500,1114400,136150,0.97
APOLLOHOSP,2026-06-30,0,370625,-392750,2026-07-28,0,2116875,365750,2026-08-25,0,14875,1750,2502375,-25250,1290000,37625,1259000,-42375,0.98
ASHOKLEY,2026-06-30,0,53860000,-36035000,2026-07-28,0,138915000,36980000,2026-08-25,0,4835000,1265000,197610000,2210000,126710000,-7605000,90815000,-775000,0.72
ASIANPAINT,2026-06-30,0,1551000,-2424000,2026-07-28,0,7966250,1235750,2026-08-25,0,85000,19500,9602250,-1168750,7229000,-855500,3267000,-112250,0.45
ASTRAL,2026-06-30,0,1497700,-1342575,2026-07-28,0,5923650,2524925,2026-08-25,0,194225,130900,7615575,1313250,6117875,2738275,3032375,1570800,0.5
