Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-07-28,0,2880000,-1656500,2026-08-25,0,2113500,1325000,2026-09-29,0,10500,1500,5004000,-330000,2683500,-278500,1689000,-181000,0.63
ABB,2026-07-28,0,1818875,-498000,2026-08-25,0,929875,271750,2026-09-29,0,24125,1000,2772875,-225250,2126250,-125,1401625,-66000,0.66
ABCAPITAL,2026-07-28,0,24548900,-9461200,2026-08-25,0,12834000,9207000,2026-09-29,0,347200,77500,37730100,-176700,16048700,-697500,10834500,313100,0.68
ADANIENSOL,2026-07-28,0,13535100,-5902200,2026-08-25,0,7295400,6367275,2026-09-29,0,48600,5400,20879100,470475,7903575,-644625,3846150,53325,0.49
ADANIENT,2026-07-28,0,11259651,-4144617,2026-08-25,0,5940525,4014219,2026-09-29,0,448359,38934,17648535,-91464,7607271,267285,4661265,-205176,0.61
ADANIGREEN,2026-07-28,0,16682400,-3826200,2026-08-25,0,9915600,5417400,2026-09-29,0,187200,33000,26785200,1624200,15129600,3858600,7583400,940800,0.5
ADANIPORTS,2026-07-28,0,11906350,-4704875,2026-08-25,0,8368075,5367025,2026-09-29,0,1021250,76000,21295675,738150,7123100,-161500,4753325,178600,0.67
ADANIPOWER,2026-07-28,0,107788650,-32844600,2026-08-25,0,54559950,28247350,2026-09-29,0,7114200,500550,169462800,-4096700,82058250,-3954700,47140450,-3344100,0.57
ALKEM,2026-07-28,0,1162750,-337625,2026-08-25,0,437750,339750,2026-09-29,0,2125,625,1602625,2750,383375,-43375,169375,-20625,0.44
AMBER,2026-07-28,0,1065000,-217200,2026-08-25,0,389800,234600,2026-09-29,0,5300,1400,1460100,18800,1385200,-91200,1322600,-23700,0.95
AMBUJACEM,2026-07-28,0,54024000,-17676000,2026-08-25,0,28140000,17092800,2026-09-29,0,1422000,424800,83586000,-158400,16550400,-496800,9024000,-360000,0.55
ANGELONE,2026-07-28,0,19480000,-5402500,2026-08-25,0,10315000,5292500,2026-09-29,0,625000,77500,30420000,-32500,33240000,-217500,17050000,945000,0.51
APLAPOLLO,2026-07-28,0,4378850,-1223950,2026-08-25,0,1153600,982450,2026-09-29,0,156100,147700,5688550,-93800,1208900,-110600,935900,-171850,0.77
APOLLOHOSP,2026-07-28,0,1127375,-770125,2026-08-25,0,949500,616750,2026-09-29,0,293250,153000,2370125,-375,1054000,-107625,971125,-118750,0.92
ASHOKLEY,2026-07-28,0,110540000,-30510000,2026-08-25,0,52425000,31240000,2026-09-29,0,2290000,125000,165255000,855000,92370000,-4210000,65750000,-1990000,0.71
