Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-09-29,0,3835000,-88500,2026-10-27,0,105000,1500,2026-11-23,0,17000,7500,3957000,-79500,2771500,126500,1770500,56500,0.64
ABB,2026-09-29,0,1733750,-8500,2026-10-27,0,52875,10375,2026-11-23,0,7625,2375,1794250,4250,1036250,161250,829875,44250,0.8
ABCAPITAL,2026-09-29,0,38815100,638600,2026-10-27,0,1348500,232500,2026-11-23,0,120900,6200,40284500,877300,15766600,2600900,13085100,331700,0.83
ADANIENSOL,2026-09-29,0,22241925,-49275,2026-10-27,0,467100,14175,2026-11-23,0,45225,2025,22754250,-33075,9537750,-210600,4605525,60075,0.48
ADANIENT,2026-09-29,0,15284685,-721824,2026-10-27,0,612747,30282,2026-11-23,0,255543,160989,16152975,-530553,8574132,683817,5098500,-240093,0.59
ADANIGREEN,2026-09-29,0,24362400,-325200,2026-10-27,0,391800,2400,2026-11-23,0,62400,10200,24816600,-312600,5319600,-105600,3774600,-178800,0.71
ADANIPORTS,2026-09-29,0,16161400,-620350,2026-10-27,0,884925,8550,2026-11-23,0,566675,2850,17613000,-608950,8946625,9975,7396700,-308275,0.83
ADANIPOWER,2026-09-29,0,182217950,-340800,2026-10-27,0,9279700,891050,2026-11-23,0,1863750,284000,193361400,834250,70506550,7838400,40927950,-127800,0.58
ALKEM,2026-09-29,0,1644875,38625,2026-10-27,0,87500,4625,2026-11-23,0,1125,125,1733500,43375,380000,-50500,260000,-30250,0.68
AMBER,2026-09-29,0,1289900,-1400,2026-10-27,0,28800,2500,2026-11-23,0,4200,1100,1322900,2200,909500,24900,562200,-13100,0.62
AMBUJACEM,2026-09-29,0,91101600,-602400,2026-10-27,0,3721200,202800,2026-11-23,0,363600,97200,95186400,-302400,16932000,1094400,9765600,142800,0.58
ANGELONE,2026-09-29,0,26935000,-1305000,2026-10-27,0,2512500,-75000,2026-11-23,0,280000,5000,29727500,-1375000,28277500,1255000,15130000,-1595000,0.54
APLAPOLLO,2026-09-29,0,12995850,231350,2026-10-27,0,151550,6300,2026-11-23,0,13650,2450,13161050,240100,2651950,-16450,1426250,10850,0.54
APOLLOHOSP,2026-09-29,0,2210875,-58625,2026-10-27,0,325875,0,2026-11-23,0,3625,250,2540375,-58375,1309375,17000,964125,-25125,0.74
ASHOKLEY,2026-09-29,0,129950000,-270000,2026-10-27,0,9175000,1910000,2026-11-23,0,1650000,405000,140775000,2045000,103635000,10060000,61700000,3355000,0.6
ASIANPAINT,2026-09-29,0,6933000,-200500,2026-10-27,0,1126250,18750,2026-11-23,0,24000,1250,8083250,-180500,5472750,437500,3212500,197000,0.59
ASTRAL,2026-09-29,0,6061350,61625,2026-10-27,0,323000,11475,2026-11-23,0,41225,8075,6425575,81175,3850075,-8500,1652825,49300,0.43
ATHERENERG,2026-09-29,0,3892875,48750,2026-10-27,0,177750,31500,2026-11-23,0,63375,14625,4134000,94875,6208875,740250,2586000,1875,0.42
AUBANK,2026-09-29,0,20516000,-120000,2026-10-27,0,2933000,91000,2026-11-23,0,622000,511000,24071000,482000,9920000,1150000,6489000,199000,0.65
AUROPHARMA,2026-09-29,0,11248600,-143000,2026-10-27,0,176000,6600,2026-11-23,0,19250,-550,11443850,-136950,6186950,144100,2592150,48400,0.42
AXISBANK,2026-09-29,0,88875000,-2692500,2026-10-27,0,2740625,204375,2026-11-23,0,2547500,1603125,94163125,-885000,20419375,1332500,11326250,-592500,0.55
BAJAJ-AUTO,2026-09-29,0,1597050,6450,2026-10-27,0,29175,1650,2026-11-23,0,11250,300,1637475,8400,1710525,141525,1251675,24450,0.73
BAJAJFINSV,2026-09-29,0,7370100,-140400,2026-10-27,0,583800,18600,2026-11-23,0,287700,104700,8241600,-17100,6820800,337200,3406200,237000,0.5
BAJFINANCE,2026-09-29,0,58639500,-1897500,2026-10-27,0,10673250,36750,2026-11-23,0,2952750,774000,72265500,-1086750,20526750,1596750,14568000,603750,0.71
BANDHANBNK,2026-09-29,0,111175200,-2890800,2026-10-27,0,14158800,-28800,2026-11-23,0,615600,0,125949600,-2919600,31352400,-565200,20905200,-788400,0.67
BANKBARODA,2026-09-29,0,140060700,-1143675,2026-10-27,0,9968400,605475,2026-11-23,0,1272375,131625,151301475,-406575,52781625,2594475,43395300,669825,0.82
BANKINDIA,2026-09-29,0,73918000,-327600,2026-10-27,0,4024800,374400,2026-11-23,0,634400,130000,78577200,176800,32442800,-78000,31943600,228800,0.98
