Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-09-29,0,3694500,-102500,2026-10-27,0,116000,6500,2026-11-23,0,21000,0,3831500,-96000,2510500,43500,1940500,22500,0.77
ABB,2026-09-29,0,1610875,-24750,2026-10-27,0,74875,3750,2026-11-23,0,7375,0,1693125,-21000,1265000,-10750,997125,-50625,0.79
ABCAPITAL,2026-09-29,0,35206700,-954800,2026-10-27,0,1850700,204600,2026-11-23,0,173600,9300,37231000,-740900,14638200,421600,14272400,-461900,0.98
ADANIENSOL,2026-09-29,0,22602375,88425,2026-10-27,0,725625,184275,2026-11-23,0,55350,2700,23383350,275400,8685900,165375,4293675,-3375,0.49
ADANIENT,2026-09-29,0,14715198,-486984,2026-10-27,0,1204791,489147,2026-11-23,0,421476,2163,16341465,4326,8542614,-405717,5243421,-131634,0.61
ADANIGREEN,2026-09-29,0,23775600,-357600,2026-10-27,0,759600,282600,2026-11-23,0,78600,7200,24613800,-67800,5886000,247800,3708000,-173400,0.63
ADANIPORTS,2026-09-29,0,14691275,-362900,2026-10-27,0,1456350,380000,2026-11-23,0,606100,950,16753725,18050,9508075,922450,8005650,574275,0.84
ADANIPOWER,2026-09-29,0,183069950,-2371400,2026-10-27,0,14782200,3688450,2026-11-23,0,2062550,74550,199914700,1391600,68447550,4281300,38609800,-947850,0.56
ALKEM,2026-09-29,0,1644750,-14375,2026-10-27,0,113375,14375,2026-11-23,0,1375,625,1759500,625,355500,-14875,333750,13250,0.94
AMBER,2026-09-29,0,1245100,-21600,2026-10-27,0,44300,4200,2026-11-23,0,5500,300,1294900,-17100,940100,5300,583100,-10300,0.62
AMBUJACEM,2026-09-29,0,89437200,-1579200,2026-10-27,0,8574000,2233200,2026-11-23,0,422400,15600,98433600,669600,18343200,897600,11058000,354000,0.6
ANGELONE,2026-09-29,0,27270000,270000,2026-10-27,0,2935000,197500,2026-11-23,0,382500,67500,30587500,535000,27572500,522500,13617500,157500,0.49
APLAPOLLO,2026-09-29,0,13678350,158200,2026-10-27,0,276500,88550,2026-11-23,0,116550,101500,14071400,348250,3003350,278250,1689100,9800,0.56
APOLLOHOSP,2026-09-29,0,2014250,-216125,2026-10-27,0,396000,29750,2026-11-23,0,209125,204500,2619375,18125,1248000,39625,1079500,131625,0.86
ASHOKLEY,2026-09-29,0,122545000,-405000,2026-10-27,0,13245000,825000,2026-11-23,0,1905000,75000,137695000,495000,105990000,2485000,69365000,50000,0.65
ASIANPAINT,2026-09-29,0,6221750,-134750,2026-10-27,0,1225250,35500,2026-11-23,0,32250,3500,7479250,-95750,5127250,-228500,2966250,-185000,0.58
ASTRAL,2026-09-29,0,6190125,-19125,2026-10-27,0,457300,22525,2026-11-23,0,46325,2125,6693750,5525,3936350,-109225,2773975,-135575,0.7
ATHERENERG,2026-09-29,0,4977375,217875,2026-10-27,0,368625,69750,2026-11-23,0,76125,5625,5422125,293250,6849375,379500,2808000,111750,0.41
