Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-06-30,0,4776000,-27000,2026-07-28,0,26000,12000,2026-08-25,0,500,0,4802500,-15000,481000,23000,289000,58500,0.6
ABB,2026-06-30,0,2396125,-33250,2026-07-28,0,44000,-125,2026-08-25,0,5750,2750,2445875,-30625,892750,51875,616875,-10250,0.69
ABCAPITAL,2026-06-30,0,53394400,-409200,2026-07-28,0,1680200,40300,2026-08-25,0,49600,21700,55124200,-347200,7306700,930000,5886900,399900,0.81
ADANIENSOL,2026-06-30,0,18588150,-98550,2026-07-28,0,115425,8775,2026-08-25,0,16875,3375,18720450,-86400,4916025,604125,2498850,-16875,0.51
ADANIENT,2026-06-30,0,19028838,130707,2026-07-28,0,550329,47277,2026-08-25,0,9579,4017,19588746,182001,6039096,480186,4663737,208266,0.77
ADANIGREEN,2026-06-30,0,20987400,-82800,2026-07-28,0,441000,79800,2026-08-25,0,22200,8400,21450600,5400,5827800,-34800,3717600,73800,0.64
ADANIPORTS,2026-06-30,0,20756075,413250,2026-07-28,0,1245450,11400,2026-08-25,0,26600,6650,22028125,431300,4639325,499700,2539350,301625,0.55
ADANIPOWER,2026-06-30,0,93886850,-248500,2026-07-28,0,7959100,39050,2026-08-25,0,312400,142000,102158350,-67450,29859050,2566650,22247850,1579750,0.75
ALKEM,2026-06-30,0,1281625,36125,2026-07-28,0,11750,-500,2026-08-25,0,1125,-125,1294500,35500,569500,316750,301000,99625,0.53
AMBER,2026-06-30,0,2739900,65100,2026-07-28,0,17100,400,2026-08-25,0,300,100,2757300,65600,1524100,58700,1174600,42300,0.77
AMBUJACEM,2026-06-30,0,66484950,135450,2026-07-28,0,5203200,123600,2026-08-25,0,22800,16800,71710950,275850,11119650,328800,8531400,60750,0.77
ANGELONE,2026-06-30,0,19580000,-672500,2026-07-28,0,597500,-22500,2026-08-25,0,30000,15000,20207500,-680000,13472500,595000,9640000,185000,0.72
APLAPOLLO,2026-06-30,0,5489050,78050,2026-07-28,0,68600,10150,2026-08-25,0,13300,11200,5570950,99400,883400,109900,703850,87150,0.8
APOLLOHOSP,2026-06-30,0,1651250,30875,2026-07-28,0,215875,-250,2026-08-25,0,1000,875,1868125,31500,876250,143500,597750,109250,0.68
ASHOKLEY,2026-06-30,0,181630000,13340000,2026-07-28,0,8535000,2370000,2026-08-25,0,1170000,995000,191335000,16705000,105995000,44800000,67345000,16720000,0.64
