Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-09-29,0,3516000,-27500,2026-10-27,0,37000,2000,2026-11-23,0,1000,500,3554000,-25000,1373500,202000,840000,20000,0.61
ABB,2026-09-29,0,1714750,-39000,2026-10-27,0,29625,2125,2026-11-23,0,1250,1125,1745625,-35750,518125,40875,497500,89625,0.96
ABCAPITAL,2026-09-29,0,38074200,-322400,2026-10-27,0,864900,27900,2026-11-23,0,15500,6200,38954600,-288300,8965200,542500,11510300,1742200,1.28
ADANIENSOL,2026-09-29,0,17172675,-594675,2026-10-27,0,172800,14850,2026-11-23,0,10125,6750,17355600,-573075,3524850,700650,1830600,182250,0.52
ADANIENT,2026-09-29,0,15173754,-132561,2026-10-27,0,160062,12669,2026-11-23,0,4635,1545,15338451,-118347,3987027,112785,2863503,164079,0.72
ADANIGREEN,2026-09-29,0,26723400,42000,2026-10-27,0,315600,8400,2026-11-23,0,7800,1800,27046800,52200,4419000,471000,3276600,277800,0.74
ADANIPORTS,2026-09-29,0,20127175,-3325,2026-10-27,0,589950,24700,2026-11-23,0,10450,5225,20727575,26600,5586000,771875,4161475,48450,0.74
ADANIPOWER,2026-09-29,0,174880100,9613400,2026-10-27,0,6482300,365650,2026-11-23,0,344350,92300,181706750,10071350,39965900,9645350,29500500,10184950,0.74
ALKEM,2026-09-29,0,1313500,65750,2026-10-27,0,78250,625,2026-11-23,0,125,125,1391875,66500,216000,52375,131125,38250,0.61
AMBER,2026-09-29,0,1343200,-13600,2026-10-27,0,23400,5800,2026-11-23,0,1400,1400,1368000,-6400,673200,224200,502800,115200,0.75
AMBUJACEM,2026-09-29,0,90820800,-152400,2026-10-27,0,2468400,46800,2026-11-23,0,46800,43200,93336000,-62400,10264800,302400,8212800,10800,0.8
ANGELONE,2026-09-29,0,29527500,-635000,2026-10-27,0,1602500,92500,2026-11-23,0,112500,17500,31242500,-525000,15972500,1535000,10980000,517500,0.69
APLAPOLLO,2026-09-29,0,9170350,425950,2026-10-27,0,67550,32900,2026-11-23,0,1750,1750,9239650,460600,1527750,850850,701050,230650,0.46
APOLLOHOSP,2026-09-29,0,2363250,49250,2026-10-27,0,306125,21000,2026-11-23,0,0,0,2669375,70250,786250,220375,671125,228000,0.85
ASHOKLEY,2026-09-29,0,132365000,3455000,2026-10-27,0,4330000,175000,2026-11-23,0,310000,190000,137005000,3820000,49480000,9655000,40315000,3180000,0.81
ASIANPAINT,2026-09-29,0,8106000,28500,2026-10-27,0,1061500,4500,2026-11-23,0,2500,500,9170000,33500,3010000,506750,2129250,369250,0.71
ASTRAL,2026-09-29,0,6957250,73100,2026-10-27,0,243100,-850,2026-11-23,0,5100,3825,7205450,76075,1804125,304300,1011925,47175,0.56
ATHERENERG,2026-09-29,0,1315125,517500,2026-10-27,0,15375,9375,2026-11-23,0,5625,1500,1336125,528375,494625,138750,265500,78000,0.54
AUBANK,2026-09-29,0,20005000,-222000,2026-10-27,0,2457000,69000,2026-11-23,0,24000,19000,22486000,-134000,5230000,779000,3974000,-3000,0.76
AUROPHARMA,2026-09-29,0,10331200,195800,2026-10-27,0,79750,3850,2026-11-23,0,0,0,10410950,199650,2054250,491150,1302950,143550,0.63
AXISBANK,2026-09-29,0,95691250,-1571875,2026-10-27,0,1664375,10000,2026-11-23,0,43750,34375,97399375,-1527500,13325625,894375,11782500,1024375,0.88
BAJAJ-AUTO,2026-09-29,0,1758150,26400,2026-10-27,0,14700,1425,2026-11-23,0,675,150,1773525,27975,635925,65475,564975,99750,0.89
BAJAJFINSV,2026-09-29,0,8616900,60000,2026-10-27,0,490500,11400,2026-11-23,0,7200,4500,9114600,75900,3308100,588900,2519700,454800,0.76
BAJFINANCE,2026-09-29,0,61021500,427500,2026-10-27,0,7059750,278250,2026-11-23,0,26250,23250,68107500,729000,12069750,1281000,8687250,1285500,0.72
BANDHANBNK,2026-09-29,0,119804400,554400,2026-10-27,0,2556000,223200,2026-11-23,0,226800,165600,122587200,943200,19252800,3106800,15890400,2444400,0.83
BANKBARODA,2026-09-29,0,141216075,20475,2026-10-27,0,5343975,122850,2026-11-23,0,248625,187200,146808675,330525,37287900,2550600,34927425,532350,0.94
BANKINDIA,2026-09-29,0,81276000,-514800,2026-10-27,0,2100800,83200,2026-11-23,0,72800,0,83449600,-431600,18179200,587600,22224800,3005600,1.22
BANKNIFTY,2026-09-29,0,1990500,-8340,2026-10-27,0,120330,3870,2026-11-23,0,12660,5760,2123490,1290,11312160,898800,12682500,571680,1.12
BDL,2026-09-29,0,5757475,119000,2026-10-27,0,306850,17425,2026-11-23,0,11900,7225,6076225,143650,4508825,364650,3206625,428400,0.71
