Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-06-30,0,205000,-611000,2026-07-28,0,6282000,801500,2026-08-25,0,15500,3500,6502500,194000,2031500,101000,1239500,1000,0.61
ABB,2026-06-30,0,101625,-214625,2026-07-28,0,2419625,-5750,2026-08-25,0,38750,2875,2560000,-217500,1000625,-288875,635125,-67125,0.63
ABCAPITAL,2026-06-30,0,1909600,-2256800,2026-07-28,0,37590600,2340500,2026-08-25,0,533200,37200,40033400,120900,21346600,-5105700,14790100,223200,0.69
ADANIENSOL,2026-06-30,0,588600,-1986525,2026-07-28,0,19432575,2262600,2026-08-25,0,105975,18900,20127150,294975,4577175,-778950,2628450,-144450,0.57
ADANIENT,2026-06-30,0,3073932,-2069373,2026-07-28,0,17604966,2484051,2026-08-25,0,169641,12360,20848539,427038,8291706,-1194285,6911712,18849,0.83
ADANIGREEN,2026-06-30,0,703200,-2868000,2026-07-28,0,22051200,3443400,2026-08-25,0,192600,45000,22947000,620400,6241800,-514800,5020800,-211800,0.8
ADANIPORTS,2026-06-30,0,1304350,-1488175,2026-07-28,0,21870900,1384625,2026-08-25,0,1507650,19950,24682900,-83600,7462725,-301150,5480550,480700,0.73
ADANIPOWER,2026-06-30,0,4494300,-25471250,2026-07-28,0,121218300,24065450,2026-08-25,0,5736800,333700,131449400,-1072100,53306800,-14168050,31634050,-5555750,0.59
ALKEM,2026-06-30,0,505125,88000,2026-07-28,0,1218375,105125,2026-08-25,0,9875,5250,1733375,198375,467375,-67000,377875,49125,0.81
AMBER,2026-06-30,0,186700,-505800,2026-07-28,0,1856800,446100,2026-08-25,0,12800,2200,2056300,-57500,1257500,-288400,1087700,-22800,0.86
AMBUJACEM,2026-06-30,0,3437700,-9746100,2026-07-28,0,82579200,11653200,2026-08-25,0,1394400,133200,87411300,2040300,19335150,-387150,11382900,259500,0.59
ANGELONE,2026-06-30,0,2127500,-4070000,2026-07-28,0,21562500,3617500,2026-08-25,0,622500,110000,24312500,-342500,21530000,-1700000,11607500,-930000,0.54
APLAPOLLO,2026-06-30,0,253750,-496650,2026-07-28,0,5650050,637000,2026-08-25,0,38850,1750,5942650,142100,1112650,-35350,1051400,-63000,0.94
APOLLOHOSP,2026-06-30,0,181875,-188750,2026-07-28,0,2292250,175375,2026-08-25,0,17250,2375,2491375,-11000,1043000,-247000,1149875,-109125,1.1
ASHOKLEY,2026-06-30,0,29105000,-24755000,2026-07-28,0,166040000,27125000,2026-08-25,0,5580000,745000,200725000,3115000,122055000,-4655000,87300000,-3515000,0.72
ASIANPAINT,2026-06-30,0,614500,-936500,2026-07-28,0,8747250,781000,2026-08-25,0,92250,7250,9454000,-148250,6749000,-480000,3298000,31000,0.49
ASTRAL,2026-06-30,0,643875,-853825,2026-07-28,0,6343550,419900,2026-08-25,0,215050,20825,7202475,-413100,5696275,-421600,2713200,-319175,0.48
AUBANK,2026-06-30,0,2635000,-3235000,2026-07-28,0,22593000,3518000,2026-08-25,0,2606000,66000,27834000,349000,6701000,-670000,4692000,-156000,0.7
AUROPHARMA,2026-06-30,0,2363900,-2341350,2026-07-28,0,12290300,2646600,2026-08-25,0,30800,2750,14685000,308000,3632750,-300300,3606900,197450,0.99
AXISBANK,2026-06-30,0,7778125,-1616250,2026-07-28,0,60023750,6287500,2026-08-25,0,883125,109375,68685000,4780625,23550625,-89375,16681250,-832500,0.71
BAJAJ-AUTO,2026-06-30,0,323925,-269325,2026-07-28,0,3132600,-15675,2026-08-25,0,42450,2775,3498975,-282225,1742925,-315225,1245600,-63750,0.71
BAJAJFINSV,2026-06-30,0,1016750,-679000,2026-07-28,0,14101200,1563600,2026-08-25,0,109200,14400,15227150,899000,7258100,1009950,4793600,1019800,0.66
BAJAJHLDNG,2026-06-30,0,33800,-58600,2026-07-28,0,283050,79875,2026-08-25,0,2400,225,319250,21500,90950,-13950,108625,-11750,1.19
BAJFINANCE,2026-06-30,0,5991000,-5989500,2026-07-28,0,75601500,7611000,2026-08-25,0,4108500,63000,85701000,1684500,16464000,-1829250,15438000,321750,0.94
BANDHANBNK,2026-06-30,0,9543600,-9399600,2026-07-28,0,101491200,4860000,2026-08-25,0,6703200,306000,117738000,-4233600,39769200,-5371200,25444800,28800,0.64
BANKBARODA,2026-06-30,0,13712400,-9295650,2026-07-28,0,102872250,9462375,2026-08-25,0,7941375,289575,124526025,456300,47077875,1058850,45495450,298350,0.97
BANKINDIA,2026-06-30,0,7326800,-8309600,2026-07-28,0,90521600,14190800,2026-08-25,0,1367600,317200,99216000,6198400,29286400,582400,22115600,1944800,0.76
BANKNIFTY,2026-06-30,0,696390,-313650,2026-07-28,0,2187780,466260,2026-08-25,0,164280,15240,3048450,167850,35713890,8398350,29518200,3321480,0.83
BDL,2026-06-30,0,1183000,-478800,2026-07-28,0,5356700,133025,2026-08-25,0,256275,17000,6795975,-328775,5268600,435275,3381750,132250,0.64
