Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-09-29,0,3797000,-57000,2026-10-27,0,109500,1500,2026-11-23,0,21000,1000,3927500,-54500,2467000,-129000,1918000,61000,0.78
ABB,2026-09-29,0,1635625,-59250,2026-10-27,0,71125,5750,2026-11-23,0,7375,-625,1714125,-54125,1275750,-29125,1047750,59750,0.82
ABCAPITAL,2026-09-29,0,36161500,-750200,2026-10-27,0,1646100,124000,2026-11-23,0,164300,31000,37971900,-595200,14216600,-620000,14734300,592100,1.04
ADANIENSOL,2026-09-29,0,22513950,-551475,2026-10-27,0,541350,71550,2026-11-23,0,52650,-675,23107950,-480600,8520525,-207225,4297050,-137025,0.5
ADANIENT,2026-09-29,0,15202182,1854,2026-10-27,0,715644,93627,2026-11-23,0,419313,2163,16337139,97644,8948331,132252,5375055,158517,0.6
ADANIGREEN,2026-09-29,0,24133200,-284400,2026-10-27,0,477000,56400,2026-11-23,0,71400,8400,24681600,-219600,5638200,315600,3881400,37800,0.69
ADANIPORTS,2026-09-29,0,15054175,-770450,2026-10-27,0,1076350,111150,2026-11-23,0,605150,33250,16735675,-626050,8585625,-123975,7431375,168150,0.87
ADANIPOWER,2026-09-29,0,185441350,528950,2026-10-27,0,11093750,891050,2026-11-23,0,1988000,28400,198523100,1448400,64166250,-3621000,39557650,-1423550,0.62
ALKEM,2026-09-29,0,1659125,-80375,2026-10-27,0,99000,5000,2026-11-23,0,750,0,1758875,-75375,370375,-37250,320500,-5000,0.87
AMBER,2026-09-29,0,1266700,-10400,2026-10-27,0,40100,2200,2026-11-23,0,5200,200,1312000,-8000,934800,-24300,593400,-18700,0.63
AMBUJACEM,2026-09-29,0,91016400,844800,2026-10-27,0,6340800,920400,2026-11-23,0,406800,9600,97764000,1774800,17445600,123600,10704000,438000,0.61
ANGELONE,2026-09-29,0,27000000,112500,2026-10-27,0,2737500,135000,2026-11-23,0,315000,0,30052500,247500,27050000,-2477500,13460000,-382500,0.5
APLAPOLLO,2026-09-29,0,13520150,302750,2026-10-27,0,187950,23800,2026-11-23,0,15050,700,13723150,327250,2725100,-234850,1679300,48650,0.62
APOLLOHOSP,2026-09-29,0,2230375,-24750,2026-10-27,0,366250,17125,2026-11-23,0,4625,125,2601250,-7500,1208375,3750,947875,-22625,0.78
ASHOKLEY,2026-09-29,0,122950000,-5560000,2026-10-27,0,12420000,1380000,2026-11-23,0,1830000,50000,137200000,-4130000,103505000,-5645000,69315000,2740000,0.67
ASIANPAINT,2026-09-29,0,6356500,-306750,2026-10-27,0,1189750,50500,2026-11-23,0,28750,1250,7575000,-255000,5355750,46000,3151250,-3000,0.59
ASTRAL,2026-09-29,0,6209250,130475,2026-10-27,0,434775,71400,2026-11-23,0,44200,1275,6688225,203150,4045575,235450,2909550,-154275,0.72
ATHERENERG,2026-09-29,0,4759500,436125,2026-10-27,0,298875,61125,2026-11-23,0,70500,0,5128875,497250,6469875,-277125,2696250,-120750,0.42
AUBANK,2026-09-29,0,19682000,-378000,2026-10-27,0,3109000,70000,2026-11-23,0,950000,313000,23741000,5000,10715000,732000,6876000,279000,0.64
AUROPHARMA,2026-09-29,0,10351000,-542850,2026-10-27,0,697400,499950,2026-11-23,0,19800,1100,11068200,-41800,6581850,62700,2641100,-49500,0.4
AXISBANK,2026-09-29,0,87291250,-508125,2026-10-27,0,3381250,313125,2026-11-23,0,2971250,8750,93643750,-186250,19495625,-1875,11925625,-86250,0.61
BAJAJ-AUTO,2026-09-29,0,1640775,14025,2026-10-27,0,53550,1500,2026-11-23,0,14550,-75,1708875,15450,1864800,80175,1266150,3375,0.68
BAJAJFINSV,2026-09-29,0,7230000,-83400,2026-10-27,0,904800,50400,2026-11-23,0,294900,300,8429700,-32700,6802800,-121200,3598800,-3000,0.53
BAJFINANCE,2026-09-29,0,55004250,-2459250,2026-10-27,0,11032500,142500,2026-11-23,0,3390750,378750,69427500,-1938000,23604750,-123000,15102750,174750,0.64
BANDHANBNK,2026-09-29,0,106041600,-3186000,2026-10-27,0,14094000,-50400,2026-11-23,0,615600,-7200,120751200,-3243600,30571200,-464400,20318400,-392400,0.66
BANKBARODA,2026-09-29,0,137281950,-1716975,2026-10-27,0,12328875,1099800,2026-11-23,0,1515150,149175,151125975,-468000,56253600,-854100,45325800,93600,0.81
BANKINDIA,2026-09-29,0,76070800,-858000,2026-10-27,0,5059600,618800,2026-11-23,0,717600,15600,81848000,-223600,37289200,4940000,31610800,-1258400,0.85
BANKNIFTY,2026-09-29,0,2045700,-70860,2026-10-27,0,334290,12720,2026-11-23,0,60990,6990,2440980,-51150,19777530,-318990,18085170,1175250,0.91
BDL,2026-09-29,0,7873975,-63325,2026-10-27,0,1680025,128350,2026-11-23,0,192950,5100,9746950,70125,12047900,-466650,5935125,-51850,0.49
BEL,2026-09-29,0,90912150,-1977900,2026-10-27,0,13332300,622725,2026-11-23,0,5918025,89775,110162475,-1265400,59215875,-1017450,35951325,257925,0.61
BHARATFORG,2026-09-29,0,8603500,-107000,2026-10-27,0,327000,10500,2026-11-23,0,21500,500,8952000,-96000,4391500,300000,3604500,736500,0.82
