Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-04-28,0,5379500,235500,2026-05-26,0,521000,6000,2026-06-30,0,5000,-1500,5905500,240000,1780500,310000,2182000,319000,1.23
ABB,2026-04-28,0,2247250,-2500,2026-05-26,0,137625,12000,2026-06-30,0,18250,1000,2403125,10500,999500,20250,1131500,84250,1.13
ABCAPITAL,2026-04-28,0,42559900,-629300,2026-05-26,0,864900,155000,2026-06-30,0,117800,-12400,43542600,-486700,16433100,5074700,10099800,1221400,0.61
ADANIENSOL,2026-04-28,0,19971225,1577475,2026-05-26,0,3222450,22275,2026-06-30,0,31050,2700,23224725,1602450,3996675,257175,2743875,119475,0.69
ADANIENT,2026-04-28,0,15672480,19467,2026-05-26,0,1543455,225879,2026-06-30,0,95172,6798,17311107,252144,7272315,383778,6807270,8034,0.94
ADANIGREEN,2026-04-28,0,20438400,30000,2026-05-26,0,667800,101400,2026-06-30,0,84000,9600,21190200,141000,8115600,247200,6835800,76800,0.84
ADANIPORTS,2026-04-28,0,16932325,-176225,2026-05-26,0,2783500,91675,2026-06-30,0,128250,6175,19844075,-78375,9410225,993700,7909225,846925,0.84
ADANIPOWER,2026-04-28,0,77184100,11924450,2026-05-26,0,5658700,674500,2026-06-30,0,482800,74550,83325600,12673500,29564400,1672050,21921250,4135750,0.74
ALKEM,2026-04-28,0,1163375,16375,2026-05-26,0,11250,1250,2026-06-30,0,125,0,1174750,17625,280000,30250,152000,1750,0.54
AMBER,2026-04-28,0,1197600,-52600,2026-05-26,0,69900,400,2026-06-30,0,8500,2700,1276000,-49500,1005300,40600,782600,67800,0.78
AMBUJACEM,2026-04-28,0,51263100,-415800,2026-05-26,0,8255100,192150,2026-06-30,0,135450,17850,59653650,-205800,10616550,-15750,10006500,-8400,0.94
ANGELONE,2026-04-28,0,26377500,330000,2026-05-26,0,5010000,517500,2026-06-30,0,432500,170000,31820000,1017500,32425000,2532500,39760000,18262500,1.23
APLAPOLLO,2026-04-28,0,4515700,-40600,2026-05-26,0,81200,9100,2026-06-30,0,490350,-350,5087250,-31850,1288350,96600,868700,32900,0.67
APOLLOHOSP,2026-04-28,0,2281375,-56500,2026-05-26,0,101750,-1750,2026-06-30,0,13250,750,2396375,-57500,872625,6250,796750,71250,0.91
ASHOKLEY,2026-04-28,0,124145000,-3015000,2026-05-26,0,11380000,3110000,2026-06-30,0,2450000,465000,137975000,560000,92395000,3490000,68100000,635000,0.74
ASIANPAINT,2026-04-28,0,12529000,-1048500,2026-05-26,0,1308000,83500,2026-06-30,0,737750,632250,14574750,-332750,4461750,683000,5148000,83750,1.15
ASTRAL,2026-04-28,0,10654325,189125,2026-05-26,0,3341775,290275,2026-06-30,0,138125,13600,14134225,493000,4231725,-355725,2486675,124950,0.59
AUBANK,2026-04-28,0,23247000,-307000,2026-05-26,0,1332000,169000,2026-06-30,0,146000,-10000,24725000,-148000,6799000,109000,5430000,-207000,0.8
AUROPHARMA,2026-04-28,0,20341200,-61050,2026-05-26,0,650650,31900,2026-06-30,0,17600,-1100,21009450,-30250,3853300,5500,2701050,-62700,0.7
AXISBANK,2026-04-28,0,47011875,-42500,2026-05-26,0,15898125,693750,2026-06-30,0,1658125,2500,64568125,653750,16693125,1250,13978750,437500,0.84
BAJAJ-AUTO,2026-04-28,0,2777775,19725,2026-05-26,0,270900,11625,2026-06-30,0,16575,1575,3065250,32925,1282500,144525,1139025,2475,0.89
BAJAJFINSV,2026-04-28,0,9455500,-117000,2026-05-26,0,1681250,14000,2026-06-30,0,65500,0,11202250,-103000,3498750,-36750,3578500,49750,1.02
BAJAJHLDNG,2026-04-28,0,260300,-1200,2026-05-26,0,32400,-850,2026-06-30,0,1100,-50,293800,-2100,85300,-8200,46900,2300,0.55
BAJFINANCE,2026-04-28,0,65455500,-538500,2026-05-26,0,5034750,429000,2026-06-30,0,482250,34500,70972500,-75000,21938250,603000,17085750,222750,0.78
BANDHANBNK,2026-04-28,0,73504800,-10598400,2026-05-26,0,15246000,10342800,2026-06-30,0,302400,10800,89053200,-244800,26262000,864000,20196000,453600,0.77
BANKBARODA,2026-04-28,0,89446500,-6528600,2026-05-26,0,7751250,1316250,2026-06-30,0,6136650,5566275,103334400,353925,41283450,29250,39373425,786825,0.95
BANKINDIA,2026-04-28,0,52026000,-1019200,2026-05-26,0,3894800,1045200,2026-06-30,0,561600,72800,56482400,98800,25625600,2111200,22391200,-426400,0.87
BANKNIFTY,2026-04-28,0,1980030,-89310,2026-05-26,0,528360,52650,2026-06-30,0,94080,60,2602470,-36600,19926240,600330,18585390,1853640,0.93
BDL,2026-04-28,0,3113600,-100450,2026-05-26,0,766850,34300,2026-06-30,0,64400,-2450,3944850,-68600,3315550,-91700,2664200,134750,0.8
BEL,2026-04-28,0,90809550,-749550,2026-05-26,0,10854225,599925,2026-06-30,0,4072650,96900,105736425,-52725,41927775,644100,31526700,2067675,0.75
BHARATFORG,2026-04-28,0,7725500,58500,2026-05-26,0,334000,181500,2026-06-30,0,26500,7000,8086000,247000,3239000,-63000,1985500,-34500,0.61
BHARTIARTL,2026-04-28,0,45203375,-619875,2026-05-26,0,10397750,510150,2026-06-30,0,5082025,11400,60683150,-98325,13701850,572850,8349550,284525,0.61
BHEL,2026-04-28,0,94752000,-1265250,2026-05-26,0,4515000,900375,2026-06-30,0,514500,-39375,99781500,-404250,43795500,1472625,38739750,115500,0.88
