Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-09-29,0,1923500,-684500,2026-10-27,0,2673500,856000,2026-11-23,0,28500,2500,4625500,174000,3796500,-296000,2338000,-185000,0.62
ABB,2026-09-29,0,651750,-505375,2026-10-27,0,1076625,465125,2026-11-23,0,15250,3500,1743625,-36750,1249500,-120625,932750,7500,0.75
ABCAPITAL,2026-09-29,0,16532300,-9947900,2026-10-27,0,25668000,10933700,2026-11-23,0,238700,9300,42439000,995100,18429500,2504800,13314500,-1085000,0.72
ADANIENSOL,2026-09-29,0,7960950,-5167125,2026-10-27,0,15990750,5056425,2026-11-23,0,213975,6750,24165675,-103950,7458075,-596700,3888675,-4050,0.52
ADANIENT,2026-09-29,0,6438633,-2618466,2026-10-27,0,9401634,2550177,2026-11-23,0,911550,2472,16751817,-65817,9037014,-472461,5358060,-50058,0.59
ADANIGREEN,2026-09-29,0,9352200,-4988400,2026-10-27,0,15724800,4861800,2026-11-23,0,123000,1800,25200000,-124800,5459400,-580200,3835200,-133200,0.7
ADANIPORTS,2026-09-29,0,6867075,-4478300,2026-10-27,0,9814925,4610825,2026-11-23,0,1000350,194275,17682350,326800,9354650,261250,8075950,58425,0.86
ADANIPOWER,2026-09-29,0,80876100,-64759100,2026-10-27,0,126685300,64503500,2026-11-23,0,3748800,734850,211310200,479250,65316450,-5793600,38936400,1473250,0.6
ALKEM,2026-09-29,0,637625,-689375,2026-10-27,0,1261625,687375,2026-11-23,0,3250,1250,1902500,-750,441125,37500,300875,-23375,0.68
AMBER,2026-09-29,0,557600,-336800,2026-10-27,0,781900,374000,2026-11-23,0,7800,600,1347300,37800,931200,-40100,582000,-24900,0.62
AMBUJACEM,2026-09-29,0,33471600,-39633600,2026-10-27,0,64939200,39933600,2026-11-23,0,1048800,85200,99459600,385200,18088800,-606000,11298000,-262800,0.62
ANGELONE,2026-09-29,0,16580000,-6795000,2026-10-27,0,19930000,9942500,2026-11-23,0,657500,105000,37167500,3252500,25310000,-2045000,12185000,-1135000,0.48
APLAPOLLO,2026-09-29,0,4310950,-2737350,2026-10-27,0,10039050,2799300,2026-11-23,0,230300,700,14580300,62650,2786700,-235900,1593550,-87500,0.57
APOLLOHOSP,2026-09-29,0,579875,-652750,2026-10-27,0,1651500,569125,2026-11-23,0,236875,19750,2468250,-63875,1331000,-102375,1072125,38500,0.81
ASHOKLEY,2026-09-29,0,60000000,-32610000,2026-10-27,0,76105000,30235000,2026-11-23,0,2710000,145000,138815000,-2230000,93450000,-7685000,67630000,-585000,0.72
ASIANPAINT,2026-09-29,0,2850750,-1435500,2026-10-27,0,4324750,1553000,2026-11-23,0,456250,58500,7631750,176000,5408000,61750,3187000,177000,0.59
ASTRAL,2026-09-29,0,3873025,-1351925,2026-10-27,0,2841125,1314525,2026-11-23,0,53975,1275,6768125,-36125,3493075,-196775,2057000,-124100,0.59
ATHERENERG,2026-09-29,0,2511000,-1314375,2026-10-27,0,3626250,1122000,2026-11-23,0,109125,3750,6246375,-188625,8585250,-214500,2857500,-150000,0.33
AUBANK,2026-09-29,0,8203000,-4793000,2026-10-27,0,15192000,4745000,2026-11-23,0,1814000,1000,25209000,-47000,10550000,-921000,7322000,-18000,0.69
AUROPHARMA,2026-09-29,0,3924250,-1778700,2026-10-27,0,9061800,1740200,2026-11-23,0,28050,1100,13014100,-37400,6628050,-185900,2457950,-173800,0.37
AXISBANK,2026-09-29,0,26265000,-35108750,2026-10-27,0,64634375,34363125,2026-11-23,0,5475625,30000,96375000,-715625,28421875,-2472500,17835000,2186875,0.63
BAJAJ-AUTO,2026-09-29,0,749550,-402975,2026-10-27,0,1134450,492600,2026-11-23,0,15300,-150,1899300,89475,1753200,-52500,1288875,-34275,0.74
BAJAJFINSV,2026-09-29,0,2694000,-2245800,2026-10-27,0,5507100,2401800,2026-11-23,0,539100,168000,8740200,324000,8397600,344100,4396500,33900,0.52
BAJFINANCE,2026-09-29,0,19764750,-14006250,2026-10-27,0,48469500,12878250,2026-11-23,0,4812000,-1500,73046250,-1129500,34884750,-205500,19355250,92250,0.55
BANDHANBNK,2026-09-29,0,33516000,-18212400,2026-10-27,0,104112000,18356400,2026-11-23,0,1040400,122400,138668400,266400,48344400,3301200,30380400,957600,0.63
BANKBARODA,2026-09-29,0,56879550,-30411225,2026-10-27,0,92017575,28749825,2026-11-23,0,1971450,111150,150868575,-1550250,47771100,-1088100,44319600,-1339650,0.93
BANKINDIA,2026-09-29,0,34278400,-17830800,2026-10-27,0,45234800,17295200,2026-11-23,0,1866800,265200,81380000,-270400,36046400,514800,32619600,785200,0.9
BANKNIFTY,2026-09-29,0,1351410,-420900,2026-10-27,0,1420410,560310,2026-11-23,0,105870,6180,2877690,145590,28067880,41370,22800450,1224180,0.81
BDL,2026-09-29,0,3871325,-2232950,2026-10-27,0,5150575,1456475,2026-11-23,0,320875,47175,9342775,-729300,9833650,-413100,5977200,-213775,0.61
BEL,2026-09-29,0,48598200,-19313025,2026-10-27,0,50285400,18878400,2026-11-23,0,8673975,320625,107557575,-114000,51925575,-2898450,35957025,-770925,0.69
BHARATFORG,2026-09-29,0,3872000,-1974500,2026-10-27,0,5328500,1930500,2026-11-23,0,80000,51500,9280500,7500,4240000,-233500,3666000,10500,0.86
BHARTIARTL,2026-09-29,0,19076000,-12681075,2026-10-27,0,38084550,12012750,2026-11-23,0,3405275,771400,60565825,103075,26799025,-1035975,15283125,196175,0.57
BHEL,2026-09-29,0,40640250,-12374250,2026-10-27,0,43677375,16705500,2026-11-23,0,3478125,7875,87795750,4339125,39871125,118125,24444000,-147000,0.61
BIOCON,2026-09-29,0,22520000,-13657500,2026-10-27,0,35405000,15020000,2026-11-23,0,585000,70000,58510000,1432500,28242500,-287500,17272500,-227500,0.61
