Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-05-26,0,4129000,122500,2026-06-30,0,38500,-500,2026-07-28,0,1000,500,4168500,122500,1117500,94000,557500,52000,0.5
ABB,2026-05-26,0,2088000,-35625,2026-06-30,0,37250,4750,2026-07-28,0,2625,2375,2127875,-28500,936625,303250,482875,71875,0.52
ABCAPITAL,2026-05-26,0,44193600,505300,2026-06-30,0,812200,117800,2026-07-28,0,34100,6200,45039900,629300,15741800,8968300,11051500,3878100,0.7
ADANIENSOL,2026-05-26,0,19351575,1038825,2026-06-30,0,157950,8100,2026-07-28,0,11475,-3375,19521000,1043550,5191425,-429300,4245750,614925,0.82
ADANIENT,2026-05-26,0,19236795,82194,2026-06-30,0,399537,25029,2026-07-28,0,22557,618,19658889,107841,7337205,799074,5591355,689379,0.76
ADANIGREEN,2026-05-26,0,20903400,995400,2026-06-30,0,247200,28800,2026-07-28,0,20400,12600,21171000,1036800,6364800,730200,4861200,671400,0.76
ADANIPORTS,2026-05-26,0,21224900,1272050,2026-06-30,0,938125,164350,2026-07-28,0,56525,5700,22219550,1442100,7983800,1978375,6502750,1672950,0.81
ADANIPOWER,2026-05-26,0,74081400,720650,2026-06-30,0,2424650,443750,2026-07-28,0,205900,106500,76711950,1270900,30643600,-788100,20323750,152650,0.66
ALKEM,2026-05-26,0,1051375,4500,2026-06-30,0,6750,3625,2026-07-28,0,125,0,1058250,8125,196375,65500,128750,15875,0.66
AMBER,2026-05-26,0,1191200,26700,2026-06-30,0,18400,200,2026-07-28,0,400,0,1210000,26900,422200,46600,210000,11600,0.5
AMBUJACEM,2026-05-26,0,69297900,7822500,2026-06-30,0,1338750,274050,2026-07-28,0,43200,20400,70679850,8116950,18998700,7684950,10534650,1396500,0.55
ANGELONE,2026-05-26,0,23275000,1847500,2026-06-30,0,567500,65000,2026-07-28,0,115000,25000,23957500,1937500,11672500,1562500,7155000,270000,0.61
APLAPOLLO,2026-05-26,0,5248600,592550,2026-06-30,0,530950,17500,2026-07-28,0,10500,8050,5790050,618100,1591800,779450,903700,283500,0.57
APOLLOHOSP,2026-05-26,0,1848625,5750,2026-06-30,0,170000,4250,2026-07-28,0,3375,375,2022000,10375,644750,85375,416500,51375,0.65
ASHOKLEY,2026-05-26,0,128615000,1780000,2026-06-30,0,7905000,1010000,2026-07-28,0,900000,210000,137420000,3000000,80415000,9665000,48160000,2465000,0.6
ASIANPAINT,2026-05-26,0,13051250,262750,2026-06-30,0,1143000,38000,2026-07-28,0,18000,4250,14212250,305000,3746500,1108500,3170000,423000,0.85
ASTRAL,2026-05-26,0,8698475,3400,2026-06-30,0,412675,107525,2026-07-28,0,23800,2125,9134950,113050,1356600,75650,927775,9350,0.68
AUBANK,2026-05-26,0,25704000,34000,2026-06-30,0,1232000,131000,2026-07-28,0,7000,2000,26943000,167000,7492000,-191000,4161000,0,0.56
AUROPHARMA,2026-05-26,0,19562400,100650,2026-06-30,0,47850,12100,2026-07-28,0,1650,1100,19611900,113850,2778050,333850,1579600,110550,0.57
AXISBANK,2026-05-26,0,58879375,1376875,2026-06-30,0,7646875,707500,2026-07-28,0,60000,8125,66586250,2092500,14793750,2231875,10312500,1505000,0.7
BAJAJ-AUTO,2026-05-26,0,2485200,15150,2026-06-30,0,109125,10950,2026-07-28,0,6150,2175,2600475,28275,1430700,344175,1137375,174750,0.79
BAJAJFINSV,2026-05-26,0,10593500,299500,2026-06-30,0,1002750,86250,2026-07-28,0,23700,4800,11619950,390550,2778500,148500,2915500,264250,1.05
BAJAJHLDNG,2026-05-26,0,254400,4150,2026-06-30,0,2600,450,2026-07-28,0,0,0,257000,4600,55750,19000,24550,8100,0.44
BAJFINANCE,2026-05-26,0,60417000,-514500,2026-06-30,0,10614000,152250,2026-07-28,0,114000,18750,71145000,-343500,16751250,-872250,12618750,165000,0.75
BANDHANBNK,2026-05-26,0,93474000,1526400,2026-06-30,0,1922400,43200,2026-07-28,0,226800,79200,95623200,1648800,46432800,4132800,34257600,7945200,0.74
BANKBARODA,2026-05-26,0,104533650,605475,2026-06-30,0,9231300,488475,2026-07-28,0,84825,11700,113849775,1105650,31677750,1836900,25520625,465075,0.81
BANKINDIA,2026-05-26,0,53726400,2069600,2026-06-30,0,1664000,140400,2026-07-28,0,161200,31200,55551600,2241200,17196400,2418000,14274000,1066000,0.83
BANKNIFTY,2026-05-26,0,2102490,95850,2026-06-30,0,219930,5820,2026-07-28,0,17400,4740,2339820,106410,13339140,1292010,11570880,721920,0.87
BDL,2026-05-26,0,3098200,-151900,2026-06-30,0,232750,4200,2026-07-28,0,16150,1700,3347100,-146000,2024750,236600,1095150,85050,0.54
BEL,2026-05-26,0,101176425,1078725,2026-06-30,0,13718475,528675,2026-07-28,0,203775,32775,115098675,1640175,37753950,4179525,23754750,1768425,0.63
BHARATFORG,2026-05-26,0,7436000,-11000,2026-06-30,0,76500,9500,2026-07-28,0,6500,3500,7519000,2000,2401500,640500,1550500,172500,0.65
BHARTIARTL,2026-05-26,0,49968100,1505275,2026-06-30,0,9981650,689700,2026-07-28,0,119225,70775,60068975,2265750,10427200,3725900,6569250,1021725,0.63
BHEL,2026-05-26,0,133481250,13718250,2026-06-30,0,4273500,916125,2026-07-28,0,267750,173250,138022500,14807625,50869875,26433750,41847750,18999750,0.82
