Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-09-29,0,3542000,26000,2026-10-27,0,38000,1000,2026-11-23,0,3000,2000,3583000,29000,1573000,199500,928000,88000,0.59
ABB,2026-09-29,0,1707250,-7500,2026-10-27,0,31375,1750,2026-11-23,0,2000,750,1740625,-5000,563375,45250,520375,22875,0.92
ABCAPITAL,2026-09-29,0,38483400,409200,2026-10-27,0,920700,55800,2026-11-23,0,24800,9300,39428900,474300,9616200,651000,11749000,238700,1.22
ADANIENSOL,2026-09-29,0,17173350,675,2026-10-27,0,187650,14850,2026-11-23,0,10125,0,17371125,15525,3457350,-67500,1900800,70200,0.55
ADANIENT,2026-09-29,0,15232155,58401,2026-10-27,0,164079,4017,2026-11-23,0,7725,3090,15403959,65508,4005258,18231,2884515,21012,0.72
ADANIGREEN,2026-09-29,0,26593200,-130200,2026-10-27,0,315600,0,2026-11-23,0,10200,2400,26919000,-127800,4730400,311400,3402600,126000,0.72
ADANIPORTS,2026-09-29,0,20329525,202350,2026-10-27,0,595175,5225,2026-11-23,0,17575,7125,20942275,214700,6272850,686850,4255050,93575,0.68
ADANIPOWER,2026-09-29,0,178916450,4036350,2026-10-27,0,6461000,-21300,2026-11-23,0,660300,315950,186037750,4331000,47861100,7895200,32518000,3017500,0.68
ALKEM,2026-09-29,0,1414875,101375,2026-10-27,0,78750,500,2026-11-23,0,125,0,1493750,101875,245375,29375,157250,26125,0.64
AMBER,2026-09-29,0,1336300,-6900,2026-10-27,0,24200,800,2026-11-23,0,2200,800,1362700,-5300,715600,42400,486600,-16200,0.68
AMBUJACEM,2026-09-29,0,90596400,-224400,2026-10-27,0,2486400,18000,2026-11-23,0,66000,19200,93148800,-187200,11361600,1096800,8367600,154800,0.74
ANGELONE,2026-09-29,0,30207500,680000,2026-10-27,0,1705000,102500,2026-11-23,0,172500,60000,32085000,842500,18190000,2217500,11700000,720000,0.64
