Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-06-30,0,5735500,-66000,2026-07-28,0,79500,9500,2026-08-25,0,9500,2000,5824500,-54500,2339500,76000,1506500,-4000,0.64
ABB,2026-06-30,0,2261500,-12625,2026-07-28,0,237125,21625,2026-08-25,0,14875,-1000,2513500,8000,1263125,-91250,765625,65750,0.61
ABCAPITAL,2026-06-30,0,44909700,-1178000,2026-07-28,0,2483100,207700,2026-08-25,0,207700,12400,47600500,-957900,15593000,282100,12400000,130200,0.8
ADANIENSOL,2026-06-30,0,19739700,100575,2026-07-28,0,321975,22275,2026-08-25,0,51300,2700,20112975,125550,7157025,-234900,3387150,113400,0.47
ADANIENT,2026-06-30,0,18629301,-104751,2026-07-28,0,969024,85902,2026-08-25,0,50676,309,19649001,-18540,8962545,-50058,5981931,63345,0.67
ADANIGREEN,2026-06-30,0,21148200,475800,2026-07-28,0,754200,115800,2026-08-25,0,86400,6000,21988800,597600,9901800,629400,6156000,141000,0.62
ADANIPORTS,2026-06-30,0,20949875,220400,2026-07-28,0,1673900,136325,2026-08-25,0,214225,11875,22838000,368600,8189000,363850,4808900,157225,0.59
ADANIPOWER,2026-06-30,0,116592650,3230500,2026-07-28,0,12822600,990450,2026-08-25,0,1089850,28400,130505100,4249350,70765700,7618300,35780450,2477900,0.51
ALKEM,2026-06-30,0,1313875,-31625,2026-07-28,0,14000,1500,2026-08-25,0,3000,125,1330875,-30000,735750,-9250,379625,-7375,0.52
AMBER,2026-06-30,0,2559800,-65000,2026-07-28,0,183700,2600,2026-08-25,0,1000,0,2744500,-62400,1872000,81200,1401900,-88300,0.75
AMBUJACEM,2026-06-30,0,72774450,-77700,2026-07-28,0,6885600,313200,2026-08-25,0,409200,27600,80069250,263100,21255900,869100,11038800,70050,0.52
ANGELONE,2026-06-30,0,23837500,697500,2026-07-28,0,1275000,135000,2026-08-25,0,212500,-30000,25325000,802500,22920000,630000,16005000,1100000,0.7
APLAPOLLO,2026-06-30,0,5783750,-76300,2026-07-28,0,160300,45150,2026-08-25,0,25900,350,5969950,-30800,1432550,-17150,1232700,50750,0.86
APOLLOHOSP,2026-06-30,0,2076625,6000,2026-07-28,0,262625,5250,2026-08-25,0,8375,0,2347625,11250,1428500,-38125,1285000,-19750,0.9
ASHOKLEY,2026-06-30,0,169235000,-4130000,2026-07-28,0,15255000,310000,2026-08-25,0,3000000,125000,187490000,-3695000,156200000,-425000,112170000,-2525000,0.72
ASIANPAINT,2026-06-30,0,9813000,-77000,2026-07-28,0,363000,12000,2026-08-25,0,35500,0,10211500,-65000,8972250,197000,3265250,-11000,0.36
ASTRAL,2026-06-30,0,5534350,-34425,2026-07-28,0,378675,-2975,2026-08-25,0,27625,1275,5940650,-36125,2636700,202300,1319200,-48025,0.5
AUBANK,2026-06-30,0,25610000,180000,2026-07-28,0,1232000,40000,2026-08-25,0,157000,16000,26999000,236000,6535000,164000,4776000,26000,0.73
AUROPHARMA,2026-06-30,0,17045600,-72600,2026-07-28,0,295900,6050,2026-08-25,0,15400,-1100,17356900,-67650,5794250,-457600,3012900,-73150,0.52
AXISBANK,2026-06-30,0,55258750,-694375,2026-07-28,0,9397500,213125,2026-08-25,0,314375,25625,64970625,-455625,24972500,1245000,18536875,-436875,0.74
BAJAJ-AUTO,2026-06-30,0,3240450,76500,2026-07-28,0,243975,31200,2026-08-25,0,14700,825,3499125,108525,2863650,93300,1310625,2700,0.46
BAJAJFINSV,2026-06-30,0,10298250,-16500,2026-07-28,0,2041200,58800,2026-08-25,0,50400,2400,12389850,44700,6633050,234400,3558450,-86800,0.54
BAJAJHLDNG,2026-06-30,0,315350,3850,2026-07-28,0,9225,975,2026-08-25,0,1350,0,325925,4825,101650,625,94075,6550,0.93
BAJFINANCE,2026-06-30,0,71376000,-1868250,2026-07-28,0,2669250,110250,2026-08-25,0,330750,7500,74376000,-1750500,19842750,51750,15184500,-226500,0.77
BANDHANBNK,2026-06-30,0,110790000,-979200,2026-07-28,0,5950800,1112400,2026-08-25,0,4165200,342000,120906000,475200,44564400,6814800,24062400,1465200,0.54
BANKBARODA,2026-06-30,0,118012050,-2512575,2026-07-28,0,5004675,429975,2026-08-25,0,842400,49725,123859125,-2032875,52369200,-740025,41505750,2304900,0.79
BANKINDIA,2026-06-30,0,78384800,218400,2026-07-28,0,3213600,374400,2026-08-25,0,509600,15600,82108000,608400,36228400,1903200,22583600,-140400,0.62
