Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-07-28,0,5404500,-593500,2026-08-25,0,124000,500,2026-09-29,0,500,500,5529000,-592500,1164000,22500,671000,92000,0.58
ABB,2026-07-28,0,2810250,72000,2026-08-25,0,234000,148750,2026-09-29,0,8375,1625,3052625,222375,1052750,67000,633750,69250,0.6
ABCAPITAL,2026-07-28,0,36183200,71300,2026-08-25,0,753300,62000,2026-09-29,0,161200,58900,37097700,192200,12548800,1230700,10037800,446400,0.8
ADANIENSOL,2026-07-28,0,19339425,-99225,2026-08-25,0,143775,-675,2026-09-29,0,14850,3375,19498050,-96525,5989275,650700,2899800,393525,0.48
ADANIENT,2026-07-28,0,17619180,-219390,2026-08-25,0,593589,166551,2026-09-29,0,337119,306837,18549888,253998,8428284,300657,4950180,7416,0.59
ADANIGREEN,2026-07-28,0,21855600,-375600,2026-08-25,0,305400,16800,2026-09-29,0,39000,-4200,22200000,-363000,5668200,372000,3770400,317400,0.67
ADANIPORTS,2026-07-28,0,19480225,-653125,2026-08-25,0,1723300,67925,2026-09-29,0,48925,6175,21252450,-579025,6879900,9025,4323450,-17575,0.63
ADANIPOWER,2026-07-28,0,137509250,-3791400,2026-08-25,0,8086900,-10650,2026-09-29,0,408250,31950,146004400,-3770100,58553700,1267350,33373550,1164400,0.57
ALKEM,2026-07-28,0,1322000,-9625,2026-08-25,0,11625,375,2026-09-29,0,875,750,1334500,-8500,257250,-7125,143250,-2250,0.56
AMBER,2026-07-28,0,1697300,-28600,2026-08-25,0,20100,3200,2026-09-29,0,600,0,1718000,-25400,853800,89700,502600,-5500,0.59
AMBUJACEM,2026-07-28,0,83610000,-922800,2026-08-25,0,1954800,86400,2026-09-29,0,72000,9600,85636800,-826800,13741200,-736800,8430000,-285600,0.61
ANGELONE,2026-07-28,0,24602500,1412500,2026-08-25,0,987500,90000,2026-09-29,0,300000,167500,25890000,1670000,15837500,1117500,9617500,907500,0.61
APLAPOLLO,2026-07-28,0,5557650,-300300,2026-08-25,0,93100,-3850,2026-09-29,0,2450,0,5653200,-304150,1156400,-45500,907550,-1400,0.78
APOLLOHOSP,2026-07-28,0,2294375,-41125,2026-08-25,0,39375,6750,2026-09-29,0,4375,375,2338125,-34000,906125,27375,820750,-68250,0.91
ASHOKLEY,2026-07-28,0,153770000,-7250000,2026-08-25,0,6335000,425000,2026-09-29,0,980000,275000,161085000,-6550000,76980000,5225000,58920000,6900000,0.77
ASIANPAINT,2026-07-28,0,7194750,-1318250,2026-08-25,0,170750,64000,2026-09-29,0,1014750,1004500,8380250,-249750,3318000,151000,2754250,329000,0.83
ASTRAL,2026-07-28,0,7351650,224400,2026-08-25,0,521050,120275,2026-09-29,0,67150,16575,7939850,361250,4156925,105400,2409750,-34000,0.58
AUBANK,2026-07-28,0,22070000,-378000,2026-08-25,0,3170000,198000,2026-09-29,0,69000,2000,25309000,-178000,4890000,-143000,3379000,-297000,0.69
AUROPHARMA,2026-07-28,0,11857450,-289850,2026-08-25,0,55000,4950,2026-09-29,0,12650,2200,11925100,-282700,4044700,598400,2245650,81950,0.56
AXISBANK,2026-07-28,0,62421875,3125,2026-08-25,0,2476875,670625,2026-09-29,0,960625,791875,65859375,1465625,16530000,1477500,10358125,2077500,0.63
BAJAJ-AUTO,2026-07-28,0,2771550,-191400,2026-08-25,0,46350,-4500,2026-09-29,0,3975,-150,2821875,-196050,1016475,-22275,919050,40800,0.9
BAJAJFINSV,2026-07-28,0,12583500,-1711800,2026-08-25,0,197400,22500,2026-09-29,0,1228200,1203000,14009100,-486300,4214100,140700,3820500,-5700,0.91
BAJAJHLDNG,2026-07-28,0,297150,10725,2026-08-25,0,5925,450,2026-09-29,0,150,0,303225,11175,90075,11775,45750,3450,0.51
BAJFINANCE,2026-07-28,0,70281000,-7913250,2026-08-25,0,4908750,54000,2026-09-29,0,6213750,6037500,81403500,-1821750,12860250,429000,11414250,-242250,0.89
BANDHANBNK,2026-07-28,0,99385200,-1681200,2026-08-25,0,7570800,385200,2026-09-29,0,208800,54000,107164800,-1242000,33544800,2559600,22186800,3074400,0.66
BANKBARODA,2026-07-28,0,119588625,-4042350,2026-08-25,0,15847650,1213875,2026-09-29,0,1322100,236925,136758375,-2591550,77298975,5343975,50973975,3796650,0.66
BANKINDIA,2026-07-28,0,98644000,312000,2026-08-25,0,2828800,520000,2026-09-29,0,332800,145600,101805600,977600,30477200,5538000,24393200,4154800,0.8
BANKNIFTY,2026-07-28,0,2248260,10980,2026-08-25,0,278550,66120,2026-09-29,0,50040,19620,2576850,96720,15344820,926220,13124280,-322080,0.86
BDL,2026-07-28,0,6120425,135575,2026-08-25,0,738650,193375,2026-09-29,0,70550,13175,6929625,342125,5315475,337450,2578900,19550,0.49
BEL,2026-07-28,0,101625300,-6244350,2026-08-25,0,9352275,582825,2026-09-29,0,5758425,5380800,116736000,-280725,49631325,3206250,29944950,1010325,0.6
BHARATFORG,2026-07-28,0,8471500,-219000,2026-08-25,0,84000,10000,2026-09-29,0,6500,-1500,8562000,-210500,2159000,-19000,1591000,26000,0.74
BHARTIARTL,2026-07-28,0,29114175,474525,2026-08-25,0,30526350,954750,2026-09-29,0,95950,20900,59736475,1450175,11431350,639825,7382925,-107825,0.65
BHEL,2026-07-28,0,81949875,-123375,2026-08-25,0,2934750,89250,2026-09-29,0,246750,0,85131375,-34125,45759000,351750,22840125,-443625,0.5
BIOCON,2026-07-28,0,41680000,-410000,2026-08-25,0,1052500,105000,2026-09-29,0,125000,40000,42857500,-265000,20387500,470000,12142500,295000,0.6
BLUESTARCO,2026-07-28,0,3201250,-36400,2026-08-25,0,154700,71825,2026-09-29,0,5525,1950,3361475,37375,1171625,94575,692250,12025,0.59
BOSCHLTD,2026-07-28,0,225050,-5800,2026-08-25,0,9450,550,2026-09-29,0,425,200,234925,-5050,123925,25925,93625,9075,0.76
BPCL,2026-07-28,0,42288700,-2529975,2026-08-25,0,1882175,217250,2026-09-29,0,51350,19750,44222225,-2292975,18073225,1817000,14202225,4153425,0.79
BRITANNIA,2026-07-28,0,2226500,-34250,2026-08-25,0,99875,4750,2026-09-29,0,3750,500,2330125,-29000,672000,-2750,531500,-19125,0.79
BSE,2026-07-28,0,8255200,-66600,2026-08-25,0,404600,10400,2026-09-29,0,66000,-1000,8725800,-57200,6841400,-398800,4191800,17200,0.61
CAMS,2026-07-28,0,6871425,80025,2026-08-25,0,242550,14025,2026-09-29,0,30525,9075,7144500,103125,4356000,325875,2232450,196350,0.51
CANBK,2026-07-28,0,338519250,-1856250,2026-08-25,0,31947750,2882250,2026-09-29,0,1775250,317250,372242250,1343250,113042250,8842500,83484000,7499250,0.74
