Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-07-28,0,5245000,-143000,2026-08-25,0,703000,536500,2026-09-29,0,8000,4500,5956000,398000,2726500,-309500,2436000,136500,0.89
ABB,2026-07-28,0,2398500,-58250,2026-08-25,0,434000,9875,2026-09-29,0,18125,3000,2850625,-45375,2190625,128000,1794125,-195750,0.82
ABCAPITAL,2026-07-28,0,37882000,-399900,2026-08-25,0,1094300,179800,2026-09-29,0,198400,-12400,39174700,-232500,14588600,148800,9932400,-217000,0.68
ADANIENSOL,2026-07-28,0,19577700,517725,2026-08-25,0,335475,47250,2026-09-29,0,27675,4050,19940850,569025,7118550,619650,3636225,662175,0.51
ADANIENT,2026-07-28,0,16650774,-301275,2026-08-25,0,881577,23793,2026-09-29,0,386250,20394,17918601,-257088,8092401,32445,5176986,-70452,0.64
ADANIGREEN,2026-07-28,0,23176200,931800,2026-08-25,0,1008000,268800,2026-09-29,0,101400,9600,24285600,1210200,8373600,807600,5559600,341400,0.66
ADANIPORTS,2026-07-28,0,18028625,-869725,2026-08-25,0,2273825,25650,2026-09-29,0,434625,350550,20737075,-493525,7170125,-89300,4541000,160550,0.63
ADANIPOWER,2026-07-28,0,148961550,962050,2026-08-25,0,13706550,1104050,2026-09-29,0,3109800,209450,165777900,2275550,71092300,-3787850,44346600,986900,0.62
ALKEM,2026-07-28,0,1547250,-17000,2026-08-25,0,26000,9750,2026-09-29,0,1250,375,1574500,-6875,567125,118500,193625,24250,0.34
AMBER,2026-07-28,0,1253000,55700,2026-08-25,0,46200,16700,2026-09-29,0,3100,800,1302300,73200,1227900,150200,1035700,-1400,0.84
AMBUJACEM,2026-07-28,0,79566000,-1731600,2026-08-25,0,2750400,212400,2026-09-29,0,846000,723600,83162400,-795600,16053600,79200,8653200,31200,0.54
ANGELONE,2026-07-28,0,26397500,2560000,2026-08-25,0,2562500,527500,2026-09-29,0,477500,100000,29437500,3187500,36392500,3242500,15387500,-112500,0.42
APLAPOLLO,2026-07-28,0,5740000,-44800,2026-08-25,0,120050,3500,2026-09-29,0,4900,0,5864950,-41300,1593200,-60550,1452150,418600,0.91
APOLLOHOSP,2026-07-28,0,2018375,-95625,2026-08-25,0,188375,112875,2026-09-29,0,137500,0,2344250,17250,1259750,68250,1034250,-30000,0.82
ASHOKLEY,2026-07-28,0,145665000,780000,2026-08-25,0,11325000,585000,2026-09-29,0,1650000,80000,158640000,1445000,94680000,-1460000,65580000,-225000,0.69
ASIANPAINT,2026-07-28,0,6992750,-143500,2026-08-25,0,585000,9000,2026-09-29,0,1050500,2000,8628250,-132500,4166750,66500,3743000,256250,0.9
ASTRAL,2026-07-28,0,7447275,341700,2026-08-25,0,1146225,142800,2026-09-29,0,87975,5100,8681475,489600,3780800,110075,2499425,-112625,0.66
AUBANK,2026-07-28,0,21767000,146000,2026-08-25,0,4010000,45000,2026-09-29,0,226000,13000,26003000,204000,7044000,126000,4820000,213000,0.68
AUROPHARMA,2026-07-28,0,11492800,92950,2026-08-25,0,241450,83050,2026-09-29,0,21450,3850,11755700,179850,4784450,216700,2729650,130350,0.57
AXISBANK,2026-07-28,0,63648750,-71875,2026-08-25,0,5208750,168750,2026-09-29,0,3905000,785000,72762500,881875,23544375,621875,17008750,3017500,0.72
BAJAJ-AUTO,2026-07-28,0,2696625,-64125,2026-08-25,0,73050,10500,2026-09-29,0,9375,2700,2779050,-50925,1434975,24600,1140150,33975,0.79
BAJAJFINSV,2026-07-28,0,10743000,10200,2026-08-25,0,386100,44100,2026-09-29,0,1496400,48000,12625500,102300,7222800,-129300,4384200,-36900,0.61
BAJAJHLDNG,2026-07-28,0,308625,2400,2026-08-25,0,13200,1575,2026-09-29,0,1050,300,322875,4275,115650,-900,60675,-2325,0.52
BAJFINANCE,2026-07-28,0,64088250,-2129250,2026-08-25,0,7117500,257250,2026-09-29,0,8140500,25500,79346250,-1846500,17124750,594000,15322500,896250,0.89
BANDHANBNK,2026-07-28,0,91476000,-1047600,2026-08-25,0,10360800,896400,2026-09-29,0,511200,46800,102348000,-104400,42778800,2739600,28627200,-550800,0.67
BANKBARODA,2026-07-28,0,117763425,-1968525,2026-08-25,0,19328400,441675,2026-09-29,0,1936350,78975,139028175,-1447875,76678875,1120275,55253250,640575,0.72
BANKINDIA,2026-07-28,0,96584800,-811200,2026-08-25,0,3619200,410800,2026-09-29,0,504400,31200,100708400,-369200,39894400,156000,31616000,686400,0.79
BANKNIFTY,2026-07-28,0,2006670,-19230,2026-08-25,0,358290,-25770,2026-09-29,0,76170,780,2441130,-44220,17478900,-897210,18345780,2760120,1.05
BDL,2026-07-28,0,7338050,-18700,2026-08-25,0,2336225,160650,2026-09-29,0,191250,14450,9865525,156400,8155325,113475,3618025,18700,0.44
BEL,2026-07-28,0,93223500,-3458475,2026-08-25,0,12133875,654075,2026-09-29,0,10784400,1493400,116141775,-1311000,54965100,-1057350,34117350,562875,0.62
BHARATFORG,2026-07-28,0,8029500,-221000,2026-08-25,0,189000,62500,2026-09-29,0,9500,-1000,8228000,-159500,2647000,-121000,2129500,323000,0.8
BHARTIARTL,2026-07-28,0,33104175,1014600,2026-08-25,0,31224125,59375,2026-09-29,0,211375,80750,64539675,1154725,22509300,1863900,9936050,-1900,0.44
BHEL,2026-07-28,0,82747875,-7124250,2026-08-25,0,5334000,307125,2026-09-29,0,464625,57750,88546500,-6759375,68100375,6549375,45399375,-2336250,0.67
BIOCON,2026-07-28,0,50750000,-3575000,2026-08-25,0,2475000,337500,2026-09-29,0,287500,-20000,53512500,-3257500,35005000,987500,29745000,-1097500,0.85
BLUESTARCO,2026-07-28,0,2933125,18525,2026-08-25,0,387725,17875,2026-09-29,0,5850,1625,3326700,38025,2498600,-135200,1519375,1950,0.61
