Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-09-29,0,2608000,-982000,2026-10-27,0,1817500,1057000,2026-11-23,0,26000,2000,4451500,77000,4092500,-16000,2523000,-91000,0.62
ABB,2026-09-29,0,1157125,-440375,2026-10-27,0,611500,422875,2026-11-23,0,11750,375,1780375,-17125,1370125,-95000,925250,-27375,0.68
ABCAPITAL,2026-09-29,0,26480200,-9278300,2026-10-27,0,14734300,11789300,2026-11-23,0,229400,12400,41443900,2523400,15924700,1209000,14399500,303800,0.9
ADANIENSOL,2026-09-29,0,13128075,-5208975,2026-10-27,0,10934325,5019300,2026-11-23,0,207225,8775,24269625,-180900,8054775,-363825,3892725,-132975,0.48
ADANIENT,2026-09-29,0,9057099,-2480961,2026-10-27,0,6851457,2786871,2026-11-23,0,909078,17922,16817634,323832,9509475,246582,5408118,-57165,0.57
ADANIGREEN,2026-09-29,0,14340600,-3957600,2026-10-27,0,10863000,3952800,2026-11-23,0,121200,18600,25324800,13800,6039600,-201600,3968400,73800,0.66
ADANIPORTS,2026-09-29,0,11345375,-2500875,2026-10-27,0,5204100,2400175,2026-11-23,0,806075,51775,17355550,-48925,9093400,-192375,8017525,-48450,0.88
ADANIPOWER,2026-09-29,0,145635200,-28776300,2026-10-27,0,62181800,32322750,2026-11-23,0,3013950,628350,210830950,4174800,71110050,4302600,37463150,-276900,0.53
ALKEM,2026-09-29,0,1327000,-265500,2026-10-27,0,574250,334750,2026-11-23,0,2000,375,1903250,69625,403625,41125,324250,23625,0.8
AMBER,2026-09-29,0,894400,-312200,2026-10-27,0,407900,314700,2026-11-23,0,7200,700,1309500,3200,971300,-33400,606900,-12200,0.62
AMBUJACEM,2026-09-29,0,73105200,-9604800,2026-10-27,0,25005600,9158400,2026-11-23,0,963600,177600,99074400,-268800,18694800,-228000,11560800,124800,0.62
ANGELONE,2026-09-29,0,23375000,-2962500,2026-10-27,0,9987500,5010000,2026-11-23,0,552500,82500,33915000,2130000,27355000,785000,13320000,-365000,0.49
APLAPOLLO,2026-09-29,0,7048300,-2200450,2026-10-27,0,7239750,2197650,2026-11-23,0,229600,11900,14517650,9100,3022600,-130900,1681050,-87150,0.56
APOLLOHOSP,2026-09-29,0,1232625,-648500,2026-10-27,0,1082375,573875,2026-11-23,0,217125,1750,2532125,-72875,1433375,88750,1033625,-289750,0.72
ASHOKLEY,2026-09-29,0,92610000,-22835000,2026-10-27,0,45870000,23455000,2026-11-23,0,2565000,475000,141045000,1095000,101135000,1045000,68215000,-820000,0.67
ASIANPAINT,2026-09-29,0,4286250,-1160500,2026-10-27,0,2771750,1095000,2026-11-23,0,397750,5750,7455750,-59750,5346250,-342000,3010000,11750,0.56
ASTRAL,2026-09-29,0,5224950,-796025,2026-10-27,0,1526600,643450,2026-11-23,0,52700,-1275,6804250,-153850,3689850,-82450,2181100,-172125,0.59
ATHERENERG,2026-09-29,0,3825375,-1565250,2026-10-27,0,2504250,960750,2026-11-23,0,105375,-14250,6435000,-618750,8799750,-1339125,3007500,-287625,0.34
AUBANK,2026-09-29,0,12996000,-4433000,2026-10-27,0,10447000,6231000,2026-11-23,0,1813000,13000,25256000,1811000,11471000,1687000,7340000,601000,0.64
AUROPHARMA,2026-09-29,0,5702950,-1287000,2026-10-27,0,7321600,1830950,2026-11-23,0,26950,550,13051500,544500,6813950,-147950,2631750,-55000,0.39
AXISBANK,2026-09-29,0,61373750,-20106875,2026-10-27,0,30271250,22013125,2026-11-23,0,5445625,1383125,97090625,3289375,30894375,11543125,15648125,3293125,0.51
BAJAJ-AUTO,2026-09-29,0,1152525,-365475,2026-10-27,0,641850,407550,2026-11-23,0,15450,75,1809825,42150,1805700,-13350,1323150,-32475,0.73
BAJAJFINSV,2026-09-29,0,4939800,-1866000,2026-10-27,0,3105300,1646400,2026-11-23,0,371100,32700,8416200,-186900,8053500,1054500,4362600,611700,0.54
BAJFINANCE,2026-09-29,0,33771000,-18654000,2026-10-27,0,35591250,19792500,2026-11-23,0,4813500,1360500,74175750,2499000,35090250,7808250,19263000,2417250,0.55
BANDHANBNK,2026-09-29,0,51728400,-17654400,2026-10-27,0,85755600,25196400,2026-11-23,0,918000,57600,138402000,7599600,45043200,4341600,29422800,777600,0.65
BANKBARODA,2026-09-29,0,87290775,-34997625,2026-10-27,0,63267750,36562500,2026-11-23,0,1860300,149175,152418825,1714050,48859200,-1731600,45659250,-160875,0.93
BANKINDIA,2026-09-29,0,52109200,-11876800,2026-10-27,0,27939600,11882000,2026-11-23,0,1601600,431600,81650400,436800,35531600,-982800,31834400,655200,0.9
BANKNIFTY,2026-09-29,0,1772310,-48180,2026-10-27,0,860100,357030,2026-11-23,0,99690,21840,2732100,330690,28026510,4670550,21576270,145740,0.77
BDL,2026-09-29,0,6104275,-1411000,2026-10-27,0,3694100,927775,2026-11-23,0,273700,14875,10072075,-468350,10246750,529125,6190975,136425,0.6
BEL,2026-09-29,0,67911225,-12046950,2026-10-27,0,31407000,10953975,2026-11-23,0,8353350,166725,107671575,-926250,54824025,-1533300,36727950,-494475,0.67
BHARATFORG,2026-09-29,0,5846500,-2179000,2026-10-27,0,3398000,2258500,2026-11-23,0,28500,3000,9273000,82500,4473500,77000,3655500,-128500,0.82
BHARTIARTL,2026-09-29,0,31757075,-9946975,2026-10-27,0,26071800,8949950,2026-11-23,0,2633875,88350,60462750,-908675,27835000,-943350,15086950,-237025,0.54
BHEL,2026-09-29,0,53014500,-9967125,2026-10-27,0,26971875,12135375,2026-11-23,0,3470250,55125,83456625,2223375,39753000,-417375,24591000,-404250,0.62
BIOCON,2026-09-29,0,36177500,-10565000,2026-10-27,0,20385000,10845000,2026-11-23,0,515000,92500,57077500,372500,28530000,-2562500,17500000,-1200000,0.61
BLUESTARCO,2026-09-29,0,4346225,-1541150,2026-10-27,0,3787225,1006200,2026-11-23,0,41925,1950,8175375,-533000,1996475,-113100,1369225,-115050,0.69
BOSCHLTD,2026-09-29,0,123200,-51400,2026-10-27,0,73325,46600,2026-11-23,0,1150,200,197675,-4600,169000,-32000,138500,-12650,0.82
BPCL,2026-09-29,0,19412275,-7352925,2026-10-27,0,14944825,7682750,2026-11-23,0,92825,1975,34449925,331800,14141000,-355500,11522150,-946025,0.81
BRITANNIA,2026-09-29,0,1600875,-639000,2026-10-27,0,909875,621250,2026-11-23,0,20750,1000,2531500,-16750,1668875,-22500,960375,-21875,0.58
BSE,2026-09-29,0,9272000,-1176800,2026-10-27,0,4501000,1386200,2026-11-23,0,233600,24600,14006600,234000,16398800,1966400,8846400,-617400,0.54
CAMS,2026-09-29,0,6782325,-1961850,2026-10-27,0,3591225,1951950,2026-11-23,0,217800,9075,10591350,-825,6252675,245025,4173675,-139425,0.67
CANBK,2026-09-29,0,238437000,-60149250,2026-10-27,0,132921000,64219500,2026-11-23,0,12406500,243000,383764500,4313250,78273000,-4556250,70868250,-3699000,0.91
CDSL,2026-09-29,0,8719575,-1739925,2026-10-27,0,3904025,953325,2026-11-23,0,252225,38950,12875825,-747650,10123200,-387600,5633500,24225,0.56
CGPOWER,2026-09-29,0,10558700,-4693700,2026-10-27,0,6706500,4607000,2026-11-23,0,163200,5950,17428400,-80750,8271350,-101150,4695400,-430950,0.57
CHOLAFIN,2026-09-29,0,8393750,-4241875,2026-10-27,0,5552500,3992500,2026-11-23,0,1116875,464375,15063125,215000,5632500,1365000,3520625,898750,0.63
CIPLA,2026-09-29,0,6028200,-2573375,2026-10-27,0,3565325,2322625,2026-11-23,0,1511300,517225,11104825,266475,6826350,605625,3871750,244800,0.57
COALINDIA,2026-09-29,0,62359200,-20556450,2026-10-27,0,33596100,21267900,2026-11-23,0,1348650,29700,97303950,741150,49107600,-329400,33524550,-145800,0.68
COCHINSHIP,2026-09-29,0,3924400,-1675600,2026-10-27,0,2736000,1477200,2026-11-23,0,96800,3600,6757200,-194800,6743200,-502000,3163600,-75200,0.47
COFORGE,2026-09-29,0,11411400,-2877075,2026-10-27,0,4481150,3172050,2026-11-23,0,128250,1900,16020800,296875,10738800,-691600,7768150,-689225,0.72
COLPAL,2026-09-29,0,4094750,-1498475,2026-10-27,0,2002825,1387100,2026-11-23,0,204875,20075,6302450,-91300,2743125,-60500,2057275,-134200,0.75
CONCOR,2026-09-29,0,18075000,-3343750,2026-10-27,0,7278750,2522500,2026-11-23,0,573750,51250,25927500,-770000,13885000,-1016250,7535000,675000,0.54
CROMPTON,2026-09-29,0,53206050,-13263350,2026-10-27,0,24230500,13650350,2026-11-23,0,814850,88150,78251400,475150,24374550,799800,14899500,561150,0.61
CUMMINSIND,2026-09-29,0,3896200,-1517200,2026-10-27,0,2151400,1505400,2026-11-23,0,254800,2600,6302400,-9200,1219400,71800,860000,-28000,0.71
DABUR,2026-09-29,0,19917500,-7458750,2026-10-27,0,11261250,7073750,2026-11-23,0,1200000,185000,32378750,-200000,16163750,-817500,10705000,-183750,0.66
DELHIVERY,2026-09-29,0,18685375,-4919825,2026-10-27,0,10372925,5992600,2026-11-23,0,157700,12450,29216000,1085225,14053975,-504225,8650675,-105825,0.62
DIVISLAB,2026-09-29,0,2025800,-927000,2026-10-27,0,1809500,1045000,2026-11-23,0,245400,19200,4080700,137200,2346600,113300,2094900,48200,0.89
DIXON,2026-09-29,0,1883200,-655000,2026-10-27,0,1183300,371000,2026-11-23,0,65400,1150,3131900,-282850,2905450,-205300,1547800,-17100,0.53
DLF,2026-09-29,0,26809000,-9799250,2026-10-27,0,14625250,9127600,2026-11-23,0,221350,16150,41655600,-655500,13582150,-168150,9128550,-55100,0.67
DMART,2026-09-29,0,3506250,-1191750,2026-10-27,0,1532100,1034100,2026-11-23,0,36150,1650,5074500,-156000,2167500,-38850,1346100,-2100,0.62
DRREDDY,2026-09-29,0,9352500,-6289375,2026-10-27,0,12802500,5301250,2026-11-23,0,130000,8125,22285000,-980000,11582500,-481875,7468125,-363125,0.64
EICHERMOT,2026-09-29,0,1906100,-823000,2026-10-27,0,1383500,837600,2026-11-23,0,12900,600,3302500,15200,1559800,-89000,1537800,2300,0.99
ETERNAL,2026-09-29,0,92496775,-42093150,2026-10-27,0,61966025,39243775,2026-11-23,0,2039425,9700,156502225,-2839675,69425325,-174600,56286675,-6026125,0.81
FEDERALBNK,2026-09-29,0,48467500,-16757500,2026-10-27,0,37437500,20580000,2026-11-23,0,9862500,127500,95767500,3950000,36270000,-2072500,25867500,-1397500,0.71
FINNIFTY,2026-09-29,0,30960,-600,2026-10-27,0,1980,540,2026-11-23,0,0,0,32940,-60,1335720,152220,836640,116940,0.63
FORCEMOT,2026-09-29,0,152325,-81750,2026-10-27,0,111875,66850,2026-11-23,0,4575,1675,268775,-13225,184825,-775,92725,-5600,0.5
FORTIS,2026-09-29,0,6777375,-3758750,2026-10-27,0,4002100,3136425,2026-11-23,0,1495750,578925,12275225,-43400,2238200,54250,1777850,1550,0.79
