Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-06-30,0,5635500,177000,2026-07-28,0,59000,3000,2026-08-25,0,5500,500,5700000,180500,1384000,127500,675000,264500,0.49
ABB,2026-06-30,0,2245875,35875,2026-07-28,0,150125,12750,2026-08-25,0,14625,125,2410625,48750,1360250,14875,691500,2625,0.51
ABCAPITAL,2026-06-30,0,49755000,-1311300,2026-07-28,0,2008800,-105400,2026-08-25,0,148800,21700,51912600,-1395000,12806100,-1277200,10586500,1822800,0.83
ADANIENSOL,2026-06-30,0,18869625,51300,2026-07-28,0,234225,4050,2026-08-25,0,37800,675,19141650,56025,7086825,-39825,3219075,97200,0.45
ADANIENT,2026-06-30,0,19081059,524991,2026-07-28,0,828120,113094,2026-08-25,0,38934,2781,19948113,640866,8502444,407880,5779227,-38625,0.68
ADANIGREEN,2026-06-30,0,20401800,160800,2026-07-28,0,572400,6000,2026-08-25,0,60600,5400,21034800,172200,8810400,379800,5586600,148800,0.63
ADANIPORTS,2026-06-30,0,20989300,-19950,2026-07-28,0,1457775,9975,2026-08-25,0,133950,49400,22581025,39425,7155400,-257925,4275475,286900,0.6
ADANIPOWER,2026-06-30,0,102506250,2190350,2026-07-28,0,10326950,280450,2026-08-25,0,919450,-3550,113752650,2467250,52238250,-2282650,30036550,71000,0.57
ALKEM,2026-06-30,0,1364750,4375,2026-07-28,0,13000,500,2026-08-25,0,2250,125,1380000,5000,781000,34125,424375,10125,0.54
AMBER,2026-06-30,0,2716500,110300,2026-07-28,0,31300,-6100,2026-08-25,0,800,0,2748600,104200,1681400,-28700,1479800,80400,0.88
AMBUJACEM,2026-06-30,0,72244200,-97650,2026-07-28,0,6171600,21600,2026-08-25,0,368400,-3600,78784200,-79650,19245300,-1194750,10874700,213450,0.57
ANGELONE,2026-06-30,0,22437500,820000,2026-07-28,0,850000,12500,2026-08-25,0,120000,-2500,23407500,830000,19290000,-1602500,13292500,515000,0.69
APLAPOLLO,2026-06-30,0,5615750,43750,2026-07-28,0,106750,2450,2026-08-25,0,23450,0,5745950,46200,1306550,11550,1202600,118300,0.92
APOLLOHOSP,2026-06-30,0,2038125,36625,2026-07-28,0,242000,125,2026-08-25,0,8500,0,2288625,36750,1315750,15750,1195750,15250,0.91
ASHOKLEY,2026-06-30,0,183105000,-15900000,2026-07-28,0,13710000,-1115000,2026-08-25,0,2240000,-735000,199055000,-17750000,163345000,-31170000,104920000,12250000,0.64
ASIANPAINT,2026-06-30,0,9995000,-132000,2026-07-28,0,299000,2500,2026-08-25,0,24000,3500,10318000,-126000,6487250,126500,3346000,106750,0.52
ASTRAL,2026-06-30,0,5782550,-102850,2026-07-28,0,376975,5525,2026-08-25,0,25925,1275,6185450,-96050,2212975,19975,1484950,-5950,0.67
AUBANK,2026-06-30,0,25860000,-309000,2026-07-28,0,1077000,78000,2026-08-25,0,141000,12000,27078000,-219000,5906000,403000,4420000,784000,0.75
AUROPHARMA,2026-06-30,0,17377800,72050,2026-07-28,0,110000,10450,2026-08-25,0,5500,0,17493300,82500,3998500,112200,2166450,-73700,0.54
AXISBANK,2026-06-30,0,58912500,-171875,2026-07-28,0,9045000,119375,2026-08-25,0,267500,25625,68225000,-26875,21691875,1013125,16661250,2625625,0.77
BAJAJ-AUTO,2026-06-30,0,2792175,71475,2026-07-28,0,139275,-4050,2026-08-25,0,6300,1575,2937750,69000,1968825,291225,1057800,109575,0.54
BAJAJFINSV,2026-06-30,0,10354750,280500,2026-07-28,0,1952100,15900,2026-08-25,0,43200,13500,12350050,309900,6967250,-332850,3341900,-136850,0.48
BAJAJHLDNG,2026-06-30,0,310200,3600,2026-07-28,0,4875,900,2026-08-25,0,750,150,315825,4650,113525,-1175,63175,2025,0.56
BAJFINANCE,2026-06-30,0,78321000,1148250,2026-07-28,0,2214000,134250,2026-08-25,0,294000,34500,80829000,1317000,18798000,-2742000,14697750,-245250,0.78
BANDHANBNK,2026-06-30,0,114069600,2851200,2026-07-28,0,4057200,475200,2026-08-25,0,2660400,579600,120787200,3906000,33627600,-2458800,20055600,334800,0.6
