Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-05-26,0,154000,-867500,2026-06-30,0,4749500,426500,2026-07-28,0,10500,6000,4914000,-435000,904500,-18500,797500,-111500,0.88
ABB,2026-05-26,0,341875,-91625,2026-06-30,0,2454375,31750,2026-07-28,0,39250,2125,2835500,-57750,1486875,-355750,1116625,-31000,0.75
ABCAPITAL,2026-05-26,0,939300,-6643300,2026-06-30,0,54364700,4922800,2026-07-28,0,1618200,40300,56922200,-1680200,15469000,-412300,12905300,117800,0.83
ADANIENSOL,2026-05-26,0,2085750,-1155600,2026-06-30,0,19793700,2178225,2026-07-28,0,75600,2025,21955050,1024650,5570775,-994275,3875850,80325,0.7
ADANIENT,2026-05-26,0,1815066,-2256318,2026-06-30,0,19477506,3621480,2026-07-28,0,487911,37080,21780483,1402242,9587343,-710391,9437169,617073,0.98
ADANIGREEN,2026-05-26,0,1516800,-4365000,2026-06-30,0,20995200,4183200,2026-07-28,0,265800,15600,22777800,-166200,8426400,-1417200,8338800,568800,0.99
ADANIPORTS,2026-05-26,0,3183450,-1612150,2026-06-30,0,20352800,1630200,2026-07-28,0,1219800,22800,24756050,40850,9153725,-303525,6436250,-404225,0.7
ADANIPOWER,2026-05-26,0,2921650,-13390600,2026-06-30,0,93531850,15499300,2026-07-28,0,7522450,184600,103975950,2293300,35535500,-5587700,27196550,1451950,0.77
ALKEM,2026-05-26,0,24500,-63750,2026-06-30,0,1226250,53625,2026-07-28,0,4875,1500,1255625,-8625,377875,-22375,225625,20625,0.6
AMBER,2026-05-26,0,275300,-368700,2026-06-30,0,2714900,471400,2026-07-28,0,14700,1600,3004900,104300,2695200,-688500,1845100,-114500,0.68
AMBUJACEM,2026-05-26,0,5070450,-5722500,2026-06-30,0,67537050,8449350,2026-07-28,0,4764000,73200,77371500,2800050,16478700,-772800,11141700,238350,0.68
ANGELONE,2026-05-26,0,6325000,-3867500,2026-06-30,0,20692500,1592500,2026-07-28,0,500000,92500,27517500,-2182500,18605000,-2202500,19567500,737500,1.05
APLAPOLLO,2026-05-26,0,261450,-435050,2026-06-30,0,5455800,487550,2026-07-28,0,51450,8750,5768700,61250,1844150,-171150,1328600,126350,0.72
APOLLOHOSP,2026-05-26,0,304500,-69375,2026-06-30,0,1636500,-625,2026-07-28,0,215750,500,2156750,-69500,1145875,-132000,1046000,-335125,0.91
ASHOKLEY,2026-05-26,0,16820000,-21465000,2026-06-30,0,167700000,24410000,2026-07-28,0,5870000,1290000,190390000,4235000,100105000,-1275000,75295000,-480000,0.75
ASIANPAINT,2026-05-26,0,2528750,-785250,2026-06-30,0,11044750,1333500,2026-07-28,0,189250,6750,13762750,555000,6727000,-628000,4564250,-154250,0.68
ASTRAL,2026-05-26,0,1181925,-640475,2026-06-30,0,7028650,-95625,2026-07-28,0,221425,20400,8432000,-715700,2975850,-34850,1968600,-428825,0.66
AUBANK,2026-05-26,0,1105000,-2163000,2026-06-30,0,24535000,2425000,2026-07-28,0,726000,23000,26366000,285000,6206000,-1006000,6179000,-30000,1.0
AUROPHARMA,2026-05-26,0,1676950,-754600,2026-06-30,0,17996550,1007050,2026-07-28,0,55000,550,19728500,253000,4814150,-425150,3121800,-262350,0.65
AXISBANK,2026-05-26,0,6693125,-1834375,2026-06-30,0,57995000,3468125,2026-07-28,0,8499375,23750,73187500,1657500,15559375,-2812500,12070000,-1361875,0.78
BAJAJ-AUTO,2026-05-26,0,469950,-279075,2026-06-30,0,2384400,395625,2026-07-28,0,26175,2250,2880525,118800,1954200,-288075,1296450,-55125,0.66
BAJAJFINSV,2026-05-26,0,1613750,-100000,2026-06-30,0,9247500,655000,2026-07-28,0,1782300,8700,12643550,563700,6043500,-199500,4104350,470600,0.68
BAJAJHLDNG,2026-05-26,0,42700,-22000,2026-06-30,0,272400,35350,2026-07-28,0,1350,300,316450,13650,69800,-15300,54150,3100,0.78
BAJFINANCE,2026-05-26,0,1193250,-1399500,2026-06-30,0,72051000,2967000,2026-07-28,0,1302000,85500,74546250,1653000,16342500,-1309500,13096500,-56250,0.8
BANDHANBNK,2026-05-26,0,3412800,-7513200,2026-06-30,0,102229200,12661200,2026-07-28,0,1288800,302400,106930800,5450400,33926400,-3542400,22273200,-2318400,0.66
BANKBARODA,2026-05-26,0,14332500,-11018475,2026-06-30,0,116216100,12290850,2026-07-28,0,2644200,204750,133192800,1477125,44705700,587925,41678325,2170350,0.93
BANKINDIA,2026-05-26,0,9365200,-7716800,2026-06-30,0,61609600,4550000,2026-07-28,0,988000,301600,71962800,-2865200,25885600,-1643200,19380400,743600,0.75
BANKNIFTY,2026-05-26,0,827490,-321030,2026-06-30,0,2413710,505620,2026-07-28,0,114540,14520,3355740,199110,33886290,8067630,27413310,1919310,0.81
BDL,2026-05-26,0,406700,-383600,2026-06-30,0,3183600,260400,2026-07-28,0,131325,11900,3721625,-111300,3585200,-242200,2108750,44450,0.59
BEL,2026-05-26,0,7938675,-16438800,2026-06-30,0,104824425,15784725,2026-07-28,0,3524025,759525,116287125,105450,58919475,-2099025,36621075,1900950,0.62
BHARATFORG,2026-05-26,0,526000,-520500,2026-06-30,0,6805000,582500,2026-07-28,0,50000,2500,7381000,64500,3097500,-503000,2277500,-159000,0.74
BHARTIARTL,2026-05-26,0,4581850,-705375,2026-06-30,0,56990975,5159925,2026-07-28,0,627475,151050,62200300,4605600,24729925,682575,12230775,-115425,0.49
BHEL,2026-05-26,0,11082750,-9967125,2026-06-30,0,120760500,11618250,2026-07-28,0,1071000,110250,132914250,1761375,46680375,-2879625,41270250,745500,0.88
BIOCON,2026-05-26,0,2785000,-2982500,2026-06-30,0,39612500,4790000,2026-07-28,0,500000,85000,42897500,1892500,23645000,-855000,20220000,-267500,0.86
BLUESTARCO,2026-05-26,0,488475,-149825,2026-06-30,0,2847000,219700,2026-07-28,0,31850,6825,3367325,76700,2226575,-282425,1422200,26650,0.64
BOSCHLTD,2026-05-26,0,15325,-23300,2026-06-30,0,341950,21050,2026-07-28,0,4800,700,362075,-1550,231350,-102225,123875,-16275,0.54
BPCL,2026-05-26,0,7672875,-2913125,2026-06-30,0,47005000,1676775,2026-07-28,0,2482575,57275,57160450,-1179075,25234575,-730750,19086400,-507575,0.76
BRITANNIA,2026-05-26,0,439000,-191250,2026-06-30,0,2444000,193125,2026-07-28,0,32250,2750,2915250,4625,1686500,-265750,1050875,-75375,0.62
BSE,2026-05-26,0,1080000,-699750,2026-06-30,0,7413000,865500,2026-07-28,0,200200,45600,8693200,211350,6682600,-921000,7715750,-834100,1.15
CAMS,2026-05-26,0,1446000,-300000,2026-06-30,0,5556750,444000,2026-07-28,0,155925,24750,7158675,168750,3692250,-129750,2923500,-7500,0.79
CANBK,2026-05-26,0,12048750,-38319750,2026-06-30,0,235419750,41472000,2026-07-28,0,8829000,762750,256297500,3915000,90639000,-7533000,80784000,-1026000,0.89
CDSL,2026-05-26,0,900600,-1577950,2026-06-30,0,10806250,-176700,2026-07-28,0,1029800,77425,12736650,-1677225,8370925,-586625,5901400,-105450,0.7
CGPOWER,2026-05-26,0,981750,-1319200,2026-06-30,0,17566950,889950,2026-07-28,0,2340050,4250,20888750,-425000,5816550,-278800,5287850,17850,0.91
CHOLAFIN,2026-05-26,0,1176875,-879375,2026-06-30,0,15140625,791250,2026-07-28,0,2330000,13125,18647500,-75000,3349375,-279375,2461250,-148750,0.73
CIPLA,2026-05-26,0,1837125,-441375,2026-06-30,0,13122000,810750,2026-07-28,0,1660050,2550,16619175,371925,8109675,-148500,7585500,24375,0.94
COALINDIA,2026-05-26,0,4252500,-2658150,2026-06-30,0,56485350,5767200,2026-07-28,0,571050,101250,61308900,3210300,39353850,3839400,28584900,7662600,0.73
COCHINSHIP,2026-05-26,0,182000,-447600,2026-06-30,0,3017600,410000,2026-07-28,0,158400,93200,3358000,55600,1737600,-325600,997200,-92000,0.57
COFORGE,2026-05-26,0,3424500,-304875,2026-06-30,0,15018375,930000,2026-07-28,0,200450,23750,18643325,648875,10060875,-542250,7976825,-597750,0.79
COLPAL,2026-05-26,0,181125,-395550,2026-06-30,0,4768425,417825,2026-07-28,0,87450,16775,5037000,39050,2304000,175275,1335700,182525,0.58
CONCOR,2026-05-26,0,4266250,-3020000,2026-06-30,0,23803750,5692500,2026-07-28,0,635000,376250,28705000,3048750,10601250,5610000,7345000,2811250,0.69
CROMPTON,2026-05-26,0,1585800,-4606200,2026-06-30,0,52972200,4023000,2026-07-28,0,864300,137600,55422300,-445600,18234000,-739800,10168200,-658800,0.56
CUMMINSIND,2026-05-26,0,300000,-343200,2026-06-30,0,3345600,341600,2026-07-28,0,10400,1000,3656000,-600,915800,65400,780600,121400,0.85
DABUR,2026-05-26,0,797500,-1760000,2026-06-30,0,20415000,1765000,2026-07-28,0,2127500,158750,23340000,163750,12632500,415000,8376250,111250,0.66
DALBHARAT,2026-05-26,0,702325,-260325,2026-06-30,0,3499275,285675,2026-07-28,0,25350,1950,4226950,27300,1404975,-102375,1190800,-34775,0.85
DELHIVERY,2026-05-26,0,1162000,-2494150,2026-06-30,0,28946250,2253450,2026-07-28,0,203350,45650,30311600,-195050,10694550,-917150,5058850,251075,0.47
DIVISLAB,2026-05-26,0,253700,-101700,2026-06-30,0,2193900,162100,2026-07-28,0,13500,1800,2461100,62200,1128400,-91100,764800,-97500,0.68
DIXON,2026-05-26,0,183100,-152350,2026-06-30,0,2532000,129700,2026-07-28,0,86050,25050,2801150,2400,1575150,-357750,1293000,-297000,0.82
DLF,2026-05-26,0,1426425,-4318050,2026-06-30,0,40616400,4817175,2026-07-28,0,565250,159600,42608075,658725,10376850,15675,7873100,97475,0.76
DMART,2026-05-26,0,495600,-252300,2026-06-30,0,3625350,354450,2026-07-28,0,27450,5100,4148400,107250,1686450,-325050,949650,45750,0.56
DRREDDY,2026-05-26,0,5315000,-475000,2026-06-30,0,17446875,1321875,2026-07-28,0,128125,15625,22890000,862500,10119375,601875,6010625,325000,0.59
EICHERMOT,2026-05-26,0,193900,-102400,2026-06-30,0,3130900,29300,2026-07-28,0,27800,700,3352600,-72400,1800000,-381900,1495300,-201400,0.83
ETERNAL,2026-05-26,0,7146475,-26864150,2026-06-30,0,189368250,32208850,2026-07-28,0,6273475,957875,202788200,6302575,67650225,-7961275,46899500,3787850,0.69
EXIDEIND,2026-05-26,0,1872000,-2881800,2026-06-30,0,20795400,3038400,2026-07-28,0,806400,144000,23473800,300600,16353000,-252000,11021400,1042200,0.67
FEDERALBNK,2026-05-26,0,7522500,-5375000,2026-06-30,0,79055000,7907500,2026-07-28,0,1315000,112500,87892500,2645000,30442500,-672500,18957500,200000,0.62
FINNIFTY,2026-05-26,0,20760,-5400,2026-06-30,0,13860,6780,2026-07-28,0,0,0,34620,1380,1585320,545460,1333380,347760,0.84
FORCEMOT,2026-05-26,0,8625,-23525,2026-06-30,0,205225,6975,2026-07-28,0,7000,850,220850,-15700,122325,-88975,56125,-11650,0.46
FORTIS,2026-05-26,0,189100,-454150,2026-06-30,0,9186850,589000,2026-07-28,0,36425,3875,9412375,138725,2632675,-207700,1650750,-165850,0.63
GAIL,2026-05-26,0,7575750,-3669750,2026-06-30,0,75726000,4252500,2026-07-28,0,1629450,117150,84931200,699900,31241350,-3363000,30905450,-2564100,0.99
