Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-09-29,0,3590000,-52500,2026-10-27,0,760500,629500,2026-11-23,0,24000,0,4374500,577000,4108500,1564500,2614000,699500,0.64
ABB,2026-09-29,0,1597500,-31250,2026-10-27,0,188625,62125,2026-11-23,0,11375,1250,1797500,32125,1465125,-13625,952625,-4500,0.65
ABCAPITAL,2026-09-29,0,35758500,378200,2026-10-27,0,2945000,793600,2026-11-23,0,217000,0,38920500,1171800,14715700,-734700,14095700,201500,0.96
ADANIENSOL,2026-09-29,0,18337050,-1319625,2026-10-27,0,5915025,1757700,2026-11-23,0,198450,5400,24450525,443475,8418600,-263925,4025700,-118125,0.48
ADANIENT,2026-09-29,0,11538060,-2094402,2026-10-27,0,4064586,2095947,2026-11-23,0,891156,1545,16493802,3090,9262893,189108,5465283,109077,0.59
ADANIGREEN,2026-09-29,0,18298200,-2814600,2026-10-27,0,6910200,3256200,2026-11-23,0,102600,14400,25311000,456000,6241200,36600,3894600,160200,0.62
ADANIPORTS,2026-09-29,0,13846250,-607050,2026-10-27,0,2803925,962350,2026-11-23,0,754300,-475,17404475,354825,9285775,-212800,8065975,66025,0.87
ADANIPOWER,2026-09-29,0,174411500,-6471650,2026-10-27,0,29859050,11548150,2026-11-23,0,2385600,213000,206656150,5289500,66807450,6205400,37740050,1320600,0.56
ALKEM,2026-09-29,0,1592500,-52125,2026-10-27,0,239500,122125,2026-11-23,0,1625,375,1833625,70375,362500,-12250,300625,-6375,0.83
AMBER,2026-09-29,0,1206600,-15800,2026-10-27,0,93200,29500,2026-11-23,0,6500,200,1306300,13900,1004700,16400,619100,18500,0.62
AMBUJACEM,2026-09-29,0,82710000,-4964400,2026-10-27,0,15847200,4928400,2026-11-23,0,786000,50400,99343200,14400,18922800,165600,11436000,156000,0.6
ANGELONE,2026-09-29,0,26337500,-350000,2026-10-27,0,4977500,1487500,2026-11-23,0,470000,55000,31785000,1192500,26570000,-625000,13685000,682500,0.52
APLAPOLLO,2026-09-29,0,9248750,-1574300,2026-10-27,0,5042100,1830150,2026-11-23,0,217700,-2450,14508550,253400,3153500,71400,1768200,54950,0.56
APOLLOHOSP,2026-09-29,0,1881125,-76500,2026-10-27,0,508500,82375,2026-11-23,0,215375,3500,2605000,9375,1344625,24625,1323375,344375,0.98
