Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-08-25,0,1079000,-538500,2026-09-29,0,2722000,494000,2026-10-27,0,25000,5000,3826000,-39500,2278000,-72500,1695500,12500,0.74
ABB,2026-08-25,0,539375,-311750,2026-09-29,0,1557750,298250,2026-10-27,0,25125,500,2122250,-13000,1585625,-246875,767625,-153875,0.48
ABCAPITAL,2026-08-25,0,4290400,-11293300,2026-09-29,0,34478200,11398700,2026-10-27,0,682000,49600,39450600,155000,19114600,-2309500,15155900,-852500,0.79
ADANIENSOL,2026-08-25,0,2650050,-3799575,2026-09-29,0,16893225,3123225,2026-10-27,0,116775,13500,19660050,-662850,6241725,-774225,2692575,-372600,0.43
ADANIENT,2026-08-25,0,3356976,-4113099,2026-09-29,0,13264752,4112481,2026-10-27,0,88683,18540,16710411,17922,4250295,-309927,3221325,-231441,0.76
ADANIGREEN,2026-08-25,0,5358000,-6999600,2026-09-29,0,21355800,6829200,2026-10-27,0,206400,34800,26920200,-135600,8362800,-1179600,4888800,-144000,0.58
ADANIPORTS,2026-08-25,0,4700600,-4253625,2026-09-29,0,16439275,3883125,2026-10-27,0,489250,28975,21629125,-341525,10901725,-1166600,6480900,-40850,0.59
ADANIPOWER,2026-08-25,0,46284900,-41211950,2026-09-29,0,124139950,39085500,2026-10-27,0,4590150,951400,175015000,-1175050,52589700,-3667150,28779850,-1033050,0.55
ALKEM,2026-08-25,0,191500,-469375,2026-09-29,0,1142500,431750,2026-10-27,0,76125,3000,1410125,-34625,849000,-212250,308750,-143250,0.36
AMBER,2026-08-25,0,329000,-427000,2026-09-29,0,1187000,371900,2026-10-27,0,9800,1300,1525800,-53800,1424400,-102800,891000,-166100,0.63
AMBUJACEM,2026-08-25,0,13910400,-19899600,2026-09-29,0,77852400,19665600,2026-10-27,0,1792800,620400,93555600,386400,18978000,1004400,10740000,453600,0.57
ANGELONE,2026-08-25,0,11022500,-7120000,2026-09-29,0,27542500,5100000,2026-10-27,0,1080000,147500,39645000,-1872500,25715000,-1652500,16495000,-620000,0.64
APLAPOLLO,2026-08-25,0,710850,-3678150,2026-09-29,0,8201550,3627050,2026-10-27,0,16450,1050,8928850,-50050,2009350,-365050,1225000,-113750,0.61
APOLLOHOSP,2026-08-25,0,345375,-507875,2026-09-29,0,2099000,452500,2026-10-27,0,280000,1000,2724375,-54375,1866750,-301750,1086875,-155750,0.58
ASHOKLEY,2026-08-25,0,32375000,-33785000,2026-09-29,0,108775000,32180000,2026-10-27,0,3530000,265000,144680000,-1340000,90290000,-8115000,66855000,-6880000,0.74
ASIANPAINT,2026-08-25,0,1987250,-1302750,2026-09-29,0,6997250,1461250,2026-10-27,0,866000,5500,9850500,164000,5050750,-834250,3282250,-124000,0.65
ASTRAL,2026-08-25,0,1160675,-769250,2026-09-29,0,6736250,514675,2026-10-27,0,113050,9350,8009975,-245225,3358775,-126650,1864900,-105825,0.56
AUBANK,2026-08-25,0,2170000,-5529000,2026-09-29,0,19509000,5351000,2026-10-27,0,2324000,12000,24003000,-166000,7057000,-333000,5548000,-288000,0.79
AUROPHARMA,2026-08-25,0,1208900,-1793550,2026-09-29,0,9043100,1327700,2026-10-27,0,65450,-550,10317450,-466400,3845600,-572550,2345750,-12100,0.61
AXISBANK,2026-08-25,0,9820625,-18396875,2026-09-29,0,90768750,19042500,2026-10-27,0,1394375,114375,101983750,760000,22166250,-2841875,15601875,161250,0.7
BAJAJ-AUTO,2026-08-25,0,318225,-362625,2026-09-29,0,1544925,333750,2026-10-27,0,7650,2325,1870800,-26550,1221150,37425,1246425,-95100,1.02
BAJAJFINSV,2026-08-25,0,1004400,-1597800,2026-09-29,0,7918500,1578300,2026-10-27,0,449400,3600,9372300,-15900,8550900,93300,4150200,-245700,0.49
BAJAJHLDNG,2026-08-25,0,173850,-39525,2026-09-29,0,180600,31800,2026-10-27,0,1800,225,356250,-7500,103650,-17325,99375,-3225,0.96
BAJFINANCE,2026-08-25,0,7383000,-13508250,2026-09-29,0,56967750,11634750,2026-10-27,0,6690750,1743750,71041500,-129750,22121250,-637500,15933750,-1033500,0.72
BANDHANBNK,2026-08-25,0,17413200,-73159200,2026-09-29,0,100648800,73033200,2026-10-27,0,1213200,1072800,119275200,946800,36255600,-7556400,21160800,-3153600,0.58
BANKBARODA,2026-08-25,0,25140375,-33520500,2026-09-29,0,120594825,35345700,2026-10-27,0,3904875,634725,149640075,2459925,49856625,1389375,48440925,4644900,0.97
BANKINDIA,2026-08-25,0,19541600,-18928000,2026-09-29,0,64963600,16291600,2026-10-27,0,1554800,223600,86060000,-2412800,28605200,-1820000,24362000,-1040000,0.85
BANKNIFTY,2026-08-25,0,839910,-561060,2026-09-29,0,1433820,515010,2026-10-27,0,86070,25200,2359800,-20850,27751470,5416020,23083950,1131270,0.83
BDL,2026-08-25,0,2964375,-1263100,2026-09-29,0,4747250,800700,2026-10-27,0,221425,22525,7933050,-439875,7462575,-359975,4697100,-223125,0.63
BEL,2026-08-25,0,23442675,-20940375,2026-09-29,0,85804950,21109950,2026-10-27,0,6120375,604200,115368000,773775,50050275,-1124325,36830550,-1256850,0.74
BHARATFORG,2026-08-25,0,1718500,-1569500,2026-09-29,0,6958500,1526500,2026-10-27,0,98500,7500,8775500,-35500,7344000,-913000,4136500,-459000,0.56
BHARTIARTL,2026-08-25,0,6014450,-12139100,2026-09-29,0,45407625,12079250,2026-10-27,0,8190900,29925,59612975,-29925,17161275,-1342825,9041150,-972325,0.53
BHEL,2026-08-25,0,12027750,-22099875,2026-09-29,0,62585250,21903000,2026-10-27,0,1359750,105000,75972750,-91875,36364125,-2945250,22157625,-1084125,0.61
BIOCON,2026-08-25,0,11110000,-12150000,2026-09-29,0,42870000,11797500,2026-10-27,0,460000,72500,54440000,-280000,22882500,-2320000,18322500,117500,0.8
BLUESTARCO,2026-08-25,0,821600,-914550,2026-09-29,0,4958200,1131975,2026-10-27,0,78975,7800,5858775,225225,2052375,-372450,1529450,-76375,0.75
BOSCHLTD,2026-08-25,0,36675,-33525,2026-09-29,0,171075,14750,2026-10-27,0,15650,25,223400,-18750,520250,-35475,397875,-71225,0.76
BPCL,2026-08-25,0,6237050,-10558350,2026-09-29,0,30093075,10250250,2026-10-27,0,4301550,39500,40631675,-268600,11893450,-11850,8622850,-691250,0.73
BRITANNIA,2026-08-25,0,520375,-431750,2026-09-29,0,1874000,369875,2026-10-27,0,12875,1625,2407250,-60250,1736875,-205500,1000250,-188250,0.58
BSE,2026-08-25,0,3321600,-2223600,2026-09-29,0,9509600,1426800,2026-10-27,0,557400,81800,13388600,-715000,14825000,-2690400,8551000,-85600,0.58
CAMS,2026-08-25,0,1923900,-1341450,2026-09-29,0,8183175,1320825,2026-10-27,0,171600,39600,10278675,18975,7558650,-378675,3926175,136950,0.52
CANBK,2026-08-25,0,52407000,-81924750,2026-09-29,0,328610250,77557500,2026-10-27,0,15943500,1606500,396960750,-2760750,82086750,1350000,67911750,-1309500,0.83
CDSL,2026-08-25,0,2042025,-1907125,2026-09-29,0,9108600,2580200,2026-10-27,0,289275,67925,11439900,741000,7626125,290225,5340425,147725,0.7
CGPOWER,2026-08-25,0,3599750,-4175200,2026-09-29,0,16301300,3914250,2026-10-27,0,274550,34000,20175600,-226950,7576900,-1783300,5169700,-266900,0.68
CHOLAFIN,2026-08-25,0,1761250,-2857500,2026-09-29,0,13133125,2883750,2026-10-27,0,445625,58125,15340000,84375,3608750,-230625,2488750,-356250,0.69
CIPLA,2026-08-25,0,1273725,-2528750,2026-09-29,0,9908450,2116925,2026-10-27,0,332775,3825,11514950,-408000,6165900,436475,3637150,-45900,0.59
COALINDIA,2026-08-25,0,12892500,-18902700,2026-09-29,0,78182550,20501100,2026-10-27,0,1320300,103950,92395350,1702350,36956250,171450,26608500,-183600,0.72
COCHINSHIP,2026-08-25,0,1027200,-1239200,2026-09-29,0,4154800,1403200,2026-10-27,0,56400,-800,5238400,163200,2935600,-61200,2267600,-47200,0.77
COFORGE,2026-08-25,0,2158400,-3433300,2026-09-29,0,12857300,2675200,2026-10-27,0,98325,7600,15114025,-750500,7856025,-283100,6820525,-1056400,0.87
COLPAL,2026-08-25,0,1239700,-1034275,2026-09-29,0,4682975,1062325,2026-10-27,0,279950,29425,6202625,57475,3458125,-353650,2523400,-57475,0.73
CONCOR,2026-08-25,0,6612500,-4333750,2026-09-29,0,16760000,4361250,2026-10-27,0,358750,53750,23731250,81250,9346250,-407500,4998750,-16250,0.53
CROMPTON,2026-08-25,0,13177350,-13471900,2026-09-29,0,54979800,12388300,2026-10-27,0,1227650,285950,69384800,-797650,25182950,-350450,15312300,597700,0.61
CUMMINSIND,2026-08-25,0,1286200,-1061200,2026-09-29,0,4018400,1172000,2026-10-27,0,159400,6800,5464000,117600,1647200,-242400,1021600,-180800,0.62
DABUR,2026-08-25,0,5875000,-7492500,2026-09-29,0,23492500,7465000,2026-10-27,0,1255000,238750,30622500,211250,19165000,-1615000,10806250,-281250,0.56
DELHIVERY,2026-08-25,0,5919975,-5602500,2026-09-29,0,20899400,5712475,2026-10-27,0,398400,105825,27217775,215800,15794900,-713800,9484825,-825850,0.6
DIVISLAB,2026-08-25,0,375700,-698200,2026-09-29,0,2816800,625900,2026-10-27,0,54400,12100,3246900,-60200,1293300,-199500,1203400,-158400,0.93
DIXON,2026-08-25,0,517800,-444900,2026-09-29,0,2866400,1174150,2026-10-27,0,93950,34700,3478150,763950,2897500,1000600,1612950,129950,0.56
DLF,2026-08-25,0,10346450,-13962150,2026-09-29,0,41463700,14416250,2026-10-27,0,680200,66500,52490350,520600,12066900,-866400,7767200,-1282500,0.64
DMART,2026-08-25,0,800100,-848550,2026-09-29,0,4671450,1030200,2026-10-27,0,52350,6600,5523900,188250,1780050,-280350,1089900,-58650,0.61
DRREDDY,2026-08-25,0,2662500,-3828125,2026-09-29,0,16086250,4496250,2026-10-27,0,191250,18750,18940000,686875,10186250,-161875,7365000,248125,0.72
EICHERMOT,2026-08-25,0,387900,-702500,2026-09-29,0,3136400,677000,2026-10-27,0,242400,2400,3766700,-23100,1974400,-172900,1464300,-73600,0.74
