Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-05-26,0,4615000,486000,2026-06-30,0,38500,0,2026-07-28,0,1500,500,4655000,486500,1084500,-33000,593500,36000,0.55
ABB,2026-05-26,0,2116500,28500,2026-06-30,0,43000,5750,2026-07-28,0,3500,875,2163000,35125,1020750,84125,510750,27875,0.5
ABCAPITAL,2026-05-26,0,39025900,-5167700,2026-06-30,0,877300,65100,2026-07-28,0,71300,37200,39974500,-5065400,15230300,-511500,11869900,818400,0.78
ADANIENSOL,2026-05-26,0,19701900,350325,2026-06-30,0,162000,4050,2026-07-28,0,12825,1350,19876725,355725,5361525,170100,4192425,-53325,0.78
ADANIENT,2026-05-26,0,19500372,263577,2026-06-30,0,421785,22248,2026-07-28,0,29355,6798,19951512,292623,7588422,251217,5597226,5871,0.74
ADANIGREEN,2026-05-26,0,21408000,504600,2026-06-30,0,262800,15600,2026-07-28,0,22200,1800,21693000,522000,7195200,830400,5216400,355200,0.72
ADANIPORTS,2026-05-26,0,20944650,-280250,2026-06-30,0,1004625,66500,2026-07-28,0,62700,6175,22011975,-207575,8705325,721525,6643350,140600,0.76
ADANIPOWER,2026-05-26,0,75515600,1434200,2026-06-30,0,2729950,305300,2026-07-28,0,248500,42600,78494050,1782100,31694400,1050800,21559150,1235400,0.68
ALKEM,2026-05-26,0,1053250,1875,2026-06-30,0,7500,750,2026-07-28,0,125,0,1060875,2625,216000,19625,150250,21500,0.7
AMBER,2026-05-26,0,1189300,-1900,2026-06-30,0,18400,0,2026-07-28,0,1100,700,1208800,-1200,463000,40800,233300,23300,0.5
AMBUJACEM,2026-05-26,0,72400650,3102750,2026-06-30,0,1639050,300300,2026-07-28,0,88800,45600,74128500,3448650,21442050,2443350,11599350,1064700,0.54
ANGELONE,2026-05-26,0,24555000,1280000,2026-06-30,0,625000,57500,2026-07-28,0,117500,2500,25297500,1340000,14817500,3145000,7635000,480000,0.52
APLAPOLLO,2026-05-26,0,5573050,324450,2026-06-30,0,533050,2100,2026-07-28,0,11900,1400,6118000,327950,1791650,199850,985600,81900,0.55
APOLLOHOSP,2026-05-26,0,1841625,-7000,2026-06-30,0,172625,2625,2026-07-28,0,3500,125,2017750,-4250,706500,61750,443000,26500,0.63
