Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-04-28,0,5142500,-237000,2026-05-26,0,535500,14500,2026-06-30,0,4500,-500,5682500,-223000,1979000,198500,2233500,51500,1.13
ABB,2026-04-28,0,2228000,-19250,2026-05-26,0,173125,35500,2026-06-30,0,18625,375,2419750,16625,1425750,426250,1297875,166375,0.91
ABCAPITAL,2026-04-28,0,41112200,-1447700,2026-05-26,0,967200,102300,2026-06-30,0,117800,0,42197200,-1345400,14232100,-2201000,9582100,-517700,0.67
ADANIENSOL,2026-04-28,0,19172025,-799200,2026-05-26,0,3250800,28350,2026-06-30,0,31725,675,22454550,-770175,4276800,280125,2729700,-14175,0.64
ADANIENT,2026-04-28,0,15357918,-314562,2026-05-26,0,1812594,269139,2026-06-30,0,99498,4326,17270010,-41097,7246977,-25338,7254084,446814,1.0
ADANIGREEN,2026-04-28,0,20563200,124800,2026-05-26,0,823800,156000,2026-06-30,0,96000,12000,21483000,292800,9236400,1120800,7016400,180600,0.76
ADANIPORTS,2026-04-28,0,16608375,-323950,2026-05-26,0,2941200,157700,2026-06-30,0,146300,18050,19695875,-148200,9273425,-136800,8520550,611325,0.92
ADANIPOWER,2026-04-28,0,77297700,113600,2026-05-26,0,9833500,4174800,2026-06-30,0,674500,191700,87805700,4480100,35642000,6077600,24619250,2698000,0.69
ALKEM,2026-04-28,0,1176000,12625,2026-05-26,0,15500,4250,2026-06-30,0,125,0,1191625,16875,387250,107250,203375,51375,0.53
AMBER,2026-04-28,0,1182500,-15100,2026-05-26,0,77500,7600,2026-06-30,0,8900,400,1268900,-7100,1080500,75200,730400,-52200,0.68
AMBUJACEM,2026-04-28,0,49472850,-1790250,2026-05-26,0,9863700,1608600,2026-06-30,0,165900,30450,59502450,-151200,10557750,-58800,9919350,-87150,0.94
ANGELONE,2026-04-28,0,24032500,-2345000,2026-05-26,0,5075000,65000,2026-06-30,0,492500,60000,29600000,-2220000,36165000,3740000,35435000,-4325000,0.98
APLAPOLLO,2026-04-28,0,4171650,-344050,2026-05-26,0,94850,13650,2026-06-30,0,489650,-700,4756150,-331100,1280650,-7700,915600,46900,0.71
APOLLOHOSP,2026-04-28,0,2254625,-26750,2026-05-26,0,118125,16375,2026-06-30,0,15125,1875,2387875,-8500,884750,12125,773750,-23000,0.87
ASHOKLEY,2026-04-28,0,121020000,-3125000,2026-05-26,0,12270000,890000,2026-06-30,0,2380000,-70000,135670000,-2305000,96045000,3650000,68755000,655000,0.72
ASIANPAINT,2026-04-28,0,12307250,-221750,2026-05-26,0,1474000,166000,2026-06-30,0,756000,18250,14537250,-37500,4817250,355500,5908000,760000,1.23
ASTRAL,2026-04-28,0,10607575,-46750,2026-05-26,0,3696225,354450,2026-06-30,0,139825,1700,14443625,309400,4069375,-162350,2493475,6800,0.61
AUBANK,2026-04-28,0,22984000,-263000,2026-05-26,0,1569000,237000,2026-06-30,0,167000,21000,24720000,-5000,7193000,394000,5755000,325000,0.8
AUROPHARMA,2026-04-28,0,16237100,-4104100,2026-05-26,0,5026450,4375800,2026-06-30,0,19800,2200,21283350,273900,4244350,391050,2696100,-4950,0.64
AXISBANK,2026-04-28,0,46210625,-801250,2026-05-26,0,16526875,628750,2026-06-30,0,1730000,71875,64467500,-100625,16973750,280625,13691875,-286875,0.81
BAJAJ-AUTO,2026-04-28,0,2733600,-44175,2026-05-26,0,288000,17100,2026-06-30,0,17025,450,3038625,-26625,1235550,-46950,1121625,-17400,0.91
BAJAJFINSV,2026-04-28,0,8966250,-489250,2026-05-26,0,1736750,55500,2026-06-30,0,316000,250500,11019000,-183250,3527250,28500,3571000,-7500,1.01
BAJAJHLDNG,2026-04-28,0,259700,-600,2026-05-26,0,33150,750,2026-06-30,0,1200,100,294050,250,75400,-9900,56600,9700,0.75
BAJFINANCE,2026-04-28,0,64403250,-1052250,2026-05-26,0,5291250,256500,2026-06-30,0,503250,21000,70197750,-774750,21276000,-662250,17077500,-8250,0.8
BANDHANBNK,2026-04-28,0,70084800,-3420000,2026-05-26,0,17438400,2192400,2026-06-30,0,324000,21600,87847200,-1206000,27104400,842400,19188000,-1008000,0.71
BANKBARODA,2026-04-28,0,85959900,-3486600,2026-05-26,0,10167300,2416050,2026-06-30,0,6186375,49725,102313575,-1020825,44106075,2822625,41725125,2351700,0.95
BANKINDIA,2026-04-28,0,51350000,-676000,2026-05-26,0,5241600,1346800,2026-06-30,0,613600,52000,57205200,722800,30004000,4378400,22609600,218400,0.75
BANKNIFTY,2026-04-28,0,1798770,-181260,2026-05-26,0,543720,15360,2026-06-30,0,92280,-1800,2434770,-167700,19775550,-150690,19667880,1082490,0.99
BDL,2026-04-28,0,3057600,-56000,2026-05-26,0,831950,65100,2026-06-30,0,69650,5250,3959200,14350,3253600,-61950,2738750,74550,0.84
