Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-06-30,0,5471500,113500,2026-07-28,0,48500,7000,2026-08-25,0,5000,1500,5525000,122000,1146500,3500,396000,9000,0.35
ABB,2026-06-30,0,2247000,26750,2026-07-28,0,129375,15750,2026-08-25,0,12500,1125,2388875,43625,1242000,55125,680625,51125,0.55
ABCAPITAL,2026-06-30,0,51246100,-443300,2026-07-28,0,1971600,96100,2026-08-25,0,105400,15500,53323100,-331700,12815400,756400,8363800,-21700,0.65
ADANIENSOL,2026-06-30,0,18734625,-203175,2026-07-28,0,186975,14175,2026-08-25,0,35100,2700,18956700,-186300,6646725,86400,3213675,185625,0.48
ADANIENT,2026-06-30,0,18620340,-71688,2026-07-28,0,698649,6180,2026-08-25,0,35535,4944,19354524,-60564,7960767,50985,5722680,63036,0.72
ADANIGREEN,2026-06-30,0,20162400,-205800,2026-07-28,0,540600,16800,2026-08-25,0,52200,3600,20755200,-185400,7948800,345600,5404800,4800,0.68
ADANIPORTS,2026-06-30,0,20865800,-112100,2026-07-28,0,1422150,31825,2026-08-25,0,72675,12825,22360625,-67450,6901275,188575,4030850,248900,0.58
ADANIPOWER,2026-06-30,0,98437950,-259150,2026-07-28,0,9492700,244950,2026-08-25,0,919450,99400,108850100,85200,49614800,4139300,29575050,1948950,0.6
ALKEM,2026-06-30,0,1358750,13875,2026-07-28,0,11875,-1000,2026-08-25,0,2125,0,1372750,12875,731000,18125,417625,1250,0.57
AMBER,2026-06-30,0,2427800,-24000,2026-07-28,0,15000,200,2026-08-25,0,400,0,2443200,-23800,1754000,-8600,1212000,-600,0.69
