Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-06-30,0,4803000,53500,2026-07-28,0,14000,3500,2026-08-25,0,500,500,4817500,57500,458000,77500,230500,50000,0.5
ABB,2026-06-30,0,2429375,-25000,2026-07-28,0,44125,4875,2026-08-25,0,3000,3000,2476500,-17125,840875,303875,627125,156000,0.75
ABCAPITAL,2026-06-30,0,53803600,-561100,2026-07-28,0,1639900,21700,2026-08-25,0,27900,27900,55471400,-511500,6376700,657200,5487000,548700,0.86
ADANIENSOL,2026-06-30,0,18686700,-1107000,2026-07-28,0,106650,31050,2026-08-25,0,13500,13500,18806850,-1062450,4311900,1675350,2515725,690525,0.58
ADANIENT,2026-06-30,0,18898131,-579375,2026-07-28,0,503052,15141,2026-08-25,0,5562,5562,19406745,-558672,5558910,1103130,4455471,461646,0.8
ADANIGREEN,2026-06-30,0,21070200,75000,2026-07-28,0,361200,95400,2026-08-25,0,13800,13800,21445200,184200,5862600,1821600,3643800,749400,0.62
ADANIPORTS,2026-06-30,0,20342825,-9975,2026-07-28,0,1234050,14250,2026-08-25,0,19950,19950,21596825,24225,4139625,395675,2237725,244150,0.54
ADANIPOWER,2026-06-30,0,94135350,603500,2026-07-28,0,7920050,397600,2026-08-25,0,170400,170400,102225800,1171500,27292400,4668250,20668100,4597250,0.76
ALKEM,2026-06-30,0,1245500,19250,2026-07-28,0,12250,7375,2026-08-25,0,1250,1250,1259000,27875,252750,142750,201375,115375,0.8
AMBER,2026-06-30,0,2674800,-40100,2026-07-28,0,16700,2000,2026-08-25,0,200,200,2691700,-37900,1465400,331600,1132300,31800,0.77
AMBUJACEM,2026-06-30,0,66349500,-1187550,2026-07-28,0,5079600,315600,2026-08-25,0,6000,6000,71435100,-865950,10790850,3373650,8470650,1270650,0.78
ANGELONE,2026-06-30,0,20252500,-440000,2026-07-28,0,620000,120000,2026-08-25,0,15000,15000,20887500,-305000,12877500,3550000,9455000,1157500,0.73
APLAPOLLO,2026-06-30,0,5411000,-44800,2026-07-28,0,58450,7000,2026-08-25,0,2100,2100,5471550,-35700,773500,335650,616700,102200,0.8
