Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-07-28,0,7353500,1071500,2026-08-25,0,26000,10500,2026-09-29,0,0,0,7379500,1082000,905000,374000,368000,152500,0.41
ABB,2026-07-28,0,2417500,-2125,2026-08-25,0,46375,7625,2026-09-29,0,375,375,2464250,5875,496375,39750,307500,35375,0.62
ABCAPITAL,2026-07-28,0,37758000,167400,2026-08-25,0,551800,18600,2026-09-29,0,9300,9300,38319100,195300,13729900,1193500,7108300,908300,0.52
ADANIENSOL,2026-07-28,0,19470375,37800,2026-08-25,0,116100,10125,2026-09-29,0,3375,3375,19589850,51300,2437425,1199475,1336500,426600,0.55
ADANIENT,2026-07-28,0,17785731,180765,2026-08-25,0,224025,54384,2026-09-29,0,11124,11124,18020880,246273,4863969,79104,4024416,300348,0.83
ADANIGREEN,2026-07-28,0,22035000,-16200,2026-08-25,0,213600,21000,2026-09-29,0,6000,6000,22254600,10800,3234600,577200,2557800,477000,0.79
ADANIPORTS,2026-07-28,0,21717475,-153425,2026-08-25,0,1584600,76950,2026-09-29,0,19000,19000,23321075,-57475,5802125,1859150,3859375,1419300,0.67
ADANIPOWER,2026-07-28,0,128879200,7660900,2026-08-25,0,6333200,596400,2026-09-29,0,71000,71000,135283400,8328300,31602100,5243350,19933250,4277750,0.63
ALKEM,2026-07-28,0,1207750,-10625,2026-08-25,0,10000,125,2026-09-29,0,125,125,1217875,-10375,161375,13250,116375,6625,0.72
AMBER,2026-07-28,0,1850300,-6500,2026-08-25,0,14900,2100,2026-09-29,0,0,0,1865200,-4400,689900,150900,389800,74700,0.57
AMBUJACEM,2026-07-28,0,83756400,1177200,2026-08-25,0,1459200,64800,2026-09-29,0,15600,15600,85231200,1257600,10599600,2364000,7150800,726000,0.67
ANGELONE,2026-07-28,0,21927500,365000,2026-08-25,0,655000,32500,2026-09-29,0,32500,32500,22615000,430000,9582500,2715000,6147500,1027500,0.64
APLAPOLLO,2026-07-28,0,5905900,255850,2026-08-25,0,45850,7000,2026-09-29,0,350,350,5952100,263200,604800,259700,774900,375550,1.28
APOLLOHOSP,2026-07-28,0,2291500,-750,2026-08-25,0,19750,2500,2026-09-29,0,1250,1250,2312500,3000,603000,196750,464500,191500,0.77
ASHOKLEY,2026-07-28,0,168185000,2145000,2026-08-25,0,5600000,20000,2026-09-29,0,225000,225000,174010000,2390000,77545000,24685000,48180000,7845000,0.62
ASIANPAINT,2026-07-28,0,8611000,-136250,2026-08-25,0,102250,10000,2026-09-29,0,5500,5500,8718750,-120750,2258000,617500,1658250,605250,0.73
ASTRAL,2026-07-28,0,6367775,24225,2026-08-25,0,267325,52275,2026-09-29,0,4675,4675,6639775,81175,3320950,-79050,1982200,178075,0.6
AUBANK,2026-07-28,0,22626000,33000,2026-08-25,0,2613000,7000,2026-09-29,0,11000,11000,25250000,51000,3522000,543000,2214000,250000,0.63
AUROPHARMA,2026-07-28,0,12305700,15400,2026-08-25,0,38500,7700,2026-09-29,0,0,0,12344200,23100,2026750,397100,1628550,157850,0.8
AXISBANK,2026-07-28,0,60235625,211875,2026-08-25,0,902500,19375,2026-09-29,0,38125,38125,61176250,269375,7843750,1923750,5354375,1285625,0.68
BAJAJ-AUTO,2026-07-28,0,3135525,2925,2026-08-25,0,43725,1275,2026-09-29,0,1275,1275,3180525,5475,859125,112875,702975,78375,0.82
BAJAJFINSV,2026-07-28,0,14749200,648000,2026-08-25,0,151500,42300,2026-09-29,0,7200,7200,14907900,697500,3677700,1119600,2895600,715500,0.79
BAJAJHLDNG,2026-07-28,0,293850,10800,2026-08-25,0,2550,150,2026-09-29,0,75,75,296475,11025,37275,27825,32250,23025,0.87
BAJFINANCE,2026-07-28,0,75427500,-174000,2026-08-25,0,4198500,90000,2026-09-29,0,40500,40500,79666500,-43500,9686250,1467000,8592750,1867500,0.89
BANDHANBNK,2026-07-28,0,100522800,-968400,2026-08-25,0,6710400,7200,2026-09-29,0,14400,14400,107247600,-946800,26452800,608400,16027200,871200,0.61
BANKBARODA,2026-07-28,0,104323050,1450800,2026-08-25,0,8119800,178425,2026-09-29,0,38025,38025,112480875,1667250,25438725,4893525,22800375,3483675,0.9
BANKINDIA,2026-07-28,0,90318800,-202800,2026-08-25,0,1372800,5200,2026-09-29,0,62400,62400,91754000,-135200,15100800,3182400,13785200,1934400,0.91
BANKNIFTY,2026-07-28,0,2210370,22590,2026-08-25,0,170730,6450,2026-09-29,0,7110,7110,2388210,36150,10939500,1424250,10349790,1967370,0.95
BDL,2026-07-28,0,5387300,30600,2026-08-25,0,288575,32300,2026-09-29,0,5525,5525,5681400,68425,2647325,78625,1616275,189975,0.61
BEL,2026-07-28,0,111650175,-1038825,2026-08-25,0,8205150,86925,2026-09-29,0,65550,65550,119920875,-886350,35072100,3437100,23177625,1399350,0.66
BHARATFORG,2026-07-28,0,9153000,-176500,2026-08-25,0,55000,4500,2026-09-29,0,5500,5500,9213500,-166500,1689000,259000,1323000,158500,0.78
BHARTIARTL,2026-07-28,0,28200750,36575,2026-08-25,0,29074275,19000,2026-09-29,0,23275,23275,57298300,78850,8106350,1617850,5776000,1462525,0.71
BHEL,2026-07-28,0,72303000,1619625,2026-08-25,0,1643250,126000,2026-09-29,0,23625,23625,73969875,1769250,19532625,4142250,13119750,2756250,0.67
BIOCON,2026-07-28,0,40475000,885000,2026-08-25,0,557500,60000,2026-09-29,0,25000,25000,41057500,970000,13070000,3020000,8232500,1420000,0.63
BLUESTARCO,2026-07-28,0,3237000,54925,2026-08-25,0,45825,7475,2026-09-29,0,325,325,3283150,62725,558675,143975,448175,27300,0.8
BOSCHLTD,2026-07-28,0,243425,-6375,2026-08-25,0,6375,175,2026-09-29,0,0,0,249800,-6200,55575,7075,49725,4275,0.89
BPCL,2026-07-28,0,44561925,-43450,2026-08-25,0,1593825,69125,2026-09-29,0,0,0,46155750,25675,13360875,1185000,8016525,590525,0.6
