Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-04-28,0,5144000,6500,2026-05-26,0,515000,-26000,2026-06-30,0,6500,1000,5665500,-18500,1470500,84500,1863000,228500,1.27
ABB,2026-04-28,0,2249750,-11125,2026-05-26,0,125625,15125,2026-06-30,0,17250,750,2392625,4750,979250,46125,1047250,91750,1.07
ABCAPITAL,2026-04-28,0,43189200,-1419800,2026-05-26,0,709900,124000,2026-06-30,0,130200,40300,44029300,-1255500,11358400,1010600,8878400,-403000,0.78
ADANIENSOL,2026-04-28,0,18393750,826200,2026-05-26,0,3200175,0,2026-06-30,0,28350,4050,21622275,830250,3739500,-176175,2624400,185625,0.7
ADANIENT,2026-04-28,0,15653013,-12669,2026-05-26,0,1317576,423639,2026-06-30,0,88374,1854,17058963,412824,6888537,-140286,6799236,238239,0.99
ADANIGREEN,2026-04-28,0,20408400,73200,2026-05-26,0,566400,15600,2026-06-30,0,74400,-4200,21049200,84600,7868400,552000,6759000,459600,0.86
ADANIPORTS,2026-04-28,0,17108550,-902975,2026-05-26,0,2691825,182400,2026-06-30,0,122075,-20425,19922450,-741000,8416525,230850,7062300,788025,0.84
ADANIPOWER,2026-04-28,0,65259650,7994600,2026-05-26,0,4984200,1217650,2026-06-30,0,408250,53250,70652100,9265500,27892350,1331250,17785500,5151050,0.64
ALKEM,2026-04-28,0,1147000,-5125,2026-05-26,0,10000,1125,2026-06-30,0,125,0,1157125,-4000,249750,-4750,150250,-3500,0.6
AMBER,2026-04-28,0,1250200,-2200,2026-05-26,0,69500,10500,2026-06-30,0,5800,700,1325500,9000,964700,68700,714800,90100,0.74
AMBUJACEM,2026-04-28,0,51678900,-202650,2026-05-26,0,8062950,386400,2026-06-30,0,117600,4200,59859450,187950,10632300,575400,10014900,71400,0.94
ANGELONE,2026-04-28,0,26047500,3700000,2026-05-26,0,4492500,997500,2026-06-30,0,262500,42500,30802500,4740000,29892500,8162500,21497500,5167500,0.72
APLAPOLLO,2026-04-28,0,4556300,-511700,2026-05-26,0,72100,2100,2026-06-30,0,490700,478800,5119100,-30800,1191750,82600,835800,-11550,0.7
APOLLOHOSP,2026-04-28,0,2337875,-53125,2026-05-26,0,103500,21375,2026-06-30,0,12500,875,2453875,-30875,866375,134000,725500,-4500,0.84
ASHOKLEY,2026-04-28,0,127160000,-2240000,2026-05-26,0,8270000,670000,2026-06-30,0,1985000,190000,137415000,-1380000,88905000,-205000,67465000,1030000,0.76
ASIANPAINT,2026-04-28,0,13577500,-239000,2026-05-26,0,1224500,50750,2026-06-30,0,105500,3500,14907500,-184750,3778750,-25250,5064250,76500,1.34
ASTRAL,2026-04-28,0,10465200,1120725,2026-05-26,0,3051500,844050,2026-06-30,0,124525,73525,13641225,2038300,4587450,1723800,2361725,770100,0.51
AUBANK,2026-04-28,0,23554000,-196000,2026-05-26,0,1163000,277000,2026-06-30,0,156000,-1000,24873000,80000,6690000,358000,5637000,302000,0.84
AUROPHARMA,2026-04-28,0,20402250,-302500,2026-05-26,0,618750,160600,2026-06-30,0,18700,6600,21039700,-135300,3847800,126500,2763750,62150,0.72
AXISBANK,2026-04-28,0,47054375,-1004375,2026-05-26,0,15204375,401250,2026-06-30,0,1655625,625,63914375,-602500,16691875,345625,13541250,-461875,0.81
BAJAJ-AUTO,2026-04-28,0,2758050,-145350,2026-05-26,0,259275,14400,2026-06-30,0,15000,525,3032325,-130425,1137975,67800,1136550,39825,1.0
BAJAJFINSV,2026-04-28,0,9572500,-215000,2026-05-26,0,1667250,36000,2026-06-30,0,65500,3750,11305250,-175250,3535500,133750,3528750,-25250,1.0
BAJAJHLDNG,2026-04-28,0,261500,7950,2026-05-26,0,33250,950,2026-06-30,0,1150,0,295900,8900,93500,35200,44600,6450,0.48
BAJFINANCE,2026-04-28,0,65994000,-296250,2026-05-26,0,4605750,562500,2026-06-30,0,447750,51000,71047500,317250,21335250,1807500,16863000,1031250,0.79
BANDHANBNK,2026-04-28,0,84103200,-1764000,2026-05-26,0,4903200,435600,2026-06-30,0,291600,68400,89298000,-1260000,25398000,18000,19742400,673200,0.78
BANKBARODA,2026-04-28,0,95975100,-2693925,2026-05-26,0,6435000,1152450,2026-06-30,0,570375,2925,102980475,-1538550,41254200,2331225,38586600,1556100,0.94
BANKINDIA,2026-04-28,0,53045200,78000,2026-05-26,0,2849600,145600,2026-06-30,0,488800,-57200,56383600,166400,23514400,676000,22817600,525200,0.97
BANKNIFTY,2026-04-28,0,2069340,-65910,2026-05-26,0,475710,64680,2026-06-30,0,94020,11790,2639070,10560,19325910,1518180,16731750,819540,0.87
BDL,2026-04-28,0,3214050,-38500,2026-05-26,0,732550,122850,2026-06-30,0,66850,17850,4013450,102200,3407250,215950,2529450,70000,0.74
BEL,2026-04-28,0,91559100,-332025,2026-05-26,0,10254300,715350,2026-06-30,0,3975750,29925,105789150,413250,41283675,300675,29459025,1957950,0.71
BHARATFORG,2026-04-28,0,7667000,60000,2026-05-26,0,152500,31000,2026-06-30,0,19500,4500,7839000,95500,3302000,-89000,2020000,63500,0.61
BHARTIARTL,2026-04-28,0,45823250,-343900,2026-05-26,0,9887600,878750,2026-06-30,0,5070625,963775,60781475,1498625,13129000,2451000,8065025,388075,0.61
BHEL,2026-04-28,0,96017250,3223500,2026-05-26,0,3614625,939750,2026-06-30,0,553875,183750,100185750,4347000,42322875,10366125,38624250,5583375,0.91
BIOCON,2026-04-28,0,35540000,222500,2026-05-26,0,2460000,230000,2026-06-30,0,220000,7500,38220000,460000,23897500,300000,15215000,10000,0.64
BLUESTARCO,2026-04-28,0,2503800,114075,2026-05-26,0,700700,210925,2026-06-30,0,7475,2600,3211975,327600,1579175,347750,960700,47450,0.61
BOSCHLTD,2026-04-28,0,268400,-3975,2026-05-26,0,8725,400,2026-06-30,0,600,25,277725,-3550,254800,-7575,226300,6875,0.89
BPCL,2026-04-28,0,52286150,1341025,2026-05-26,0,2324575,290325,2026-06-30,0,165900,25675,54776625,1657025,22430075,936150,19698650,-588550,0.88
BRITANNIA,2026-04-28,0,2648250,-41750,2026-05-26,0,94000,11125,2026-06-30,0,6125,1250,2748375,-29375,580500,65000,538000,-18250,0.93
BSE,2026-04-28,0,7174875,-174375,2026-05-26,0,658125,72750,2026-06-30,0,119625,11625,7952625,-90000,7076250,198375,9145500,858750,1.29
CAMS,2026-04-28,0,6285000,214500,2026-05-26,0,1029000,66000,2026-06-30,0,60750,5250,7374750,285750,2654250,37500,2046750,60750,0.77
CANBK,2026-04-28,0,182668500,-465750,2026-05-26,0,14127750,2862000,2026-06-30,0,1599750,256500,198396000,2652750,74196000,3132000,69241500,1154250,0.93
CDSL,2026-04-28,0,7893075,-371450,2026-05-26,0,2799650,124925,2026-06-30,0,322525,-12825,11015250,-259350,4626025,-17575,4103050,142500,0.89
CGPOWER,2026-04-28,0,18569950,-959650,2026-05-26,0,376550,114750,2026-06-30,0,1393150,1351500,20339650,506600,4238950,278800,2516000,-110500,0.59
CHOLAFIN,2026-04-28,0,19524375,-88125,2026-05-26,0,604375,77500,2026-06-30,0,23750,1250,20152500,-9375,4480625,301875,3875625,236875,0.86
CIPLA,2026-04-28,0,13977375,8250,2026-05-26,0,1477500,49500,2026-06-30,0,97125,1125,15552000,58875,4503000,94875,3698250,115125,0.82
COALINDIA,2026-04-28,0,63724050,982800,2026-05-26,0,5817150,899100,2026-06-30,0,857250,103950,70398450,1985850,45156150,1210950,25608150,1890000,0.57
COCHINSHIP,2026-04-28,0,1119600,-400,2026-05-26,0,328800,6000,2026-06-30,0,19200,2400,1467600,8000,829600,-44000,616400,12400,0.74
COFORGE,2026-04-28,0,17564625,-78750,2026-05-26,0,915750,21375,2026-06-30,0,78750,10125,18559125,-47250,7584750,322500,4782375,72000,0.63
COLPAL,2026-04-28,0,5804775,-177300,2026-05-26,0,333675,7200,2026-06-30,0,28575,-225,6167025,-170325,1554300,-17325,1098450,-27675,0.71
CONCOR,2026-04-28,0,24248750,-282500,2026-05-26,0,1085000,126250,2026-06-30,0,66250,20000,25400000,-136250,6331250,103750,4843750,398750,0.77
CROMPTON,2026-04-28,0,44184600,392400,2026-05-26,0,1067400,126000,2026-06-30,0,122400,1800,45374400,520200,11221200,1850400,9005400,2777400,0.8
CUMMINSIND,2026-04-28,0,3854000,54200,2026-05-26,0,94600,9400,2026-06-30,0,11600,1400,3960200,65000,1169400,35200,767400,28200,0.66
DABUR,2026-04-28,0,28333750,-1340000,2026-05-26,0,1221250,266250,2026-06-30,0,155000,40000,29710000,-1033750,11537500,1581250,7245000,997500,0.63
DALBHARAT,2026-04-28,0,2456025,-40300,2026-05-26,0,43225,1300,2026-06-30,0,4550,0,2503800,-39000,950300,93275,1063400,-42900,1.12
DELHIVERY,2026-04-28,0,29330125,334075,2026-05-26,0,755300,238625,2026-06-30,0,56025,22825,30141450,595525,10246350,587225,4699875,381800,0.46
DIVISLAB,2026-04-28,0,2687600,-87100,2026-05-26,0,79300,2400,2026-06-30,0,2800,100,2769700,-84600,619000,13200,743100,48000,1.2
DIXON,2026-04-28,0,2734350,125800,2026-05-26,0,384700,72500,2026-06-30,0,48650,13200,3167700,211500,2178000,313650,1536300,56100,0.71
