Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
BAJFINANCE,2026-04-28,0,58491750,-4971000,2026-05-26,0,8719500,2254500,2026-06-30,0,3379500,2847000,70590750,130500,22965750,1613250,17719500,-335250,0.77
BANDHANBNK,2026-04-28,0,63885600,-4442400,2026-05-26,0,23958000,5090400,2026-06-30,0,417600,86400,88261200,734400,29246400,1576800,20336400,680400,0.7
BANKBARODA,2026-04-28,0,72665775,-6411600,2026-05-26,0,20823075,6318000,2026-06-30,0,6493500,277875,99982350,184275,48750975,1427400,43632225,356850,0.9
BANKINDIA,2026-04-28,0,44954000,-4565600,2026-05-26,0,10784800,4550000,2026-06-30,0,598000,-31200,56336800,-46800,28189200,-1492400,25235600,2241200,0.9
BANKNIFTY,2026-04-28,0,1689870,-87630,2026-05-26,0,580200,39990,2026-06-30,0,104700,14880,2374770,-32760,20869560,1100790,20758800,-491490,0.99
BDL,2026-04-28,0,3034150,-67550,2026-05-26,0,1148000,192500,2026-06-30,0,83650,3500,4265800,128450,3492300,78750,2828350,19950,0.81
BEL,2026-04-28,0,78691350,-4953300,2026-05-26,0,20410275,4361925,2026-06-30,0,8109675,2158875,107211300,1567500,47405475,514425,33062850,494475,0.7
BHARATFORG,2026-04-28,0,7711000,-23000,2026-05-26,0,1042000,443500,2026-06-30,0,32000,5000,8785000,425500,3668000,208500,2464500,137000,0.67
BHARTIARTL,2026-04-28,0,39437825,-2734100,2026-05-26,0,14979125,3023375,2026-06-30,0,7226650,763800,61643600,1053075,14221975,629375,9111450,285950,0.64
BHEL,2026-04-28,0,96253500,-2509500,2026-05-26,0,15849750,2916375,2026-06-30,0,858375,44625,112961625,451500,53691750,1774500,44740500,-1926750,0.83
BIOCON,2026-04-28,0,28752500,-2022500,2026-05-26,0,6532500,1990000,2026-06-30,0,330000,52500,35615000,20000,22627500,707500,15182500,-142500,0.67
BLUESTARCO,2026-04-28,0,2748525,-86775,2026-05-26,0,1251575,161850,2026-06-30,0,10400,1625,4010500,76700,1764100,27625,1250275,37700,0.71
BOSCHLTD,2026-04-28,0,255150,-2825,2026-05-26,0,18825,6150,2026-06-30,0,775,25,274750,3350,243125,-3975,226525,5025,0.93
BPCL,2026-04-28,0,46365100,-4540525,2026-05-26,0,6098800,1965125,2026-06-30,0,2934850,2678100,55398750,102700,29561800,2415425,22969250,-499675,0.78
BRITANNIA,2026-04-28,0,2515125,-167500,2026-05-26,0,315625,167750,2026-06-30,0,196500,191250,3027250,191500,1014250,430500,714125,129625,0.7
BSE,2026-04-28,0,6564375,-130125,2026-05-26,0,1607250,195375,2026-06-30,0,173625,22125,8345250,87375,8397375,-35250,9570750,-551250,1.14
CAMS,2026-04-28,0,6225750,-23250,2026-05-26,0,1559250,205500,2026-06-30,0,158250,51750,7943250,234000,3315000,315000,2611500,-81000,0.79
CANBK,2026-04-28,0,147480750,-8619750,2026-05-26,0,40878000,11427750,2026-06-30,0,14175000,303750,202533750,3111750,85266000,3456000,80318250,2835000,0.94
CDSL,2026-04-28,0,8726225,611800,2026-05-26,0,4935725,1185600,2026-06-30,0,567150,117325,14229100,1914725,6313225,634125,5080125,284525,0.8
CGPOWER,2026-04-28,0,17304300,-705500,2026-05-26,0,2312000,1285200,2026-06-30,0,1497700,47600,21114000,627300,5685650,585650,4448900,487050,0.78
CHOLAFIN,2026-04-28,0,17179375,-1035000,2026-05-26,0,1445000,688750,2026-06-30,0,777500,6250,19401875,-340000,5735625,842500,4066875,-227500,0.71
CIPLA,2026-04-28,0,12351000,-295500,2026-05-26,0,3704250,321000,2026-06-30,0,145500,17250,16200750,42750,4523250,-139125,3964125,-33750,0.88
COALINDIA,2026-04-28,0,61182000,-537300,2026-05-26,0,10712250,2133000,2026-06-30,0,984150,81000,72878400,1676700,42925950,1890000,26715150,137700,0.62
COCHINSHIP,2026-04-28,0,1429200,-83200,2026-05-26,0,560400,50800,2026-06-30,0,37200,-1200,2026800,-33600,1202800,-336400,752800,-74400,0.63
COFORGE,2026-04-28,0,16598625,76500,2026-05-26,0,3297000,1689375,2026-06-30,0,188250,77625,20083875,1843500,9345750,1129875,5397750,337875,0.58
COLPAL,2026-04-28,0,5039325,-60075,2026-05-26,0,665100,213525,2026-06-30,0,47475,9450,5751900,162900,2543175,81675,1733850,59850,0.68
CONCOR,2026-04-28,0,21971250,-931250,2026-05-26,0,3570000,973750,2026-06-30,0,163750,6250,25705000,48750,8445000,2056250,5393750,265000,0.64
CROMPTON,2026-04-28,0,41596200,-370800,2026-05-26,0,3353400,973800,2026-06-30,0,207000,28800,45156600,631800,14472000,1315800,8276400,-442800,0.57
CUMMINSIND,2026-04-28,0,3425000,-148800,2026-05-26,0,468800,241800,2026-06-30,0,252600,0,4146400,93000,1444800,7400,1051600,93400,0.73
DABUR,2026-04-28,0,27043750,-583750,2026-05-26,0,2272500,558750,2026-06-30,0,292500,17500,29608750,-7500,10671250,-751250,8597500,542500,0.81
DALBHARAT,2026-04-28,0,2361775,-29900,2026-05-26,0,131300,36725,2026-06-30,0,2600,0,2495675,6825,1202175,22425,1058200,78975,0.88
DELHIVERY,2026-04-28,0,28458625,-910925,2026-05-26,0,3029500,1581150,2026-06-30,0,153550,20750,31641675,690975,16361375,2624875,6245750,163925,0.38
DIVISLAB,2026-04-28,0,2308700,-298500,2026-05-26,0,234400,83400,2026-06-30,0,234600,231600,2777700,16500,764200,7300,838000,72400,1.1
DIXON,2026-04-28,0,2273350,-223650,2026-05-26,0,704000,138600,2026-06-30,0,63350,3600,3040700,-81450,2021800,-105500,1522150,16150,0.75
DLF,2026-04-28,0,38233800,-5090250,2026-05-26,0,8189775,3277725,2026-06-30,0,2489025,872025,48912600,-940500,11515350,-68475,11930325,-82500,1.04
DMART,2026-04-28,0,3489000,-69600,2026-05-26,0,499950,90900,2026-06-30,0,23400,300,4012350,21600,1919250,45450,1701450,4650,0.89
DRREDDY,2026-04-28,0,13245000,197500,2026-05-26,0,2197500,671250,2026-06-30,0,192500,31875,15635000,900625,7520625,-173750,5162500,-6875,0.69
EICHERMOT,2026-04-28,0,3250000,-155300,2026-05-26,0,463900,67000,2026-06-30,0,364600,17300,4078500,-71000,1984900,-79000,1506400,-93700,0.76
ETERNAL,2026-04-28,0,152190575,-19031400,2026-05-26,0,25918400,6831225,2026-06-30,0,7857000,4197675,185965975,-8002500,60952375,751750,50757675,-620800,0.83
EXIDEIND,2026-04-28,0,19337400,-2028600,2026-05-26,0,9082800,2152800,2026-06-30,0,318600,-64800,28738800,59400,17004600,3673800,16093800,3079800,0.95
FEDERALBNK,2026-04-28,0,63520000,-4095000,2026-05-26,0,10335000,2525000,2026-06-30,0,3265000,2575000,77120000,1005000,38550000,775000,35175000,915000,0.91
FINNIFTY,2026-04-28,0,21360,-2520,2026-05-26,0,4080,1320,2026-06-30,0,0,0,25440,-1200,519540,137220,493860,116280,0.95
FORCEMOT,2026-04-28,0,107625,50,2026-05-26,0,55225,17375,2026-06-30,0,1700,75,164550,17500,81300,-2775,29025,1150,0.36
FORTIS,2026-04-28,0,8560650,-436325,2026-05-26,0,998200,454150,2026-06-30,0,819950,14725,10378800,32550,2930275,188325,2339725,310000,0.8
GAIL,2026-04-28,0,63387450,-4126500,2026-05-26,0,8788500,1984500,2026-06-30,0,3962700,163800,76138650,-1978200,28435050,189000,40364100,5150250,1.42
GLENMARK,2026-04-28,0,9880875,-27000,2026-05-26,0,331125,166875,2026-06-30,0,13500,1500,10225500,141375,2161875,233250,1200750,69375,0.56
GMRAIRPORT,2026-04-28,0,114543450,-5517225,2026-05-26,0,18344250,5224275,2026-06-30,0,5105700,-237150,137993400,-530100,53407575,-1136925,34930800,272025,0.65
GODFRYPHLP,2026-04-28,0,1065900,34650,2026-05-26,0,354475,35475,2026-06-30,0,24475,-7700,1444850,62425,936375,-139425,395175,26400,0.42
GODREJCP,2026-04-28,0,11510000,-117000,2026-05-26,0,759500,189000,2026-06-30,0,619000,3000,12888500,75000,1927000,163000,1628500,333000,0.85
GODREJPROP,2026-04-28,0,6292825,-930600,2026-05-26,0,952600,210925,2026-06-30,0,751025,655050,7996450,-64625,3495800,20075,2916375,-619850,0.83
GRASIM,2026-04-28,0,9210250,-1651750,2026-05-26,0,4497000,1705250,2026-06-30,0,461250,86500,14168500,140000,1529250,25250,1285500,20500,0.84
HAL,2026-04-28,0,5672850,-673350,2026-05-26,0,1263000,296550,2026-06-30,0,593850,359700,7529700,-17100,3406050,-192750,3181650,-101100,0.93
HAVELLS,2026-04-28,0,8852500,721500,2026-05-26,0,1551500,902500,2026-06-30,0,75000,29000,10479000,1653000,11355500,7586500,5427000,2693000,0.48
HCLTECH,2026-04-28,0,35454650,-2473100,2026-05-26,0,15700650,8045800,2026-06-30,0,810950,546700,51966250,6119400,37766400,26963650,16535400,7968100,0.44
HDFCAMC,2026-04-28,0,4932300,-157800,2026-05-26,0,419400,131400,2026-06-30,0,63900,600,5415600,-25800,2278500,-11700,1932600,-285600,0.85
HDFCBANK,2026-04-28,0,219327900,-20224600,2026-05-26,0,65913100,13547050,2026-06-30,0,38968600,7839150,324209600,1161600,95838050,3461150,53365400,-2840750,0.56
HDFCLIFE,2026-04-28,0,31270800,-3894000,2026-05-26,0,11656700,2699400,2026-06-30,0,2698300,2206600,45625800,1012000,21015500,2222000,11942700,239800,0.57
HEROMOTOCO,2026-04-28,0,3839850,-90450,2026-05-26,0,462300,145200,2026-06-30,0,113400,2400,4415550,57150,2538450,283500,1388400,-21450,0.55
HINDALCO,2026-04-28,0,26444600,-1925000,2026-05-26,0,7588000,1668100,2026-06-30,0,2175600,93100,36208200,-163800,15175300,-164500,11938500,879900,0.79
HINDPETRO,2026-04-28,0,32221800,-3108375,2026-05-26,0,4627125,1300050,2026-06-30,0,893025,680400,37741950,-1127925,18109575,540675,18534825,972000,1.02
HINDUNILVR,2026-04-28,0,16473900,-850200,2026-05-26,0,1725600,467100,2026-06-30,0,221700,20700,18421200,-362400,8886600,1422000,7006800,1362600,0.79
HINDZINC,2026-04-28,0,30387350,-1281350,2026-05-26,0,7691775,2865275,2026-06-30,0,735000,31850,38814125,1615775,21356650,-204575,17159800,988575,0.8
HYUNDAI,2026-04-28,0,6108575,-271975,2026-05-26,0,2648800,452100,2026-06-30,0,169400,8250,8926775,188375,997425,-39050,675950,-15950,0.68
ICICIBANK,2026-04-28,0,72522100,-4193700,2026-05-26,0,34658400,3633700,2026-06-30,0,7705600,2950500,114886100,2390500,29049300,-844900,22897700,-1831200,0.79
ICICIGI,2026-04-28,0,5154500,-196625,2026-05-26,0,364000,218400,2026-06-30,0,7800,1950,5526300,23725,1241175,-162500,1003925,-139750,0.81
ICICIPRULI,2026-04-28,0,19924500,-424575,2026-05-26,0,1463350,457875,2026-06-30,0,82325,24975,21470175,58275,7837525,212750,4903425,11100,0.63
IDEA,2026-04-28,0,4646804175,-824464125,2026-05-26,0,1931183025,836257500,2026-06-30,0,63684225,6289800,6641671425,18083175,1497973050,1858350,750916350,6933075,0.5
IDFCFIRSTB,2026-04-28,0,276079650,-19496050,2026-05-26,0,104816775,23558500,2026-06-30,0,27760075,918225,408656500,4980675,125908125,-4887925,120259650,222600,0.96
IEX,2026-04-28,0,62422500,-498750,2026-05-26,0,18765000,3326250,2026-06-30,0,2441250,138750,83628750,2966250,54840000,2670000,40485000,540000,0.74
INDHOTEL,2026-04-28,0,18124000,-507000,2026-05-26,0,2293000,811000,2026-06-30,0,1394000,16000,21811000,320000,6377000,300000,6011000,1000,0.94
INDIANB,2026-04-28,0,9703000,-225000,2026-05-26,0,1378000,501000,2026-06-30,0,97000,4000,11178000,280000,6998000,-336000,3701000,53000,0.53
INDIGO,2026-04-28,0,6415200,-156750,2026-05-26,0,592650,160350,2026-06-30,0,66450,11700,7074300,15300,6496650,166950,4507050,-130050,0.69
INDUSINDBK,2026-04-28,0,32655700,-966700,2026-05-26,0,4752300,1015700,2026-06-30,0,497000,57400,37905000,106400,8014300,-30100,6730500,841400,0.84
INDUSTOWER,2026-04-28,0,57953000,-5698400,2026-05-26,0,15917100,6725200,2026-06-30,0,2772700,76500,76642800,1103300,26649200,1473900,14699900,229500,0.55
INFY,2026-04-28,0,66919600,-7288000,2026-05-26,0,10415600,5010400,2026-06-30,0,1948400,831600,79283600,-1446000,33702400,4510400,26351200,5664400,0.78
INOXWIND,2026-04-28,0,69683900,-11332750,2026-05-26,0,26440700,9895600,2026-06-30,0,818675,35750,96943275,-1401400,25908025,-2613325,23208900,479050,0.9
IOC,2026-04-28,0,84898125,-2520375,2026-05-26,0,12699375,2730000,2026-06-30,0,6045000,151125,103642500,360750,68318250,-1472250,49778625,-955500,0.73
IREDA,2026-04-28,0,40768650,-276000,2026-05-26,0,20693100,4526400,2026-06-30,0,3118800,-120750,64580550,4129650,32885400,6924150,33144150,12978900,1.01
IRFC,2026-04-28,0,42704000,-998750,2026-05-26,0,18037000,2745500,2026-06-30,0,2312000,42500,63053000,1789250,43515750,2299250,30697750,527000,0.71
ITC,2026-04-28,0,132145600,-7195200,2026-05-26,0,35105600,9625600,2026-06-30,0,7561600,2595200,174812800,5025600,126622400,12633600,62956800,1332800,0.5
JINDALSTEL,2026-04-28,0,11613750,-191875,2026-05-26,0,2277500,557500,2026-06-30,0,25625,0,13916875,365625,4045625,-90000,4516875,-157500,1.12
JIOFIN,2026-04-28,0,116921900,-6725700,2026-05-26,0,55253200,10109700,2026-06-30,0,9942850,1271350,182117950,4655350,79643850,-28200,53204000,3116100,0.67
JSWENERGY,2026-04-28,0,20011000,-5129000,2026-05-26,0,6992000,5387000,2026-06-30,0,47000,1000,27050000,259000,8185000,-1077000,5752000,497000,0.7
JSWSTEEL,2026-04-28,0,34663950,-1487025,2026-05-26,0,14500350,1995975,2026-06-30,0,678375,539325,49842675,1048275,6853275,324675,6145875,-202500,0.9
JUBLFOOD,2026-04-28,0,36212500,-853750,2026-05-26,0,17938750,1931250,2026-06-30,0,782500,82500,54933750,1160000,13628750,-923750,11842500,1502500,0.87
KALYANKJIL,2026-04-28,0,24226150,-460600,2026-05-26,0,2683700,482925,2026-06-30,0,305500,29375,27215350,51700,16313700,236175,6889025,-606300,0.42
KAYNES,2026-04-28,0,2693600,-55700,2026-05-26,0,874000,169200,2026-06-30,0,71600,1800,3639200,115300,1619300,73800,1552100,270000,0.96
KEI,2026-04-28,0,1623125,-35175,2026-05-26,0,975625,229600,2026-06-30,0,5950,175,2604700,194600,781375,10150,588175,67725,0.75
KFINTECH,2026-04-28,0,3022500,45000,2026-05-26,0,1306500,294000,2026-06-30,0,76000,500,4405000,339500,2463000,216000,1514500,-58500,0.61
KOTAKBANK,2026-04-28,0,125686000,-13484000,2026-05-26,0,78156000,18068000,2026-06-30,0,20932000,1730000,224774000,6314000,35730000,3246000,29108000,172000,0.81
KPITTECH,2026-04-28,0,6080475,-233325,2026-05-26,0,805800,322575,2026-06-30,0,109225,27625,6995500,116875,3633750,103700,2173450,-49725,0.6
LAURUSLABS,2026-04-28,0,14846950,-1262250,2026-05-26,0,3346450,1643900,2026-06-30,0,78200,8500,18271600,390150,5866700,440300,4714950,-145350,0.8
LICHSGFIN,2026-04-28,0,25336000,-2428000,2026-05-26,0,6065000,2160000,2026-06-30,0,67000,7000,31468000,-261000,8100000,610000,7143000,92000,0.88
LICI,2026-04-28,0,8352400,-104300,2026-05-26,0,3112900,445200,2026-06-30,0,289100,14700,11754400,355600,7196700,-98000,4643800,-52500,0.65
LODHA,2026-04-28,0,15723450,-1099800,2026-05-26,0,1737900,324450,2026-06-30,0,707400,11250,18168750,-764100,5987250,-165150,5003100,2700,0.84
LT,2026-04-28,0,10490200,-674100,2026-05-26,0,4422075,858025,2026-06-30,0,298375,62475,15210650,246400,10353875,764575,7947450,-223825,0.77
LTF,2026-04-28,0,41852250,-1287000,2026-05-26,0,7350750,1266750,2026-06-30,0,326250,29250,49529250,9000,20232000,510750,17694000,112500,0.87
LTM,2026-04-28,0,3442350,-273150,2026-05-26,0,1465500,213900,2026-06-30,0,30750,4050,4938600,-55200,1169700,91050,1110900,157500,0.95
LUPIN,2026-04-28,0,6328675,-61625,2026-05-26,0,508725,117725,2026-06-30,0,25925,7225,6863325,63325,2342600,-80325,1753125,21250,0.75
M&M,2026-04-28,0,14048000,-1244600,2026-05-26,0,4079800,578800,2026-06-30,0,1892400,822000,20020200,156200,5424000,471000,3656800,35600,0.67
MANAPPURAM,2026-04-28,0,40821000,-6108000,2026-05-26,0,17511000,9144000,2026-06-30,0,135000,-6000,58467000,3030000,18096000,1992000,16083000,3456000,0.89
MANKIND,2026-04-28,0,2835450,11475,2026-05-26,0,415575,97650,2026-06-30,0,7875,450,3258900,109575,742500,50175,587700,106425,0.79
MARICO,2026-04-28,0,22210800,-499200,2026-05-26,0,891600,254400,2026-06-30,0,1224000,6000,24326400,-238800,4178400,-850800,4432800,-33600,1.06
MARUTI,2026-04-28,0,2706300,-231150,2026-05-26,0,742200,218350,2026-06-30,0,311750,182500,3760250,169700,2147800,70400,1150950,-74950,0.54
MAXHEALTH,2026-04-28,0,11966325,-812700,2026-05-26,0,1518825,518700,2026-06-30,0,434175,106575,13919325,-187425,4049325,204750,2522625,7350,0.62
MAZDOCK,2026-04-28,0,4278200,-190800,2026-05-26,0,705000,143400,2026-06-30,0,56400,-400,5039600,-47800,3873200,-318400,3161600,68800,0.82
MCX,2026-04-28,0,12058125,-84375,2026-05-26,0,1375625,633125,2026-06-30,0,188750,20625,13622500,569375,10013750,820000,7867500,-93750,0.79
MFSL,2026-04-28,0,8752000,-126400,2026-05-26,0,457600,252000,2026-06-30,0,4000,400,9213600,126000,999200,-84000,658400,14400,0.66
MIDCPNIFTY,2026-04-28,0,2234280,-40080,2026-05-26,0,342960,37080,2026-06-30,0,12960,2880,2590200,-120,7731000,1270440,8701440,903840,1.13
MOTHERSON,2026-04-28,0,109217850,-5006100,2026-05-26,0,12687450,3585450,2026-06-30,0,8714550,-61500,130619850,-1482150,50466900,4661700,46875300,9114300,0.93
MOTILALOFS,2026-04-28,0,2528825,-72075,2026-05-26,0,197625,27125,2026-06-30,0,11625,0,2738075,-44950,1580225,-21700,1478700,24800,0.94
MPHASIS,2026-04-28,0,4172025,-143550,2026-05-26,0,510125,188375,2026-06-30,0,9900,1100,4692050,45925,1300475,70675,944900,-17050,0.73
MUTHOOTFIN,2026-04-28,0,3640450,14025,2026-05-26,0,340175,121825,2026-06-30,0,24475,2475,4005100,138325,2611125,238425,1436325,36575,0.55
NAM-INDIA,2026-04-28,0,3000625,-11875,2026-05-26,0,731875,270625,2026-06-30,0,7500,1875,3740000,260625,1203125,56250,645000,11875,0.54
NATIONALUM,2026-04-28,0,48795000,-1496250,2026-05-26,0,6135000,1627500,2026-06-30,0,510000,-33750,55440000,97500,39281250,-247500,32741250,30000,0.83
NAUKRI,2026-04-28,0,8133000,-92250,2026-05-26,0,1876500,306750,2026-06-30,0,40500,11625,10050000,226125,3419250,-35250,1646625,-124125,0.48
NBCC,2026-04-28,0,67294500,-2541500,2026-05-26,0,12096500,2444000,2026-06-30,0,578500,13000,79969500,-84500,21723000,1573000,13884000,351000,0.64
NESTLEIND,2026-04-28,0,14164500,-2831000,2026-05-26,0,2384000,686000,2026-06-30,0,761000,20000,17309500,-2125000,12673000,1331500,7923000,418000,0.63
NHPC,2026-04-28,0,78035200,-1299200,2026-05-26,0,12000000,2822400,2026-06-30,0,793600,25600,90828800,1548800,37004800,1241600,30176000,1478400,0.82
NIFTY,2026-04-28,0,16216525,-173485,2026-05-26,0,3138460,554710,2026-06-30,0,1006525,69420,20361510,450645,186817950,46535100,190030745,23943790,1.02
NIFTYNXT50,2026-04-28,0,18725,875,2026-05-26,0,4725,475,2026-06-30,0,25,0,23475,1350,16900,1850,10450,3725,0.62
NMDC,2026-04-28,0,258295500,-11002500,2026-05-26,0,58232250,11866500,2026-06-30,0,6115500,378000,322643250,1242000,83787750,573750,50618250,-1559250,0.6
NTPC,2026-04-28,0,82380000,-2395500,2026-05-26,0,18124500,3472500,2026-06-30,0,7606500,1569000,108111000,2646000,74988000,6532500,44161500,8686500,0.59
NUVAMA,2026-04-28,0,1826500,11000,2026-05-26,0,286500,93000,2026-06-30,0,19500,-500,2132500,103500,1123000,119000,836000,49000,0.74
NYKAA,2026-04-28,0,44600000,618750,2026-05-26,0,4584375,2575000,2026-06-30,0,93750,0,49278125,3193750,11843750,512500,5325000,121875,0.45
OBEROIRLTY,2026-04-28,0,8341550,-94500,2026-05-26,0,1484700,110250,2026-06-30,0,18550,350,9844800,16100,1803550,28000,1120350,-40250,0.62
OFSS,2026-04-28,0,1469175,48150,2026-05-26,0,221325,74625,2026-06-30,0,12300,600,1702800,123375,1185525,452025,1007025,402600,0.85
OIL,2026-04-28,0,18599000,-561400,2026-05-26,0,1685600,474600,2026-06-30,0,175000,-2800,20459600,-89600,10372600,-582400,4517800,-156800,0.44
ONGC,2026-04-28,0,86337000,90000,2026-05-26,0,8217000,1932750,2026-06-30,0,7722000,173250,102276000,2196000,93924000,-504000,37667250,1253250,0.4
PAGEIND,2026-04-28,0,331875,-8010,2026-05-26,0,21840,3345,2026-06-30,0,1395,75,355110,-4590,69120,210,74490,-4965,1.08
PATANJALI,2026-04-28,0,34622100,-344700,2026-05-26,0,1784700,471600,2026-06-30,0,87300,20700,36494100,147600,6555600,1054800,3714300,279900,0.57
PAYTM,2026-04-28,0,12512775,-1176675,2026-05-26,0,2688300,1088225,2026-06-30,0,87725,26100,15288800,-62350,6741050,126150,5473750,-799675,0.81
PERSISTENT,2026-04-28,0,4809700,-136400,2026-05-26,0,1481500,416800,2026-06-30,0,59100,21600,6350300,302000,2833100,923900,1452300,-72800,0.51
PETRONET,2026-04-28,0,34300700,-85500,2026-05-26,0,2521300,902500,2026-06-30,0,157700,-1900,36979700,815100,16435000,452200,10486100,220400,0.64
PFC,2026-04-28,0,45995300,-3723200,2026-05-26,0,13561600,2925000,2026-06-30,0,622700,70200,60179600,-728000,26780000,-65000,20722000,-1199900,0.77
PGEL,2026-04-28,0,13566000,-55100,2026-05-26,0,2672350,321100,2026-06-30,0,485450,99750,16723800,365750,8428400,-56050,8848300,-658350,1.05
PHOENIXLTD,2026-04-28,0,3403400,-86450,2026-05-26,0,206150,50400,2026-06-30,0,352800,0,3962350,-36050,1261750,140350,995400,25900,0.79
PIDILITIND,2026-04-28,0,7890000,-290500,2026-05-26,0,394000,63500,2026-06-30,0,26000,-500,8310000,-227500,1743500,15500,1340000,63000,0.77
PIIND,2026-04-28,0,2487975,-34650,2026-05-26,0,288225,28525,2026-06-30,0,25550,700,2801750,-5425,777000,17675,634375,-11900,0.82
PNB,2026-04-28,0,203616000,-6376000,2026-05-26,0,52864000,10696000,2026-06-30,0,11464000,336000,267944000,4656000,87776000,-1368000,79872000,1672000,0.91
PNBHOUSING,2026-04-28,0,10656750,-512200,2026-05-26,0,1548300,553800,2026-06-30,0,38350,4550,12243400,46150,6273800,-1324700,5483400,-607750,0.87
POLICYBZR,2026-04-28,0,6146350,-255150,2026-05-26,0,1600900,632100,2026-06-30,0,15400,2800,7762650,379750,2273250,42700,1621900,-112350,0.71
POLYCAB,2026-04-28,0,1707125,-22750,2026-05-26,0,213625,77000,2026-06-30,0,13250,375,1934000,54625,1410250,116000,1181750,10125,0.84
