Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-05-26,0,5005500,-54000,2026-06-30,0,214500,107000,2026-07-28,0,3000,-500,5223000,52500,916500,-11000,594000,-40500,0.65
ABB,2026-05-26,0,2157125,-23750,2026-06-30,0,482750,144250,2026-07-28,0,26125,-625,2666000,119875,2296375,-92625,1175875,180500,0.51
ABCAPITAL,2026-05-26,0,48170900,1019900,2026-06-30,0,5642000,2982200,2026-07-28,0,1522100,1398100,55335000,5400200,20283300,-762600,13884900,-1205900,0.68
ADANIENSOL,2026-05-26,0,18383625,-2256525,2026-06-30,0,2966625,2412450,2026-07-28,0,38475,6075,21388725,162000,8048025,-104625,4083750,-2025,0.51
ADANIENT,2026-05-26,0,16028139,-1744923,2026-06-30,0,3458019,1897260,2026-07-28,0,325995,9270,19812153,161607,12279660,-287061,7918743,-49440,0.64
ADANIGREEN,2026-05-26,0,20219400,-1863000,2026-06-30,0,3184800,1895400,2026-07-28,0,148800,24000,23553000,56400,12091800,-69000,8053800,-168000,0.67
ADANIPORTS,2026-05-26,0,20443525,-1245450,2026-06-30,0,3254225,941450,2026-07-28,0,453150,331550,24150900,27550,10752100,-488775,7970500,-40375,0.74
ADANIPOWER,2026-05-26,0,78959100,-7313000,2026-06-30,0,13103050,3929850,2026-07-28,0,4476550,3617450,96538700,234300,54048750,-1590400,23550700,-745500,0.44
ALKEM,2026-05-26,0,1126250,2125,2026-06-30,0,138000,72500,2026-07-28,0,1625,0,1265875,74625,432375,-15875,230000,18500,0.53
AMBER,2026-05-26,0,2423500,80100,2026-06-30,0,659100,140200,2026-07-28,0,12600,1400,3095200,221700,3160200,-9400,1680600,-26400,0.53
AMBUJACEM,2026-05-26,0,62141100,-5475750,2026-06-30,0,10421250,4768050,2026-07-28,0,2658000,274800,75220350,-432900,21674100,473550,12935100,337050,0.6
ANGELONE,2026-05-26,0,26220000,-990000,2026-06-30,0,3990000,1862500,2026-07-28,0,282500,10000,30492500,882500,24710000,-1422500,16022500,-1272500,0.65
APLAPOLLO,2026-05-26,0,4032350,-1099700,2026-06-30,0,1729000,1122800,2026-07-28,0,25900,11900,5787250,35000,1917300,-6300,1333500,117950,0.7
APOLLOHOSP,2026-05-26,0,1634125,-48875,2026-06-30,0,401125,81875,2026-07-28,0,49750,1500,2085000,34500,1765500,401000,1087875,248000,0.62
ASHOKLEY,2026-05-26,0,157050000,1495000,2026-06-30,0,31670000,6190000,2026-07-28,0,2915000,0,191635000,7685000,118705000,-8530000,76585000,-1330000,0.65
ASIANPAINT,2026-05-26,0,10950500,-11000,2026-06-30,0,1768500,155000,2026-07-28,0,46500,250,12765500,144250,7422250,-24750,4503500,-65000,0.61
