Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-09-29,0,3543500,45500,2026-10-27,0,35000,5000,2026-11-23,0,500,500,3579000,51000,1171500,452500,820000,293500,0.7
ABB,2026-09-29,0,1753750,24500,2026-10-27,0,27500,1000,2026-11-23,0,125,125,1781375,25625,477250,89125,407875,70625,0.85
ABCAPITAL,2026-09-29,0,38396600,-616900,2026-10-27,0,837000,37200,2026-11-23,0,9300,9300,39242900,-570400,8422700,858700,9768100,3738600,1.16
ADANIENSOL,2026-09-29,0,17767350,-564300,2026-10-27,0,157950,11475,2026-11-23,0,3375,3375,17928675,-549450,2824200,523800,1648350,309825,0.58
ADANIENT,2026-09-29,0,15306315,-478023,2026-10-27,0,147393,12669,2026-11-23,0,3090,3090,15456798,-462264,3874242,561453,2699424,165006,0.7
ADANIGREEN,2026-09-29,0,26681400,610800,2026-10-27,0,307200,31200,2026-11-23,0,6000,6000,26994600,648000,3948000,594000,2998800,297600,0.76
ADANIPORTS,2026-09-29,0,20130500,244625,2026-10-27,0,565250,12825,2026-11-23,0,5225,5225,20700975,262675,4814125,491625,4113025,408500,0.85
ADANIPOWER,2026-09-29,0,165266700,4196100,2026-10-27,0,6116650,205900,2026-11-23,0,252050,252050,171635400,4654050,30320550,13756250,19315550,3624550,0.64
ALKEM,2026-09-29,0,1247750,5875,2026-10-27,0,77625,250,2026-11-23,0,0,0,1325375,6125,163625,50500,92875,26000,0.57
AMBER,2026-09-29,0,1356800,-3600,2026-10-27,0,17600,2600,2026-11-23,0,0,0,1374400,-1000,449000,64500,387600,122200,0.86
AMBUJACEM,2026-09-29,0,90973200,-928800,2026-10-27,0,2421600,105600,2026-11-23,0,3600,3600,93398400,-819600,9962400,873600,8202000,336000,0.82
ANGELONE,2026-09-29,0,30162500,827500,2026-10-27,0,1510000,217500,2026-11-23,0,95000,95000,31767500,1140000,14437500,4267500,10462500,830000,0.72
APLAPOLLO,2026-09-29,0,8744400,-27650,2026-10-27,0,34650,15400,2026-11-23,0,0,0,8779050,-12250,676900,144550,470400,133700,0.69
APOLLOHOSP,2026-09-29,0,2314000,17625,2026-10-27,0,285125,1125,2026-11-23,0,0,0,2599125,18750,565875,144250,443125,132750,0.78
ASHOKLEY,2026-09-29,0,128910000,-990000,2026-10-27,0,4155000,390000,2026-11-23,0,120000,120000,133185000,-480000,39825000,8210000,37135000,7055000,0.93
ASIANPAINT,2026-09-29,0,8077500,90000,2026-10-27,0,1057000,175750,2026-11-23,0,2000,2000,9136500,267750,2503250,1309250,1760000,864000,0.7
ASTRAL,2026-09-29,0,6884150,58225,2026-10-27,0,243950,13600,2026-11-23,0,1275,1275,7129375,73100,1499825,237575,964750,155550,0.64
ATHERENERG,2026-09-29,0,797625,797625,2026-10-27,0,6000,6000,2026-11-23,0,4125,4125,807750,807750,355875,355875,187500,187500,0.53
AUBANK,2026-09-29,0,20227000,-205000,2026-10-27,0,2388000,-8000,2026-11-23,0,5000,5000,22620000,-208000,4451000,375000,3977000,1294000,0.89
AUROPHARMA,2026-09-29,0,10135400,36850,2026-10-27,0,75900,3850,2026-11-23,0,0,0,10211300,40700,1563100,337700,1159400,184800,0.74
AXISBANK,2026-09-29,0,97263125,-617500,2026-10-27,0,1654375,20625,2026-11-23,0,9375,9375,98926875,-587500,12431250,2020000,10758125,2066875,0.87
BAJAJ-AUTO,2026-09-29,0,1731750,-7125,2026-10-27,0,13275,675,2026-11-23,0,525,525,1745550,-5925,570450,211500,465225,85050,0.82
BAJAJFINSV,2026-09-29,0,8556900,87300,2026-10-27,0,479100,5100,2026-11-23,0,2700,2700,9038700,95100,2719200,946800,2064900,567300,0.76
BAJFINANCE,2026-09-29,0,60594000,-63000,2026-10-27,0,6781500,23250,2026-11-23,0,3000,3000,67378500,-36750,10788750,1659000,7401750,1233750,0.69
BANDHANBNK,2026-09-29,0,119250000,1940400,2026-10-27,0,2332800,75600,2026-11-23,0,61200,61200,121644000,2077200,16146000,2509200,13446000,1206000,0.83
BANKBARODA,2026-09-29,0,141195600,-1997775,2026-10-27,0,5221125,46800,2026-11-23,0,61425,61425,146478150,-1889550,34737300,5534100,34395075,3410550,0.99
BANKINDIA,2026-09-29,0,81790800,379600,2026-10-27,0,2017600,140400,2026-11-23,0,72800,72800,83881200,592800,17591600,5829200,19219200,7649200,1.09
BANKNIFTY,2026-09-29,0,1998840,12810,2026-10-27,0,116460,9060,2026-11-23,0,6900,6900,2122200,28770,10413360,1834560,12110820,2018250,1.16
BDL,2026-09-29,0,5638475,142375,2026-10-27,0,289425,23375,2026-11-23,0,4675,4675,5932575,170425,4144175,753100,2778225,668100,0.67
BEL,2026-09-29,0,103422225,1489125,2026-10-27,0,7144950,347700,2026-11-23,0,98325,98325,110665500,1935150,25654275,4024200,23320125,3211950,0.91
BHARATFORG,2026-09-29,0,8255000,196000,2026-10-27,0,122500,14000,2026-11-23,0,0,0,8377500,210000,2161500,300000,1848000,245000,0.85
BHARTIARTL,2026-09-29,0,51240150,798000,2026-10-27,0,8471150,152950,2026-11-23,0,30875,30875,59742175,981825,9869075,3147825,6636700,1815450,0.67
BHEL,2026-09-29,0,73271625,346500,2026-10-27,0,1769250,47250,2026-11-23,0,2625,2625,75043500,396375,18432750,1002750,12492375,742875,0.68
BIOCON,2026-09-29,0,49080000,-547500,2026-10-27,0,622500,37500,2026-11-23,0,5000,5000,49707500,-505000,13200000,1075000,12332500,605000,0.93
BLUESTARCO,2026-09-29,0,5483075,283725,2026-10-27,0,99775,12025,2026-11-23,0,10400,10400,5593250,306150,939250,415025,657150,185250,0.7
BOSCHLTD,2026-09-29,0,185350,1875,2026-10-27,0,16550,575,2026-11-23,0,25,25,201925,2475,92900,14500,61475,15575,0.66
BPCL,2026-09-29,0,33411075,146150,2026-10-27,0,4422025,61225,2026-11-23,0,1975,1975,37835075,209350,7343050,1664925,5500375,501650,0.75
BRITANNIA,2026-09-29,0,2130625,15625,2026-10-27,0,14125,1000,2026-11-23,0,250,250,2145000,16875,559375,148500,492875,124750,0.88
BSE,2026-09-29,0,11412600,213600,2026-10-27,0,694800,41400,2026-11-23,0,9800,9800,12117200,264800,7815800,958400,5021800,482800,0.64
CAMS,2026-09-29,0,10344675,239250,2026-10-27,0,245025,28050,2026-11-23,0,47025,47025,10636725,314325,3049200,500775,2155725,263175,0.71
CANBK,2026-09-29,0,362785500,-5163750,2026-10-27,0,17833500,168750,2026-11-23,0,128250,128250,380747250,-4866750,46514250,4239000,45542250,2706750,0.98
CDSL,2026-09-29,0,11126875,441275,2026-10-27,0,389975,24700,2026-11-23,0,25650,25650,11542500,491625,5203625,673550,3752025,637925,0.72
CGPOWER,2026-09-29,0,18681300,152150,2026-10-27,0,379100,33150,2026-11-23,0,22100,22100,19082500,207400,3362600,893350,3459500,1841100,1.03
CHOLAFIN,2026-09-29,0,14686875,51875,2026-10-27,0,453750,1875,2026-11-23,0,3125,3125,15143750,56875,1850625,828750,841875,253125,0.45
CIPLA,2026-09-29,0,10744425,110925,2026-10-27,0,354025,6800,2026-11-23,0,9775,9775,11108225,127500,3360475,1122000,2069750,771800,0.62
COALINDIA,2026-09-29,0,89571150,553500,2026-10-27,0,1574100,35100,2026-11-23,0,13500,13500,91158750,602100,23043150,2956500,15743700,1290600,0.68
